instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,302.513619184494,302.45171900000423,52.08085329993628,446,890,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,301.70283484458923,301.6471403000178,91.53690809977707,705,1408,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,302.24972677230835,302.182538699999,52.730171000235714,544,1086,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,304.2217583656311,304.1598760000197,61.056622700882144,323,644,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,302.84754061698914,302.777784600039,81.75548629905097,877,1752,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,302.5264298915863,302.4651990000275,80.06205989955924,734,1466,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,302.24827766418457,302.18368359998567,61.356425899721216,503,1004,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,302.6234908103943,302.56634349998785,71.90081669919891,439,876,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,302.1090250015259,302.0490856000106,79.26280829950701,530,1058,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,302.2154941558838,302.16474780003773,87.29163850023178,485,968,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,302.3983738422394,302.3202506999951,44.16082280036062,645,1288,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,303.3317530155182,303.2758543000091,43.09652369993273,463,924,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,301.99164175987244,301.9376367999939,78.43825139984256,576,1150,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,303.2584750652313,303.2048133999924,83.27862960001221,552,1102,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,302.1076407432556,302.04274740000255,68.49344359926181,670,1338,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,302.4621002674103,302.3953734000097,90.09677779942285,655,1308,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,302.40803265571594,302.3498588000075,62.32338289829204,424,846,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,303.39147901535034,303.32904000004055,50.16302459972212,512,1022,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.18.json' mode='r' encoding='cp1252'>,infeasible,303.179758310318,303.0922142000054,92.58626340114279,715,1428,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.19.json' mode='r' encoding='cp1252'>,infeasible,301.46525406837463,301.39925909996964,70.39603250008076,691,1380,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.20.json' mode='r' encoding='cp1252'>,infeasible,302.89369106292725,302.7858869000338,64.09116010006983,575,1148,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.21.json' mode='r' encoding='cp1252'>,infeasible,301.76792097091675,301.623387599946,81.2206284996355,628,1254,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.22.json' mode='r' encoding='cp1252'>,infeasible,304.4653227329254,304.4004549999954,68.74143920122879,562,1122,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.23.json' mode='r' encoding='cp1252'>,infeasible,302.66203141212463,302.52615219994914,59.48210979992291,649,1296,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.24.json' mode='r' encoding='cp1252'>,infeasible,302.0482544898987,301.913062800013,54.2084976992337,341,680,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.25.json' mode='r' encoding='cp1252'>,infeasible,302.4817678928375,302.4242216999992,102.09544369968353,707,1412,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.26.json' mode='r' encoding='cp1252'>,infeasible,302.4284121990204,302.3559212999535,54.95744160050526,570,1138,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.27.json' mode='r' encoding='cp1252'>,infeasible,302.1713008880615,302.1110730000073,40.5754689995083,393,784,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.28.json' mode='r' encoding='cp1252'>,infeasible,301.74710869789124,301.69237400003476,91.75361069961218,613,1224,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.29.json' mode='r' encoding='cp1252'>,infeasible,302.767306804657,302.69830190000357,88.16613389982376,549,1096,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.30.json' mode='r' encoding='cp1252'>,infeasible,302.77886176109314,302.7186267999932,63.435520401224494,485,968,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.31.json' mode='r' encoding='cp1252'>,infeasible,303.1545124053955,303.03582829999505,87.54309000022477,774,1546,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.32.json' mode='r' encoding='cp1252'>,infeasible,302.1212246417999,302.06751300004544,50.406018499226775,442,882,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.33.json' mode='r' encoding='cp1252'>,infeasible,301.9874565601349,301.92393539997283,105.07408189942362,715,1428,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.34.json' mode='r' encoding='cp1252'>,infeasible,301.6996216773987,301.65453839994734,86.88717010157416,847,1692,0,0,0,0
