instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,302.1129369735718,302.02208859997336,52.10587590083014,328,636,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,302.3586733341217,302.28368789999513,57.7155315001728,477,938,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,302.4494550228119,302.3906283999677,47.259462300513405,267,492,20,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,301.7001693248749,301.63704569998663,44.6334359999164,390,756,11,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,302.1076672077179,302.0239410000504,46.69899379904382,405,794,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,301.5958523750305,301.5252821999602,43.72959029942285,490,638,170,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,303.72434401512146,303.67499329999555,39.806279598677065,279,538,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,301.7945559024811,301.7402323000133,55.16441600071266,404,786,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,303.9949495792389,303.94284879998304,54.60093349957606,360,698,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,301.453453540802,301.40373479999835,51.22699999954784,323,598,23,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,302.5609402656555,302.51200059999246,48.75610200018855,344,674,6,0,0,0
