instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,312.36533427238464,312.3047956000082,2.7805549992481247,43,84,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,310.3352086544037,310.2515719999792,4.883406199689489,51,100,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,315.4100615978241,315.3390458999784,3.879807199933566,44,86,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,311.837788105011,311.7684603999951,2.292983999766875,31,60,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,309.24185490608215,309.17461010004627,2.1291225999593735,51,100,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,312.8126173019409,312.7392341999803,1.530043600301724,62,122,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,312.6696183681488,312.533476600016,2.375691399909556,50,98,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,313.2077376842499,313.1569559999625,1.970493400353007,35,68,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,317.3606960773468,317.2873869999894,1.6364543001400307,46,90,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,312.0502212047577,311.9955498999916,1.464409599720966,44,86,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,310.3480930328369,310.28673619998153,1.4153221999295056,50,98,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,315.4334464073181,315.3743999999715,1.5238670002436265,42,82,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,312.9928708076477,312.935291999951,2.2460315996431746,56,110,0,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,318.4233510494232,318.367362399993,3.113411299942527,42,82,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,313.1369686126709,313.08883670001524,1.9153232999378815,41,80,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,313.21267676353455,313.1614202000201,1.5130050996667705,47,92,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,311.787663936615,311.71611290000146,1.4605893996777013,32,62,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,314.9952139854431,314.9374191000243,1.6194194999989122,46,90,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.18.json' mode='r' encoding='cp1252'>,infeasible,308.8417065143585,308.78886159998365,3.1917293995502405,64,126,0,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.19.json' mode='r' encoding='cp1252'>,infeasible,316.46821308135986,316.4003021999961,1.8070507000084035,45,88,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.20.json' mode='r' encoding='cp1252'>,infeasible,309.24748158454895,309.1937650000327,6.0576878999127075,56,110,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.21.json' mode='r' encoding='cp1252'>,infeasible,313.27983140945435,313.23375599994324,3.0123111999128014,48,94,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.22.json' mode='r' encoding='cp1252'>,infeasible,314.013596534729,313.97644619998755,2.272838400211185,48,94,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.23.json' mode='r' encoding='cp1252'>,infeasible,309.32142186164856,309.2580215000198,1.6183483998756856,49,96,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.24.json' mode='r' encoding='cp1252'>,infeasible,313.0916028022766,313.02905790001387,1.7818942005978897,33,64,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.25.json' mode='r' encoding='cp1252'>,infeasible,310.5650792121887,310.48501030000625,1.893372000369709,60,118,0,0,42,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.26.json' mode='r' encoding='cp1252'>,infeasible,312.886981010437,312.83448880002834,3.1402816000045277,49,96,0,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.27.json' mode='r' encoding='cp1252'>,infeasible,308.5921537876129,308.528257100028,2.1569311997736804,38,74,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.28.json' mode='r' encoding='cp1252'>,infeasible,308.55685329437256,308.5034386999905,1.3751690995995887,52,102,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.29.json' mode='r' encoding='cp1252'>,infeasible,311.70971298217773,311.653973700013,2.711507100146264,43,84,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.30.json' mode='r' encoding='cp1252'>,infeasible,314.6363351345062,314.58852719998686,1.2608364997431636,36,70,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.31.json' mode='r' encoding='cp1252'>,infeasible,310.9425206184387,310.89037520001875,1.754102699807845,74,146,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.32.json' mode='r' encoding='cp1252'>,infeasible,306.88210797309875,306.82127330004005,3.108527500065975,53,104,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.33.json' mode='r' encoding='cp1252'>,infeasible,307.55701327323914,307.482848500018,2.504961999715306,59,116,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.34.json' mode='r' encoding='cp1252'>,infeasible,308.6639151573181,308.61678320000647,1.7024776003090665,59,116,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.35.json' mode='r' encoding='cp1252'>,infeasible,309.4035964012146,309.3452054000227,1.7147312999004498,60,118,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.36.json' mode='r' encoding='cp1252'>,infeasible,311.7316403388977,311.67352170002414,1.9791364999255165,50,98,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.37.json' mode='r' encoding='cp1252'>,infeasible,310.73575496673584,310.6745355000021,2.716379300050903,45,88,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.38.json' mode='r' encoding='cp1252'>,infeasible,307.58202624320984,307.54594529996393,3.90540990018053,48,94,0,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.39.json' mode='r' encoding='cp1252'>,infeasible,310.6861011981964,310.61817359999986,3.1193775000283495,50,98,0,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.40.json' mode='r' encoding='cp1252'>,infeasible,310.77279257774353,310.7180371999857,3.6035537003190257,52,102,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.41.json' mode='r' encoding='cp1252'>,infeasible,314.0798223018646,314.0470525000128,1.531267500075046,36,70,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.42.json' mode='r' encoding='cp1252'>,infeasible,310.9324984550476,310.8774696000037,1.3177532000700012,45,88,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.43.json' mode='r' encoding='cp1252'>,infeasible,315.6419596672058,315.5833966000355,1.2290405001840554,36,70,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.44.json' mode='r' encoding='cp1252'>,infeasible,310.9082314968109,310.8563802999561,1.327824899868574,40,78,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.45.json' mode='r' encoding='cp1252'>,infeasible,310.675475358963,310.62396140000783,1.5035226003383286,39,76,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.46.json' mode='r' encoding='cp1252'>,infeasible,308.74608635902405,308.6909560000058,2.5893703001202084,59,116,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.47.json' mode='r' encoding='cp1252'>,infeasible,310.3957591056824,310.3265195999993,2.758109600224998,50,98,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.48.json' mode='r' encoding='cp1252'>,infeasible,310.67064785957336,310.6087467999896,1.7374399000545964,50,98,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.49.json' mode='r' encoding='cp1252'>,infeasible,311.98885679244995,311.92813219997333,1.3915587000665255,36,70,0,0,25,0
