instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,infeasible,606.5044662952423,606.4595210000407,33.3961633015424,467,932,0,0,52,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,infeasible,604.2964792251587,604.2834499999881,36.20275210170075,475,948,0,0,51,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,infeasible,605.1424224376678,605.1252022001427,45.785951200407,446,890,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,infeasible,604.4381260871887,604.4256197998766,23.736991997342557,636,1270,0,0,39,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,infeasible,605.6556129455566,605.6436566999182,29.00711730401963,375,748,0,0,64,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,infeasible,604.9626848697662,604.9488209998235,33.99148640152998,310,618,0,0,55,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,infeasible,604.4922387599945,604.4790623001754,41.154279300011694,427,852,0,0,48,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,infeasible,605.5228927135468,605.5111678999383,36.44671629741788,496,990,0,0,49,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,infeasible,603.768296957016,603.7547557000071,27.94331119931303,557,1112,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,infeasible,604.9915323257446,604.9780068998225,37.91484729759395,363,724,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,infeasible,605.1626598834991,605.1489963999484,35.6944464026019,449,896,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,infeasible,605.1306550502777,605.117577200057,28.005779300117865,432,862,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,infeasible,605.6424498558044,605.629976300057,21.14407880185172,327,652,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,infeasible,604.9463787078857,604.9343508998863,32.64458169764839,777,1552,0,0,51,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,infeasible,604.066000699997,604.0526556000113,33.59225299698301,400,798,0,0,71,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,infeasible,604.1302452087402,604.1170605998486,41.34900490078144,471,940,0,0,45,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,infeasible,605.6089770793915,605.5957885999233,28.98495630128309,445,888,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,infeasible,605.29505443573,605.2822755998932,32.01126460311934,399,796,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.18.json' mode='r' encoding='cp1252'>,infeasible,605.0455837249756,605.0302945999429,25.009440900525078,266,530,0,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.19.json' mode='r' encoding='cp1252'>,infeasible,605.4668505191803,605.4557052000891,42.11202469863929,365,728,0,0,44,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.20.json' mode='r' encoding='cp1252'>,infeasible,603.6266252994537,603.6136645001825,26.392068600049242,584,1166,0,0,42,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.21.json' mode='r' encoding='cp1252'>,infeasible,603.8266139030457,603.8136464999989,37.29288429697044,493,984,0,0,44,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.22.json' mode='r' encoding='cp1252'>,infeasible,604.2411119937897,604.2290620000567,39.29960569855757,381,760,0,0,67,0
