instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k7.0.json' mode='r' encoding='cp1252'>,False,False,True,59,602.7032639980316,602.6910134000937,221.3993530923035,3859,7716,0,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k7.1.json' mode='r' encoding='cp1252'>,False,False,True,59,601.4760229587555,601.4618941999506,290.8059112022165,2933,5864,0,0,0,15
<_io.TextIOWrapper name='generated_instances/instance-k7.2.json' mode='r' encoding='cp1252'>,False,False,True,59,601.4635856151581,601.4495559000643,327.6621156980982,4445,8888,0,0,0,12
<_io.TextIOWrapper name='generated_instances/instance-k7.3.json' mode='r' encoding='cp1252'>,False,False,True,59,602.2621295452118,602.2482494999422,188.71597029967234,3879,7756,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k7.4.json' mode='r' encoding='cp1252'>,False,False,True,61,602.6457822322845,602.6304294000147,209.1183477960294,4625,9248,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.5.json' mode='r' encoding='cp1252'>,,,,infeasible,601.8681335449219,601.8535365000134,267.34034660295583,2274,4546,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.6.json' mode='r' encoding='cp1252'>,False,False,True,61,602.0407133102417,602.0280821999768,216.97056009212974,4529,9056,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.7.json' mode='r' encoding='cp1252'>,,,,infeasible,601.6818475723267,601.6672727999976,332.0406576988753,2373,4744,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.8.json' mode='r' encoding='cp1252'>,False,False,True,63,602.512056350708,602.4986003000522,135.1692323012976,5337,10672,0,0,0,18
<_io.TextIOWrapper name='generated_instances/instance-k7.9.json' mode='r' encoding='cp1252'>,False,False,True,65,601.8641650676727,601.8498802999966,243.14723929553293,5462,10922,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.10.json' mode='r' encoding='cp1252'>,False,False,True,63,603.1301624774933,603.1160477000521,215.42504249582998,4055,8108,0,0,0,15
<_io.TextIOWrapper name='generated_instances/instance-k7.11.json' mode='r' encoding='cp1252'>,False,False,True,63,602.4730508327484,602.4580398999387,155.6153753021499,5078,10154,0,0,0,30
<_io.TextIOWrapper name='generated_instances/instance-k7.12.json' mode='r' encoding='cp1252'>,False,False,True,63,603.1524052619934,603.1348430999788,168.13529800483957,4769,9536,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k7.13.json' mode='r' encoding='cp1252'>,,,,infeasible,601.4910321235657,601.4754536000546,357.6157689039828,3246,6490,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.14.json' mode='r' encoding='cp1252'>,,,,infeasible,602.7832996845245,602.7686056999955,274.877469797153,2564,5126,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.15.json' mode='r' encoding='cp1252'>,False,False,True,63,602.5321869850159,602.5193747999147,153.0382711974671,4615,9228,0,0,0,10
