instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k7.34.json' mode='r' encoding='cp1252'>,True,True,True,59,306.02177357673645,305.97788909997325,7.502439999894705,118,178,28,0,34,7
<_io.TextIOWrapper name='../generated_instances/instance-k7.35.json' mode='r' encoding='cp1252'>,,,,infeasible,307.98349261283875,307.88346380001167,4.500588899943978,97,140,26,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.36.json' mode='r' encoding='cp1252'>,,,,infeasible,308.1578629016876,308.1057238000212,5.145506200147793,115,192,18,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.37.json' mode='r' encoding='cp1252'>,True,True,True,61,306.32438254356384,306.25758209999185,3.0021668993285857,100,164,17,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.38.json' mode='r' encoding='cp1252'>,,,,infeasible,309.89816093444824,309.79650229995605,5.681781200051773,72,88,27,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.39.json' mode='r' encoding='cp1252'>,,,,infeasible,308.0649974346161,307.9925693999976,4.751100999652408,123,212,16,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.40.json' mode='r' encoding='cp1252'>,,,,infeasible,308.0523281097412,307.99407630000496,7.582130000169855,94,116,35,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.41.json' mode='r' encoding='cp1252'>,,,,infeasible,308.4816210269928,308.41147360001924,4.004109600558877,98,142,26,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.42.json' mode='r' encoding='cp1252'>,,,,infeasible,306.98184418678284,306.91425590001745,7.706845600157976,118,204,15,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.43.json' mode='r' encoding='cp1252'>,True,True,True,63,306.93746638298035,306.8838533999515,5.13007869978901,90,128,25,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.44.json' mode='r' encoding='cp1252'>,,,,infeasible,310.3368628025055,310.23325620003743,7.334934699349105,75,106,21,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.45.json' mode='r' encoding='cp1252'>,True,True,True,59,308.50387692451477,308.4343775000307,6.905629399872851,106,192,9,0,19,5
<_io.TextIOWrapper name='../generated_instances/instance-k7.46.json' mode='r' encoding='cp1252'>,,,,infeasible,307.2009484767914,307.11009329999797,5.518249700195156,96,138,26,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.47.json' mode='r' encoding='cp1252'>,True,True,True,63,311.1702973842621,311.12431759998435,6.242811100266408,91,128,26,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.48.json' mode='r' encoding='cp1252'>,,,,infeasible,308.3949773311615,308.2651999000227,9.02191879961174,130,178,40,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.49.json' mode='r' encoding='cp1252'>,True,True,True,59,306.88618898391724,306.7998748999671,5.707949500007089,96,118,36,0,23,6
