instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k4.0.json' mode='r' encoding='cp1252'>,False,True,True,28,614.7893245220184,614.5703400999773,40.82495229761116,632,1258,0,2,11,11
<_io.TextIOWrapper name='../generated_instances/instance-k4.1.json' mode='r' encoding='cp1252'>,,,,infeasible,605.3659691810608,605.325316700153,55.381838301895186,593,1184,0,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.2.json' mode='r' encoding='cp1252'>,False,True,True,28,603.6099350452423,603.5906784001272,40.279095402685925,672,1212,0,65,77,266
<_io.TextIOWrapper name='../generated_instances/instance-k4.3.json' mode='r' encoding='cp1252'>,False,True,True,28,603.6142296791077,603.5697701000609,64.89957959903404,482,952,0,5,18,193
<_io.TextIOWrapper name='../generated_instances/instance-k4.4.json' mode='r' encoding='cp1252'>,False,True,True,30,609.8127024173737,609.7427117999177,38.258349001640454,404,806,0,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.5.json' mode='r' encoding='cp1252'>,False,True,True,28,604.379195690155,604.2721909000538,33.62894620210864,789,1480,0,48,60,308
<_io.TextIOWrapper name='../generated_instances/instance-k4.6.json' mode='r' encoding='cp1252'>,False,True,True,30,620.0355446338654,619.8780209999532,59.080610307632014,733,1464,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.7.json' mode='r' encoding='cp1252'>,False,True,True,28,602.9909958839417,602.9378279000521,54.818870100192726,1029,1810,0,123,135,330
<_io.TextIOWrapper name='../generated_instances/instance-k4.8.json' mode='r' encoding='cp1252'>,False,True,True,28,603.1508495807648,603.1128543000668,72.40974970092066,689,1366,0,5,18,323
<_io.TextIOWrapper name='../generated_instances/instance-k4.9.json' mode='r' encoding='cp1252'>,False,True,True,28,603.2645790576935,603.1963080000132,47.489727795356885,823,1634,0,5,18,383
<_io.TextIOWrapper name='../generated_instances/instance-k4.10.json' mode='r' encoding='cp1252'>,False,True,True,30,606.4174752235413,606.3528217000421,24.553570301970467,697,1392,0,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.11.json' mode='r' encoding='cp1252'>,False,True,True,28,604.5782337188721,604.4767273999751,56.07314940285869,679,1346,0,5,18,261
<_io.TextIOWrapper name='../generated_instances/instance-k4.12.json' mode='r' encoding='cp1252'>,False,True,True,28,603.6979746818542,603.6191311001312,61.727518499596044,632,1252,0,5,20,318
<_io.TextIOWrapper name='../generated_instances/instance-k4.13.json' mode='r' encoding='cp1252'>,False,True,True,30,605.2185928821564,605.1627090999391,64.66306969732977,472,942,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.14.json' mode='r' encoding='cp1252'>,False,True,True,28,603.8543581962585,603.7439285998698,42.57463480415754,664,1298,0,14,26,382
<_io.TextIOWrapper name='../generated_instances/instance-k4.15.json' mode='r' encoding='cp1252'>,False,True,True,30,607.3441095352173,607.2910643001087,40.73535749968141,532,1062,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.16.json' mode='r' encoding='cp1252'>,False,True,True,28,603.2613475322723,603.1403988001402,58.723719398258254,734,1456,0,5,19,363
<_io.TextIOWrapper name='../generated_instances/instance-k4.17.json' mode='r' encoding='cp1252'>,False,True,True,28,602.7890264987946,602.7169181001373,46.99011940788478,827,1642,0,5,18,392
<_io.TextIOWrapper name='../generated_instances/instance-k4.18.json' mode='r' encoding='cp1252'>,False,True,True,28,604.1290066242218,604.0719097000547,38.20558439777233,602,1198,0,2,11,10
<_io.TextIOWrapper name='../generated_instances/instance-k4.19.json' mode='r' encoding='cp1252'>,False,True,True,30,604.1948084831238,604.1329135999549,41.53170890174806,619,1236,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.20.json' mode='r' encoding='cp1252'>,False,True,True,30,604.9140822887421,604.8179505998269,38.54419290018268,577,1152,0,0,7,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.21.json' mode='r' encoding='cp1252'>,False,True,True,28,603.6230635643005,603.5156241999939,48.955799797782674,977,1942,0,5,18,450
<_io.TextIOWrapper name='../generated_instances/instance-k4.22.json' mode='r' encoding='cp1252'>,False,True,True,28,601.822114944458,601.7856922000647,46.56928240158595,1182,2352,0,5,19,1100
<_io.TextIOWrapper name='../generated_instances/instance-k4.23.json' mode='r' encoding='cp1252'>,False,True,True,30,606.5301716327667,606.5051959999837,45.77870409726165,559,1116,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.24.json' mode='r' encoding='cp1252'>,False,True,True,30,603.9060983657837,603.8414802998304,41.81514560314827,576,1150,0,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.25.json' mode='r' encoding='cp1252'>,False,True,True,28,605.4896757602692,605.4430197998881,40.920739501249045,413,814,0,5,18,181
<_io.TextIOWrapper name='../generated_instances/instance-k4.26.json' mode='r' encoding='cp1252'>,False,True,True,28,603.779027223587,603.7240575000178,44.54510280000977,577,1144,0,4,18,318
<_io.TextIOWrapper name='../generated_instances/instance-k4.27.json' mode='r' encoding='cp1252'>,False,True,True,30,605.3405258655548,605.2936870998237,46.89625320513733,621,1240,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.28.json' mode='r' encoding='cp1252'>,False,True,True,28,133.16334056854248,133.09569419990294,9.543870798312128,179,346,0,5,19,151
<_io.TextIOWrapper name='../generated_instances/instance-k4.29.json' mode='r' encoding='cp1252'>,False,True,True,28,602.4426198005676,602.4126312001608,71.35104869841598,833,1656,0,4,19,500
