instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,302.7254855632782,302.67564450000646,90.96666019945405,861,1720,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,302.06210064888,301.9780996000045,101.68339540000306,649,1296,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,302.46933817863464,302.38677530002315,46.549317599856295,645,1288,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,302.07309341430664,302.00609260000056,83.66211760049919,694,1386,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,302.3853738307953,302.303381900012,84.8059970990289,618,1234,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,302.3777585029602,302.3317816000199,99.55046910146484,859,1716,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,302.3035273551941,302.2644502000185,93.78877049940638,606,1210,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,301.87078189849854,301.80595309997443,108.50233129999833,797,1592,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,301.8886444568634,301.8277540000272,70.69809110061033,955,1908,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,302.9432969093323,302.86983979999786,99.44389699987369,696,1390,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,302.6214671134949,302.55881269997917,92.15879970032256,528,1054,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.11.json' mode='r' encoding='cp1252'>,infeasible,302.7254364490509,302.63845730002504,56.283863098709844,866,1730,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.12.json' mode='r' encoding='cp1252'>,infeasible,301.4376187324524,301.38923269999214,112.83994650054956,960,1918,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.13.json' mode='r' encoding='cp1252'>,infeasible,301.890109539032,301.82704569998896,108.85823959833942,632,1262,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.14.json' mode='r' encoding='cp1252'>,infeasible,302.3017563819885,302.23601409996627,94.93829820037354,919,1836,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.15.json' mode='r' encoding='cp1252'>,infeasible,301.924441576004,301.86494709999533,90.65840290184133,854,1706,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.16.json' mode='r' encoding='cp1252'>,infeasible,301.9668688774109,301.8983312000055,103.62580239924137,951,1900,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.17.json' mode='r' encoding='cp1252'>,infeasible,303.40190148353577,303.33108550001634,85.89670159982052,583,1164,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.18.json' mode='r' encoding='cp1252'>,infeasible,301.65743041038513,301.5847754999995,85.2873627023655,695,1388,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.19.json' mode='r' encoding='cp1252'>,infeasible,302.2061927318573,302.1491662999615,85.75400059955427,735,1468,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.20.json' mode='r' encoding='cp1252'>,infeasible,301.92744970321655,301.8808620000491,143.80925699934596,1053,2104,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.21.json' mode='r' encoding='cp1252'>,infeasible,302.10124921798706,301.96032650000416,85.55168909986969,530,1058,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.22.json' mode='r' encoding='cp1252'>,infeasible,301.538845539093,301.47908620000817,81.62392150057713,561,1120,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.23.json' mode='r' encoding='cp1252'>,infeasible,301.8745195865631,301.81134849996306,98.328730399895,736,1470,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.24.json' mode='r' encoding='cp1252'>,infeasible,302.3298773765564,302.25791460002074,61.396294899168424,465,928,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.25.json' mode='r' encoding='cp1252'>,infeasible,301.7344436645508,301.68283429997973,54.32949019985972,669,1336,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.26.json' mode='r' encoding='cp1252'>,infeasible,301.5800712108612,301.53326200001175,68.89130550099071,604,1206,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.27.json' mode='r' encoding='cp1252'>,infeasible,301.71168971061707,301.6419635999482,64.96027379995212,662,1322,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.28.json' mode='r' encoding='cp1252'>,infeasible,302.66293025016785,302.59943250002107,46.257462299545296,676,1350,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.29.json' mode='r' encoding='cp1252'>,infeasible,302.366575717926,302.29481460002717,57.65918699989561,578,1154,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.30.json' mode='r' encoding='cp1252'>,infeasible,303.1547501087189,303.09278479998466,78.99469000089448,724,1446,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.31.json' mode='r' encoding='cp1252'>,infeasible,302.81608629226685,302.7476022999617,77.3833412998938,611,1220,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.32.json' mode='r' encoding='cp1252'>,infeasible,302.22815799713135,302.1589597000275,98.42445390042849,1021,2040,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.33.json' mode='r' encoding='cp1252'>,infeasible,301.7937488555908,301.7410946000018,83.20099679962732,1109,2216,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.34.json' mode='r' encoding='cp1252'>,infeasible,302.37161350250244,302.3150295999949,123.37684330006596,768,1534,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.35.json' mode='r' encoding='cp1252'>,infeasible,301.858243227005,301.80331480002496,59.995257901144214,510,1018,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.36.json' mode='r' encoding='cp1252'>,infeasible,302.04965710639954,301.99976779997814,72.85567039926536,496,990,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.37.json' mode='r' encoding='cp1252'>,infeasible,302.819842338562,302.77439780003624,86.31460459792288,652,1302,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.38.json' mode='r' encoding='cp1252'>,infeasible,302.0248806476593,301.9678300000378,54.18421759910416,526,1050,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.39.json' mode='r' encoding='cp1252'>,infeasible,302.4044406414032,302.327381399984,69.01719300076365,769,1536,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.40.json' mode='r' encoding='cp1252'>,infeasible,302.2076606750488,302.15841879998334,72.44374279980548,817,1632,0,0,0,0
