instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k12.0.json' mode='r' encoding='cp1252'>,infeasible,312.5138645172119,312.44698169996263,2.742284900159575,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.1.json' mode='r' encoding='cp1252'>,infeasible,309.16261053085327,309.0903892000206,1.4260201001306996,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.2.json' mode='r' encoding='cp1252'>,infeasible,317.62511348724365,317.57449959998485,1.159883699961938,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.3.json' mode='r' encoding='cp1252'>,infeasible,313.41517782211304,313.31370370002696,1.0482294003013521,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.4.json' mode='r' encoding='cp1252'>,infeasible,316.8193416595459,316.76263989997096,0.9399927997146733,23,44,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.5.json' mode='r' encoding='cp1252'>,infeasible,319.98457884788513,319.90035939996596,0.9819134001154453,17,32,0,0,16,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.6.json' mode='r' encoding='cp1252'>,infeasible,316.83346819877625,316.75620209996123,1.4350553001277149,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.7.json' mode='r' encoding='cp1252'>,infeasible,317.4335436820984,317.3684304000344,1.939510800235439,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.8.json' mode='r' encoding='cp1252'>,infeasible,318.06947016716003,317.893180700019,1.5973123998846859,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.9.json' mode='r' encoding='cp1252'>,infeasible,314.9540960788727,314.89971730008256,2.7582105004694313,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.10.json' mode='r' encoding='cp1252'>,infeasible,324.03042912483215,323.9791732999729,0.9768762000603601,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.11.json' mode='r' encoding='cp1252'>,infeasible,317.90091705322266,317.85688479989767,2.1158156999154016,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.12.json' mode='r' encoding='cp1252'>,infeasible,317.7722110748291,317.71543350000866,3.3989163003861904,19,36,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.13.json' mode='r' encoding='cp1252'>,infeasible,324.7704493999481,324.7338848999934,1.1790737999835983,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.14.json' mode='r' encoding='cp1252'>,infeasible,309.505895614624,309.42884760000743,2.0564220994710922,21,40,0,0,20,0
