instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k7.0.json' mode='r' encoding='cp1252'>,infeasible,303.0179913043976,302.9585335999727,106.07142469927203,702,1402,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.1.json' mode='r' encoding='cp1252'>,infeasible,301.76189851760864,301.72842060000403,91.6409647988039,629,1256,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.2.json' mode='r' encoding='cp1252'>,infeasible,301.99941968917847,301.94848070002627,111.89560519950464,1082,2162,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.3.json' mode='r' encoding='cp1252'>,infeasible,302.94053626060486,302.89034109999193,53.530603600724135,643,1284,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.4.json' mode='r' encoding='cp1252'>,infeasible,301.5399317741394,301.4852297999896,134.75564569991548,759,1516,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.5.json' mode='r' encoding='cp1252'>,infeasible,301.6728267669678,301.6317308000289,88.54809949977789,642,1282,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.6.json' mode='r' encoding='cp1252'>,infeasible,301.78277254104614,301.7246022000327,115.60159879882121,697,1392,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.7.json' mode='r' encoding='cp1252'>,infeasible,301.70912051200867,301.6745927000302,82.08732219901867,956,1910,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.8.json' mode='r' encoding='cp1252'>,infeasible,302.0446512699127,301.9816205999814,51.88768720102962,885,1768,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.9.json' mode='r' encoding='cp1252'>,infeasible,302.66831040382385,302.60135880002053,36.26308909984073,958,1914,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.10.json' mode='r' encoding='cp1252'>,infeasible,303.7779953479767,303.7404308000114,57.50318709848216,823,1644,0,0,0,0
