instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,False,True,False,19,7.937152147293091,7.917419300181791,0.2718156003393233,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,False,True,False,19,8.456275701522827,8.437861899845302,0.18252849974669516,6,10,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,False,True,False,19,4.635452747344971,4.612853500060737,0.09693809947930276,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,False,True,False,19,7.652186155319214,7.632519499864429,0.17227329988963902,6,10,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,False,True,False,19,5.444495439529419,5.425053399987519,0.09662909992039204,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,False,True,False,21,12.148685693740845,12.130694199819118,0.4843314001336694,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,False,True,False,19,4.778765678405762,4.754981099860743,0.09505599993281066,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,False,True,False,19,6.760314464569092,6.742627500090748,0.10932320007123053,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,False,True,False,21,12.878966569900513,12.857759499922395,0.37824810040183365,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,False,True,False,19,6.861432313919067,6.83966499986127,0.09841280011460185,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,False,True,False,21,11.077244997024536,11.050123099936172,0.4943055002950132,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,False,True,False,19,9.09760594367981,9.073719100095332,0.2318940998520702,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,False,True,False,21,8.687159538269043,8.66395780001767,0.2525868001393974,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,False,True,False,19,5.661318778991699,5.638387199956924,0.08169879973866045,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,False,True,False,19,4.969158411026001,4.946041599847376,0.13933609961532056,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.15.json' mode='r' encoding='cp1252'>,False,True,False,19,12.636796474456787,12.618857600027695,0.45972179947420955,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.16.json' mode='r' encoding='cp1252'>,False,True,False,19,11.6227285861969,11.60201509995386,0.4599995999597013,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.17.json' mode='r' encoding='cp1252'>,False,True,False,19,4.624999284744263,4.603559600189328,0.07576799974776804,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.18.json' mode='r' encoding='cp1252'>,False,True,False,21,15.690410852432251,15.66864060005173,0.5912227998487651,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.19.json' mode='r' encoding='cp1252'>,False,True,False,19,2.8961052894592285,2.863603200064972,0.08762719971127808,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.20.json' mode='r' encoding='cp1252'>,False,True,False,19,3.7268123626708984,3.708444199990481,0.061279499903321266,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.21.json' mode='r' encoding='cp1252'>,False,True,False,19,10.793277978897095,10.774263399885967,0.1729378995951265,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.22.json' mode='r' encoding='cp1252'>,False,True,False,19,6.677129030227661,6.642815300030634,0.11338240001350641,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.23.json' mode='r' encoding='cp1252'>,False,True,False,19,7.9319167137146,7.909509100019932,0.12466029962524772,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.24.json' mode='r' encoding='cp1252'>,False,True,False,19,4.567045211791992,4.541320899967104,0.09103229967877269,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.25.json' mode='r' encoding='cp1252'>,False,True,False,19,4.861697435379028,4.842464599991217,0.12132649985142052,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.26.json' mode='r' encoding='cp1252'>,False,True,False,19,4.273309707641602,4.250626400113106,0.0906549000646919,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.27.json' mode='r' encoding='cp1252'>,False,True,False,19,5.137328863143921,5.117125699995086,0.1338326996192336,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.28.json' mode='r' encoding='cp1252'>,False,True,False,19,7.565832853317261,7.546624299837276,0.12625760026276112,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.29.json' mode='r' encoding='cp1252'>,False,True,False,19,3.75312876701355,3.72857840009965,0.05996809992939234,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.30.json' mode='r' encoding='cp1252'>,False,True,False,19,3.4009456634521484,3.37712540011853,0.07323929946869612,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.31.json' mode='r' encoding='cp1252'>,False,True,False,21,17.650073766708374,17.62773589999415,0.6150593997444957,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.32.json' mode='r' encoding='cp1252'>,False,True,False,19,6.574909448623657,6.538108999840915,0.13960879924707115,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.33.json' mode='r' encoding='cp1252'>,False,True,False,19,5.456751346588135,5.429115199949592,0.09414960001595318,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.34.json' mode='r' encoding='cp1252'>,False,True,False,21,23.54759693145752,23.523055700119585,0.87274059955962,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.35.json' mode='r' encoding='cp1252'>,False,True,False,19,6.591895818710327,6.524557500146329,0.10539050004445016,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.36.json' mode='r' encoding='cp1252'>,False,True,False,19,8.196947574615479,8.168168999953195,0.15776689955964684,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.37.json' mode='r' encoding='cp1252'>,False,True,False,19,20.609095811843872,20.55040129995905,0.8420191002078354,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.38.json' mode='r' encoding='cp1252'>,False,True,False,19,5.0823891162872314,5.048435000004247,0.10409269970841706,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.39.json' mode='r' encoding='cp1252'>,False,True,False,19,8.649225234985352,8.625371500151232,0.14002749999053776,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.40.json' mode='r' encoding='cp1252'>,False,True,False,19,4.264817476272583,4.229621100006625,0.07987380027770996,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.41.json' mode='r' encoding='cp1252'>,False,True,False,19,5.0072901248931885,4.987569600110874,0.08687380026094615,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.42.json' mode='r' encoding='cp1252'>,False,True,False,19,7.765917062759399,7.747393599944189,0.11933479970321059,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.43.json' mode='r' encoding='cp1252'>,False,True,False,19,8.189729690551758,8.165163400117308,0.1554879997856915,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.44.json' mode='r' encoding='cp1252'>,False,True,False,19,7.480214595794678,7.457765799947083,0.13717140001244843,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.45.json' mode='r' encoding='cp1252'>,False,True,False,21,17.83378577232361,17.810402000090107,0.5197095999028534,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.46.json' mode='r' encoding='cp1252'>,False,True,False,21,18.143760442733765,18.117490800097585,0.7225664996076375,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.47.json' mode='r' encoding='cp1252'>,False,True,False,21,13.734627962112427,13.708899399964139,0.4848456992767751,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.48.json' mode='r' encoding='cp1252'>,False,True,False,19,4.6874167919158936,4.663747699931264,0.11314290040172637,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.49.json' mode='r' encoding='cp1252'>,False,True,False,19,6.7006471157073975,6.679126700153574,0.2585887999739498,4,6,0,0,3,0
