instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,False,True,True,41,307.4675145149231,307.28184240002884,19.995623100257944,246,490,0,0,9,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,False,True,True,41,304.5450026988983,304.4653896000236,13.031118799175601,227,452,0,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,False,True,True,41,307.19637155532837,307.1088790000067,16.936593000544235,184,366,0,0,7,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,False,True,True,39,305.6634171009064,305.51353390002623,9.459995800745673,199,396,0,0,15,10
<_io.TextIOWrapper name='../generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,False,True,True,39,306.3124158382416,306.1829599000048,16.141832500055898,101,200,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,False,True,True,39,309.40471601486206,309.2842002999969,11.55769189959392,125,248,0,0,16,5
<_io.TextIOWrapper name='../generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,False,True,True,39,307.7491297721863,307.5930096000084,12.789387200027704,164,326,0,0,17,5
<_io.TextIOWrapper name='../generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,False,True,True,37,304.3825294971466,304.2854529999895,20.057436100090854,206,390,0,10,39,107
<_io.TextIOWrapper name='../generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,False,True,True,39,307.6997926235199,307.6016690999968,10.499722899636254,151,300,0,0,23,25
<_io.TextIOWrapper name='../generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,,,,infeasible,307.5058524608612,307.3848988999962,11.185743699548766,133,264,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,,,,infeasible,305.2319583892822,305.1539632000495,10.966189499828033,158,314,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,False,True,True,41,306.6772983074188,306.6201388000045,10.219035100773908,157,312,0,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,False,True,True,39,307.57276248931885,307.48099690000527,8.026021199591924,102,202,0,0,22,14
<_io.TextIOWrapper name='../generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,False,True,True,37,304.63264513015747,304.52436979999766,11.223103099910077,255,508,0,0,40,89
<_io.TextIOWrapper name='../generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,False,True,True,39,306.80287528038025,306.736476399994,14.149589199514594,188,374,0,0,12,9
<_io.TextIOWrapper name='../generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,False,True,True,41,306.73285818099976,306.6255518000107,21.726267399615608,201,400,0,0,9,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,,,,infeasible,307.0365560054779,306.9465717000421,14.669855899526738,151,300,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,False,True,True,41,307.0672745704651,307.00014920003014,13.999911599443294,175,348,0,0,9,0
