instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k6.0.json' mode='r' encoding='cp1252'>,infeasible,301.2364122867584,301.16215889999876,153.57617620157544,1535,2758,155,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.1.json' mode='r' encoding='cp1252'>,infeasible,301.6631908416748,301.6090329000144,127.79880219936604,932,1846,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.2.json' mode='r' encoding='cp1252'>,infeasible,303.1813726425171,303.08524660003604,134.9655033008894,1381,2740,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.3.json' mode='r' encoding='cp1252'>,infeasible,301.41579031944275,301.36463450000156,138.37069580127718,1646,3266,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.4.json' mode='r' encoding='cp1252'>,infeasible,301.90672039985657,301.8563387999893,114.21105509850895,990,1964,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.5.json' mode='r' encoding='cp1252'>,infeasible,301.7254276275635,301.6736984999734,140.63799460040173,2210,3126,646,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.6.json' mode='r' encoding='cp1252'>,infeasible,302.12358713150024,302.0684324000031,134.72539140080335,780,1540,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.7.json' mode='r' encoding='cp1252'>,infeasible,301.3777849674225,301.32317180000246,144.25332200119738,968,1916,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.8.json' mode='r' encoding='cp1252'>,infeasible,302.95722007751465,302.89749090000987,119.46635150129441,1028,2044,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.9.json' mode='r' encoding='cp1252'>,infeasible,301.89820432662964,301.836220600002,129.84198469977127,1472,2916,13,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.10.json' mode='r' encoding='cp1252'>,infeasible,301.140371799469,301.0758807999664,117.51216799940448,913,1694,65,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.11.json' mode='r' encoding='cp1252'>,infeasible,301.6377568244934,301.59122890001163,79.83887579955626,631,1248,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.12.json' mode='r' encoding='cp1252'>,infeasible,301.9073796272278,301.85543140000664,127.07616039837012,919,1822,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.13.json' mode='r' encoding='cp1252'>,infeasible,302.10647892951965,302.0517097999691,111.93572349933675,1033,2052,6,0,0,0
