instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k4.0.json' mode='r' encoding='cp1252'>,True,False,True,30,301.8782482147217,301.7143268000218,167.29568399954587,3434,4924,971,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.1.json' mode='r' encoding='cp1252'>,True,False,True,32,301.9560830593109,301.8723233999917,162.90778610197594,2942,4434,724,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.2.json' mode='r' encoding='cp1252'>,True,False,True,30,303.30272340774536,303.11054329999024,134.0972044999362,2447,4252,320,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.3.json' mode='r' encoding='cp1252'>,True,False,True,28,301.12415289878845,301.0787058999995,188.45284490316408,1768,2504,515,0,0,1009
<_io.TextIOWrapper name='generated_instances/instance-k4.4.json' mode='r' encoding='cp1252'>,True,False,True,30,302.70246481895447,302.65327299997443,142.3975424998789,1631,2606,327,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.5.json' mode='r' encoding='cp1252'>,True,False,True,30,305.351838350296,305.26887369999895,115.19101570133353,2837,4752,460,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.6.json' mode='r' encoding='cp1252'>,True,False,True,30,302.4601068496704,302.37518900004216,164.13765359920217,2389,3814,481,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k4.7.json' mode='r' encoding='cp1252'>,True,False,True,30,300.8480463027954,300.81847440003185,182.1726950002485,3396,4448,1171,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.8.json' mode='r' encoding='cp1252'>,True,False,True,28,300.8130304813385,300.77217950002523,206.82992500101682,2950,3828,1035,0,0,1145
<_io.TextIOWrapper name='generated_instances/instance-k4.9.json' mode='r' encoding='cp1252'>,True,False,True,28,300.81748056411743,300.80250579997664,165.3725431007333,3883,4562,1601,0,0,575
<_io.TextIOWrapper name='generated_instances/instance-k4.10.json' mode='r' encoding='cp1252'>,True,False,True,30,302.7095274925232,302.6928658000543,118.68813060212415,3314,4828,899,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.11.json' mode='r' encoding='cp1252'>,True,False,True,28,302.48308801651,302.37017230002675,191.44563540269155,2131,2918,671,0,0,1046
<_io.TextIOWrapper name='generated_instances/instance-k4.12.json' mode='r' encoding='cp1252'>,True,False,True,28,301.4271311759949,301.3762343999697,184.30917779769516,1527,2348,352,0,0,427
<_io.TextIOWrapper name='generated_instances/instance-k4.13.json' mode='r' encoding='cp1252'>,True,False,True,30,301.11555552482605,301.05842209997354,177.80739039892796,1371,2514,113,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.14.json' mode='r' encoding='cp1252'>,True,False,True,30,301.8178436756134,301.7590282000019,137.1287607999402,2222,3662,390,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.15.json' mode='r' encoding='cp1252'>,True,False,True,30,305.09831404685974,305.05583199998364,143.1622121995897,2101,3224,488,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k4.16.json' mode='r' encoding='cp1252'>,True,False,True,28,301.29851508140564,301.21440330002224,151.69939389883075,2104,1936,1135,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k4.17.json' mode='r' encoding='cp1252'>,True,False,True,28,301.57554173469543,301.5086257000221,156.41630619973876,2241,4462,9,0,0,675
