instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k1.0.json' mode='r' encoding='cp1252'>,True,False,True,5,0.3976294994354248,0.019472199957817793,0.019211499951779842,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.1.json' mode='r' encoding='cp1252'>,True,False,True,5,0.4173135757446289,0.018651100050192326,0.018317900015972555,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.2.json' mode='r' encoding='cp1252'>,True,False,True,5,0.29600071907043457,0.012545299949124455,0.0123046999797225,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.3.json' mode='r' encoding='cp1252'>,True,False,True,5,0.38043212890625,0.013071699999272823,0.012814599962439388,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.4.json' mode='r' encoding='cp1252'>,True,False,True,5,0.22086644172668457,0.012696199992205948,0.01244249998126179,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.5.json' mode='r' encoding='cp1252'>,True,False,True,5,0.2426133155822754,0.004081599996425211,0.003944500000216067,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.6.json' mode='r' encoding='cp1252'>,True,False,True,5,0.2110280990600586,0.0052693000179715455,0.0051006999565288424,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.7.json' mode='r' encoding='cp1252'>,True,False,True,5,0.26362013816833496,0.020785900007467717,0.019457200018223375,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.8.json' mode='r' encoding='cp1252'>,True,False,True,5,0.33461976051330566,0.010747399996034801,0.010517599992454052,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.9.json' mode='r' encoding='cp1252'>,True,False,True,5,0.27280306816101074,0.01594190002651885,0.01567230001091957,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.10.json' mode='r' encoding='cp1252'>,True,False,True,5,0.18898487091064453,0.019291499978862703,0.01890099997399375,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.11.json' mode='r' encoding='cp1252'>,True,False,True,5,0.40476036071777344,0.00885859999107197,0.008659499988425523,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.12.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5766782760620117,0.01748580002458766,0.017179599963128567,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.13.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5670926570892334,0.012056600011419505,0.011796100006904453,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.14.json' mode='r' encoding='cp1252'>,True,False,True,5,0.21748709678649902,0.005967999983113259,0.005790300027001649,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.15.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5798916816711426,0.008897399995476007,0.008658699982333928,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.16.json' mode='r' encoding='cp1252'>,True,False,True,5,0.49031853675842285,0.006301700021140277,0.006126699969172478,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.17.json' mode='r' encoding='cp1252'>,True,False,True,5,0.42163658142089844,0.012753000017255545,0.012458200042601675,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.18.json' mode='r' encoding='cp1252'>,True,False,True,5,0.3672518730163574,0.006991099973674864,0.006804300006479025,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.19.json' mode='r' encoding='cp1252'>,True,False,True,5,0.3811511993408203,0.008917899976950139,0.008705299987923354,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.20.json' mode='r' encoding='cp1252'>,True,False,True,5,0.42814087867736816,0.0036617000005207956,0.0035248000058345497,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.21.json' mode='r' encoding='cp1252'>,True,False,True,5,0.3486595153808594,0.005558399949222803,0.005391599959693849,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.22.json' mode='r' encoding='cp1252'>,True,False,True,5,0.24028944969177246,0.013689799990970641,0.013413600041531026,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.23.json' mode='r' encoding='cp1252'>,True,False,True,5,0.737440824508667,0.017363800026942044,0.017098799988161772,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.24.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5613505840301514,0.0176103999838233,0.017389100044965744,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.25.json' mode='r' encoding='cp1252'>,True,False,True,5,0.2622237205505371,0.009891599998809397,0.009692099993117154,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.26.json' mode='r' encoding='cp1252'>,True,False,True,5,0.15436816215515137,0.011088499973993748,0.010852700041141361,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.27.json' mode='r' encoding='cp1252'>,True,False,True,5,0.24816107749938965,0.0008494000067003071,0.0007717999978922307,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.28.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5401360988616943,0.005430000019259751,0.005246000015176833,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.29.json' mode='r' encoding='cp1252'>,True,False,True,5,0.5108702182769775,0.03681189997587353,0.03645079996204004,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.30.json' mode='r' encoding='cp1252'>,True,False,True,5,0.45627927780151367,0.004369899979792535,0.004222200019285083,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.31.json' mode='r' encoding='cp1252'>,True,False,True,5,0.8458173274993896,0.010982699983287603,0.010731099988333881,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.32.json' mode='r' encoding='cp1252'>,True,False,True,5,0.6973941326141357,0.010315399966202676,0.010073199984617531,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.33.json' mode='r' encoding='cp1252'>,True,False,True,5,0.32892441749572754,0.008459399978164583,0.008235100016463548,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.34.json' mode='r' encoding='cp1252'>,True,False,True,5,0.21009421348571777,0.007960900024045259,0.007753299956675619,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.35.json' mode='r' encoding='cp1252'>,True,False,True,5,0.20506691932678223,0.012986399990040809,0.012706900015473366,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.36.json' mode='r' encoding='cp1252'>,True,False,True,5,0.17173480987548828,0.007931899977847934,0.007729000004474074,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.37.json' mode='r' encoding='cp1252'>,True,False,True,5,0.18684625625610352,0.00878600002033636,0.008578300010412931,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.38.json' mode='r' encoding='cp1252'>,True,False,True,5,0.191514253616333,0.010463999991770834,0.010251800005789846,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.39.json' mode='r' encoding='cp1252'>,True,False,True,5,0.22486472129821777,0.007573199982289225,0.007375200046226382,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.40.json' mode='r' encoding='cp1252'>,True,False,True,5,0.2630188465118408,0.011423500021919608,0.011177400010637939,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.41.json' mode='r' encoding='cp1252'>,True,False,True,5,0.20081567764282227,0.014427600021008402,0.014172600000165403,1,0,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k1.42.json' mode='r' encoding='cp1252'>,True,False,True,5,0.14908504486083984,0.0057268000091426075,0.005553000024519861,1,0,0,0,0,0
