instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,False,False,True,39,302.25388407707214,302.2059197000344,121.36114949855255,3388,6774,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,False,False,True,39,302.85399770736694,302.80583460000344,139.87545100110583,2965,5928,0,0,0,28
<_io.TextIOWrapper name='generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,False,False,True,39,302.4822916984558,302.42638259998057,147.1188072001096,2844,5686,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,False,False,True,39,301.7353458404541,301.68549519998487,146.3480987001094,3126,6250,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,False,False,True,37,300.9529113769531,300.8489372000331,167.10028059681645,2060,4118,0,0,0,658
<_io.TextIOWrapper name='generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,False,False,True,39,301.77647948265076,301.71975579997525,178.34981589758536,1852,3702,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,False,False,True,37,301.8487057685852,301.4299075999879,140.13077449932462,2720,5438,0,0,0,870
<_io.TextIOWrapper name='generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,False,False,True,37,300.71668434143066,300.6518903999822,158.7596175976796,2783,5564,0,0,0,1741
<_io.TextIOWrapper name='generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,False,False,True,39,301.11894154548645,301.0709402000066,158.93657599930884,2683,5364,0,0,0,42
<_io.TextIOWrapper name='generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,False,False,True,39,302.24390602111816,302.18047340004705,95.82309560274007,2446,4890,0,0,0,43
<_io.TextIOWrapper name='generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,,,,infeasible,302.1814954280853,302.1263060000492,131.86184619466076,2597,5192,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,False,False,True,39,303.0598485469818,302.97306930000195,123.59376509865979,2371,4740,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,False,False,True,39,301.53348326683044,301.4842574999784,181.30316569830757,1904,3806,0,0,0,38
<_io.TextIOWrapper name='generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,False,False,True,39,301.8871190547943,301.8290542999748,137.78969730023528,3482,6962,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,False,False,True,37,301.66281056404114,301.62182629999006,118.5788060980849,2873,5744,0,0,0,963
