instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,False,True,False,19,14.757396697998047,14.679986500006635,0.43908830010332167,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,False,True,False,19,15.965808153152466,15.835191500023939,0.27786259999265894,6,10,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,False,True,False,19,7.7654547691345215,7.692162499995902,0.12720030010677874,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,False,True,False,19,16.092151403427124,15.983179899980314,0.4949225001037121,6,10,0,0,4,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,False,True,False,19,10.344738721847534,10.277279999980237,0.20715239987475798,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,False,True,False,21,24.490522146224976,24.392433400033042,0.7287595000234433,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,False,True,False,19,7.075500011444092,7.008762499957811,0.12837739998940378,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,False,True,False,19,10.395939350128174,10.318451500032097,0.16547999996691942,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,False,True,False,21,24.061384677886963,23.970026700000744,0.6569839001167566,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,False,True,False,19,8.725538969039917,8.666024700039998,0.12505659996531904,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,False,True,False,21,15.087003469467163,15.013737700006459,0.5264835999114439,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,False,True,False,19,13.867968082427979,13.80504559999099,0.37138779991073534,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,False,True,False,21,18.226725339889526,18.150097500008997,0.5802020999253727,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,False,True,False,19,11.850834846496582,11.782197599997744,0.15824339998653159,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,False,True,False,19,12.874257326126099,10.45042160002049,0.31293529993854463,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.15.json' mode='r' encoding='cp1252'>,False,True,False,19,23.36810803413391,23.259767599985935,0.7290356998564675,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.16.json' mode='r' encoding='cp1252'>,False,True,False,19,23.173991441726685,23.10845210001571,0.9544100996572524,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.17.json' mode='r' encoding='cp1252'>,False,True,False,19,8.146867036819458,7.3096736000152305,0.10723370005143806,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.18.json' mode='r' encoding='cp1252'>,False,True,False,21,30.799105167388916,30.647361600014847,1.1614527999190614,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.19.json' mode='r' encoding='cp1252'>,False,True,False,19,5.870943307876587,5.779859500005841,0.14619720011251047,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.20.json' mode='r' encoding='cp1252'>,False,True,False,19,7.859721422195435,7.771973100025207,0.1508573000319302,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.21.json' mode='r' encoding='cp1252'>,False,True,False,19,13.11150598526001,13.040311500022653,0.21959650015924126,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.22.json' mode='r' encoding='cp1252'>,False,True,False,19,9.726939678192139,9.64657929999521,0.17177519999677315,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.23.json' mode='r' encoding='cp1252'>,False,True,False,19,15.117133617401123,15.035736999998335,0.24915760004660115,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.24.json' mode='r' encoding='cp1252'>,False,True,False,19,9.406513690948486,9.340357600012794,0.18661540001630783,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.25.json' mode='r' encoding='cp1252'>,False,True,False,19,7.0473551750183105,6.969807100016624,0.18283529998734593,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.26.json' mode='r' encoding='cp1252'>,False,True,False,19,7.489320993423462,7.415662800020073,0.13462419994175434,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.27.json' mode='r' encoding='cp1252'>,False,True,False,19,8.839781761169434,8.770442000008188,0.24110360001213849,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.28.json' mode='r' encoding='cp1252'>,False,True,False,19,16.216336011886597,16.12450340000214,0.24701480008661747,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.29.json' mode='r' encoding='cp1252'>,False,True,False,19,4.929991245269775,4.8580637000268325,0.08042350003961474,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.30.json' mode='r' encoding='cp1252'>,False,True,False,19,6.567203044891357,6.453541299968492,0.149851199996192,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.31.json' mode='r' encoding='cp1252'>,False,True,False,21,35.347209215164185,35.26703800004907,1.2908603000687435,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.32.json' mode='r' encoding='cp1252'>,False,True,False,19,13.304579019546509,13.206125500029884,0.26239379995968193,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.33.json' mode='r' encoding='cp1252'>,False,True,False,19,10.99925684928894,10.93735820002621,0.20004170009633526,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.34.json' mode='r' encoding='cp1252'>,False,True,False,21,33.88649082183838,33.82682349998504,1.1393358999630436,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.35.json' mode='r' encoding='cp1252'>,False,True,False,19,10.00405502319336,9.924270100018475,0.15961450000759214,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.36.json' mode='r' encoding='cp1252'>,False,True,False,19,14.948964834213257,14.888839400024153,0.1997485999017954,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.37.json' mode='r' encoding='cp1252'>,False,True,False,19,40.31634759902954,40.22805850004079,1.749301599804312,11,20,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.38.json' mode='r' encoding='cp1252'>,False,True,False,19,10.58596158027649,10.503685500007123,0.2240988999255933,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.39.json' mode='r' encoding='cp1252'>,False,True,False,19,10.721948146820068,10.61357919999864,0.17635609995340928,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.40.json' mode='r' encoding='cp1252'>,False,True,False,19,9.113006114959717,9.029860500013456,0.15053649997571483,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.41.json' mode='r' encoding='cp1252'>,False,True,False,19,10.679332733154297,10.593824799987487,0.18667019996792078,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.42.json' mode='r' encoding='cp1252'>,False,True,False,19,14.464871406555176,13.437009200046305,0.19465939997462556,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.43.json' mode='r' encoding='cp1252'>,False,True,False,19,12.564471244812012,12.485958400007803,0.22691399999894202,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.44.json' mode='r' encoding='cp1252'>,False,True,False,19,9.314247846603394,9.249004499986768,0.14695270004449412,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.45.json' mode='r' encoding='cp1252'>,False,True,False,21,25.209490537643433,25.149586299958173,0.6714087999425828,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.46.json' mode='r' encoding='cp1252'>,False,True,False,21,29.430258989334106,29.344959800015204,1.0740064001292922,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.47.json' mode='r' encoding='cp1252'>,False,True,False,21,20.677733898162842,20.60820199997397,0.6426917000790127,12,22,0,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.48.json' mode='r' encoding='cp1252'>,False,True,False,19,10.298901796340942,10.199564200011082,0.2130043000797741,4,6,0,0,3,0
<_io.TextIOWrapper name='../generated_instances/instance-k3.49.json' mode='r' encoding='cp1252'>,False,True,False,19,12.586059331893921,12.518537900003139,0.44550830009393394,4,6,0,0,3,0
