instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k6.0.json' mode='r' encoding='cp1252'>,infeasible,304.206848859787,304.14148439996643,3.3124133002129383,116,196,17,0,57,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.1.json' mode='r' encoding='cp1252'>,infeasible,307.58140873908997,307.53322709997883,3.030877299956046,86,146,12,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.2.json' mode='r' encoding='cp1252'>,infeasible,305.49244260787964,305.4290571999736,5.579501699772663,91,162,9,0,58,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.3.json' mode='r' encoding='cp1252'>,infeasible,307.31005787849426,307.2546081999899,4.724858599889558,182,292,35,0,81,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.4.json' mode='r' encoding='cp1252'>,infeasible,305.6830163002014,305.6101090000011,4.584376800165046,96,154,18,0,55,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.5.json' mode='r' encoding='cp1252'>,infeasible,303.8832666873932,303.8228342999937,10.029141999897547,166,288,21,0,65,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.6.json' mode='r' encoding='cp1252'>,infeasible,307.71188020706177,307.64895850000903,2.9594973999192007,75,136,6,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.7.json' mode='r' encoding='cp1252'>,infeasible,305.82787919044495,305.77524330001324,4.611540800193325,98,172,11,0,57,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.8.json' mode='r' encoding='cp1252'>,infeasible,305.3781535625458,305.31623789999867,5.969831099675503,104,172,17,0,58,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.9.json' mode='r' encoding='cp1252'>,infeasible,309.40576100349426,309.34074010001495,6.409339299716521,131,212,24,0,61,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.10.json' mode='r' encoding='cp1252'>,infeasible,307.27937626838684,307.22587289998773,6.0016894994769245,87,148,12,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.11.json' mode='r' encoding='cp1252'>,infeasible,312.1321587562561,312.0768717000028,3.146309099975042,56,106,2,0,50,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.12.json' mode='r' encoding='cp1252'>,infeasible,308.07665371894836,308.01752419996774,3.8284159004688263,88,142,16,0,51,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.13.json' mode='r' encoding='cp1252'>,infeasible,308.8800916671753,308.8170527999755,4.875773200299591,90,154,12,0,55,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.14.json' mode='r' encoding='cp1252'>,infeasible,306.701730966568,306.6430776999914,5.362929700000677,121,190,25,0,59,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.15.json' mode='r' encoding='cp1252'>,infeasible,308.52028155326843,308.4652872000006,4.586039300309494,89,156,10,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.16.json' mode='r' encoding='cp1252'>,infeasible,307.4419696331024,307.38148869998986,5.184925700130407,108,184,15,0,61,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.17.json' mode='r' encoding='cp1252'>,infeasible,306.6214725971222,306.5458141999552,7.669764000340365,165,264,32,0,79,0
<_io.TextIOWrapper name='../generated_instances/instance-k6.18.json' mode='r' encoding='cp1252'>,infeasible,306.68757009506226,306.6294962000102,2.7870671002892777,72,132,5,0,54,0
