instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,True,False,False,19,0.3861110210418701,0.37080549995880574,0.2346639998140745,14,18,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,True,False,False,19,0.30556297302246094,0.2860717999865301,0.17834659991785884,6,8,1,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,True,False,False,19,0.14310598373413086,0.12734060001093894,0.07929549994878471,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,True,False,False,19,0.2624356746673584,0.24569100001826882,0.14284510008292273,6,8,1,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,True,False,False,19,0.16251087188720703,0.14719960000365973,0.08904409996466711,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,True,False,False,21,0.672694206237793,0.6553385999868624,0.43286659981822595,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,True,False,False,19,0.1511554718017578,0.135281800001394,0.07438309997087345,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,True,False,False,19,0.20525169372558594,0.18573029997060075,0.11170269991271198,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,True,False,False,21,0.6658825874328613,0.649411499965936,0.41114550014026463,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,True,False,False,19,0.17091059684753418,0.15557270002318546,0.080775500042364,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,True,False,False,21,0.758739709854126,0.7423326999996789,0.5284705999074504,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,True,False,False,19,0.25513291358947754,0.2399096000008285,0.13346009992528707,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,True,False,False,21,0.3989086151123047,0.38321040000300854,0.25323879992356524,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,True,False,False,19,0.17672181129455566,0.16065749997505918,0.08490780007559806,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,True,False,False,19,0.13534784317016602,0.12075130001176149,0.07137049996526912,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.15.json' mode='r' encoding='cp1252'>,True,False,False,19,0.9902105331420898,0.9739757999777794,0.7284775999723934,14,18,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.16.json' mode='r' encoding='cp1252'>,True,False,False,19,0.9368114471435547,0.9148652000003494,0.6285737002035603,14,18,4,0,0,0
