instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k12.0.json' mode='r' encoding='cp1252'>,infeasible,323.40139985084534,323.2791414000094,1.1585305999033153,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.1.json' mode='r' encoding='cp1252'>,infeasible,316.46578669548035,316.39282479998656,1.0884681998286396,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.2.json' mode='r' encoding='cp1252'>,infeasible,327.89192605018616,327.8336850000196,2.0231124999118038,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.3.json' mode='r' encoding='cp1252'>,infeasible,310.7953431606293,310.71707179996883,1.0656365003087558,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.4.json' mode='r' encoding='cp1252'>,infeasible,323.456787109375,323.3814388999599,1.0406647001509555,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.5.json' mode='r' encoding='cp1252'>,infeasible,329.5830020904541,329.5232618000009,1.0316313001676463,16,30,0,0,15,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.6.json' mode='r' encoding='cp1252'>,infeasible,308.00601172447205,307.8741030000383,2.195213799539488,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.7.json' mode='r' encoding='cp1252'>,infeasible,321.07431173324585,320.9928993000067,1.3469067999976687,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.8.json' mode='r' encoding='cp1252'>,infeasible,328.11124181747437,328.05806060001487,1.374897399917245,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.9.json' mode='r' encoding='cp1252'>,infeasible,323.6037337779999,323.5335307000205,2.8384229998337105,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.10.json' mode='r' encoding='cp1252'>,infeasible,313.6881322860718,313.63272410002537,0.9987006998853758,23,44,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.11.json' mode='r' encoding='cp1252'>,infeasible,313.8325057029724,313.77757600002224,2.0751823999453336,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.12.json' mode='r' encoding='cp1252'>,infeasible,319.6098778247833,319.5509359000134,2.675447299843654,19,36,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.13.json' mode='r' encoding='cp1252'>,infeasible,319.6674289703369,319.6156820000033,1.296453200338874,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.14.json' mode='r' encoding='cp1252'>,infeasible,323.9415295124054,323.8645358000067,2.116007200034801,21,40,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.15.json' mode='r' encoding='cp1252'>,infeasible,312.35054659843445,312.28776979999384,3.7237658001831733,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.16.json' mode='r' encoding='cp1252'>,infeasible,318.99387097358704,318.92622250004206,1.692691799486056,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.17.json' mode='r' encoding='cp1252'>,infeasible,324.4301860332489,324.3741127999965,1.2530681999051012,20,38,0,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.18.json' mode='r' encoding='cp1252'>,infeasible,313.91786885261536,313.8400168999797,2.0155567002948374,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.19.json' mode='r' encoding='cp1252'>,infeasible,327.1673023700714,327.0863137000124,2.0598778997082263,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.20.json' mode='r' encoding='cp1252'>,infeasible,313.7876968383789,313.6078160999459,3.1581377999973483,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.21.json' mode='r' encoding='cp1252'>,infeasible,314.45221495628357,314.27132850000635,1.7160165999666788,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.22.json' mode='r' encoding='cp1252'>,infeasible,327.0535569190979,326.86360819998663,3.111749200092163,21,40,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.23.json' mode='r' encoding='cp1252'>,infeasible,310.68738746643066,310.6118882999872,0.8504092001239769,20,38,0,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.24.json' mode='r' encoding='cp1252'>,infeasible,320.80663299560547,320.7221540999599,1.2070319998892955,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.25.json' mode='r' encoding='cp1252'>,infeasible,326.97048449516296,326.85748199996306,1.0404814000357874,21,40,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.26.json' mode='r' encoding='cp1252'>,infeasible,309.91425585746765,309.8517587999813,1.2431691000820138,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.27.json' mode='r' encoding='cp1252'>,infeasible,310.6053855419159,310.53943569998955,2.267733499989845,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.28.json' mode='r' encoding='cp1252'>,infeasible,319.1187677383423,319.0536378999823,2.0565295999404043,19,36,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.29.json' mode='r' encoding='cp1252'>,infeasible,326.6167025566101,326.5705196999479,1.4936525001539849,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.30.json' mode='r' encoding='cp1252'>,infeasible,321.88562655448914,321.8350762000191,2.2250977002549917,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.31.json' mode='r' encoding='cp1252'>,infeasible,328.6948046684265,328.63516990002245,2.019339000049513,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.32.json' mode='r' encoding='cp1252'>,infeasible,310.94987893104553,310.9051698000403,1.0230218999786302,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.33.json' mode='r' encoding='cp1252'>,infeasible,327.6645667552948,327.5967653999687,1.2135676000616513,23,44,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.34.json' mode='r' encoding='cp1252'>,infeasible,311.79906964302063,311.7389255000162,2.381632199860178,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.35.json' mode='r' encoding='cp1252'>,infeasible,308.0025885105133,307.94415280001704,1.6000527002033778,34,66,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k12.36.json' mode='r' encoding='cp1252'>,infeasible,326.74543929100037,326.68290210003033,3.3074871000717394,21,40,0,0,20,0
