instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k8.0.json' mode='r' encoding='cp1252'>,infeasible,603.7422680854797,603.728811699897,160.83784349798225,1221,2428,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.1.json' mode='r' encoding='cp1252'>,infeasible,602.4178109169006,602.4052288000239,78.61839870247059,1221,2428,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.2.json' mode='r' encoding='cp1252'>,infeasible,602.2412135601044,602.227156399982,171.5453801995609,1181,2340,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.3.json' mode='r' encoding='cp1252'>,infeasible,602.1262722015381,602.113630100037,166.719518700731,996,1950,20,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.4.json' mode='r' encoding='cp1252'>,infeasible,602.1841237545013,602.1708626000909,134.80109150125645,1574,3132,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.5.json' mode='r' encoding='cp1252'>,infeasible,602.9327428340912,602.9191886000335,104.05213299870957,2462,4910,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.6.json' mode='r' encoding='cp1252'>,infeasible,602.0163085460663,602.0028877999866,216.0914280001307,1138,2170,52,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.7.json' mode='r' encoding='cp1252'>,infeasible,602.8995451927185,602.8864204999991,119.75906860199757,982,1946,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.8.json' mode='r' encoding='cp1252'>,infeasible,602.4338347911835,602.4180878999177,133.6252254974097,798,1580,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.9.json' mode='r' encoding='cp1252'>,infeasible,601.9876308441162,601.9753232999938,262.3755900008837,1598,3176,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.10.json' mode='r' encoding='cp1252'>,infeasible,602.8410410881042,602.8259372999892,136.69941410410684,1300,2582,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.11.json' mode='r' encoding='cp1252'>,infeasible,602.9180026054382,602.9043399000075,219.09623090049718,1476,2934,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.12.json' mode='r' encoding='cp1252'>,infeasible,602.0004150867462,601.9865027000196,214.12350960390177,1514,3016,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.13.json' mode='r' encoding='cp1252'>,infeasible,603.750611782074,603.736840199912,85.15653470123652,1008,1998,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.14.json' mode='r' encoding='cp1252'>,infeasible,602.6030547618866,602.5889689000323,144.5720466969069,1113,2206,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.15.json' mode='r' encoding='cp1252'>,infeasible,603.8653864860535,603.851984799956,187.46470799599774,1293,2568,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.16.json' mode='r' encoding='cp1252'>,infeasible,602.2293996810913,602.216362599982,192.33237670490053,2359,3716,500,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.17.json' mode='r' encoding='cp1252'>,infeasible,602.5270466804504,602.5147202999797,97.9238774048863,1344,2612,37,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.18.json' mode='r' encoding='cp1252'>,infeasible,602.1320514678955,602.1192748000612,144.1191425996367,1484,2556,205,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.19.json' mode='r' encoding='cp1252'>,infeasible,602.6963310241699,602.6837843999965,164.29660800041165,2855,4286,711,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.20.json' mode='r' encoding='cp1252'>,infeasible,601.910498380661,601.8955243000528,156.6944695005659,1222,2424,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.21.json' mode='r' encoding='cp1252'>,infeasible,602.0741059780121,602.0603741999948,89.73048779799137,1022,2028,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.22.json' mode='r' encoding='cp1252'>,infeasible,602.4024856090546,602.3874625000171,109.03394000022672,962,1900,11,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.23.json' mode='r' encoding='cp1252'>,infeasible,602.2546253204346,602.2414096998982,131.5838489026064,848,1678,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.24.json' mode='r' encoding='cp1252'>,infeasible,603.1586694717407,603.1457128999755,167.06518080015667,956,1898,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.25.json' mode='r' encoding='cp1252'>,infeasible,602.8076884746552,602.7944832999492,81.71573959907982,1603,2610,297,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.26.json' mode='r' encoding='cp1252'>,infeasible,602.5981311798096,602.5830812000204,100.80471689929254,1262,2174,174,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.27.json' mode='r' encoding='cp1252'>,infeasible,602.977777004242,602.9633776999544,174.14296670269687,1059,2044,36,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.28.json' mode='r' encoding='cp1252'>,infeasible,601.9314229488373,601.9183457000181,193.10131800419185,1993,3974,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.29.json' mode='r' encoding='cp1252'>,infeasible,603.0571327209473,603.0442447999958,103.35333569953218,979,1584,186,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.30.json' mode='r' encoding='cp1252'>,infeasible,601.7330598831177,601.7202078999253,199.10080819868017,1213,2340,42,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.31.json' mode='r' encoding='cp1252'>,infeasible,602.6824746131897,602.6685922000324,82.19448459718842,1271,2516,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.32.json' mode='r' encoding='cp1252'>,infeasible,602.0006694793701,601.9880058000563,105.28328269766644,1216,2406,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.33.json' mode='r' encoding='cp1252'>,infeasible,604.0373799800873,604.0244342000224,159.8341706014471,1001,1984,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.34.json' mode='r' encoding='cp1252'>,infeasible,601.772406578064,601.7590285999468,140.36817600019276,2084,2614,776,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.35.json' mode='r' encoding='cp1252'>,infeasible,601.874116897583,601.8608550999779,162.32673209731,1208,2402,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.36.json' mode='r' encoding='cp1252'>,infeasible,601.9396784305573,601.9267494999804,175.67497039726004,1411,2808,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.37.json' mode='r' encoding='cp1252'>,infeasible,602.9049739837646,602.8916006999789,119.2753798966296,1041,2064,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.38.json' mode='r' encoding='cp1252'>,infeasible,603.3953676223755,603.3826894999947,127.4284889010014,1271,2526,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.39.json' mode='r' encoding='cp1252'>,infeasible,603.5175189971924,603.5036547000054,182.27709990309086,1141,1926,177,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.40.json' mode='r' encoding='cp1252'>,infeasible,602.7412142753601,602.7278898999793,113.72756949975155,924,1832,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.41.json' mode='r' encoding='cp1252'>,infeasible,602.2924585342407,602.2793126999168,200.00177889945917,975,1930,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.42.json' mode='r' encoding='cp1252'>,infeasible,602.4210221767426,602.4074354000622,102.41074709990062,1173,2328,8,0,0,0
