instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k2.0.json' mode='r' encoding='cp1252'>,False,True,True,12,1.9320485591888428,1.703882799949497,0.042195399990305305,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.1.json' mode='r' encoding='cp1252'>,False,True,True,12,1.9067463874816895,1.890328000066802,0.043475099839270115,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.2.json' mode='r' encoding='cp1252'>,False,True,True,12,1.119027853012085,1.1039647001307458,0.033393699675798416,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.3.json' mode='r' encoding='cp1252'>,False,True,True,12,2.3463327884674072,2.3272635000757873,0.06356390006840229,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.4.json' mode='r' encoding='cp1252'>,False,True,True,12,2.3026394844055176,2.286401000106707,0.047651799861341715,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.5.json' mode='r' encoding='cp1252'>,False,True,True,12,2.5053443908691406,2.484027200145647,0.06887559941969812,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.6.json' mode='r' encoding='cp1252'>,False,True,True,12,0.6999754905700684,0.6768692000769079,0.01637169998139143,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.7.json' mode='r' encoding='cp1252'>,False,True,True,12,2.787893772125244,2.773368700174615,0.07377359992824495,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.8.json' mode='r' encoding='cp1252'>,False,True,True,12,0.5197572708129883,0.4983608000911772,0.035237499978393316,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.9.json' mode='r' encoding='cp1252'>,False,True,True,12,2.067615270614624,2.052458900026977,0.03576699970290065,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.10.json' mode='r' encoding='cp1252'>,False,True,True,12,1.8191065788269043,1.7998512000776827,0.03841459983959794,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.11.json' mode='r' encoding='cp1252'>,False,True,True,12,2.9458084106445312,2.9253914998844266,0.06638349988497794,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.12.json' mode='r' encoding='cp1252'>,False,True,True,12,2.0984444618225098,2.0777708999812603,0.04257039981894195,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.13.json' mode='r' encoding='cp1252'>,False,True,True,12,1.5644540786743164,1.5460254000499845,0.03468520031310618,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.14.json' mode='r' encoding='cp1252'>,False,True,True,12,2.5702333450317383,2.5525406000670046,0.05524460016749799,2,2,0,0,1,0
