instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,infeasible,304.45849990844727,304.35139619995607,8.07904630061239,190,284,47,0,48,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,infeasible,303.96532797813416,303.8864145000116,6.642123399709817,157,238,37,0,44,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,infeasible,307.5506672859192,307.4285833000322,9.31227339967154,141,224,28,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,infeasible,305.17385268211365,305.11822589999065,6.15659769938793,158,232,41,0,46,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,infeasible,306.90648579597473,306.8548826999613,9.470685299660545,138,222,26,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,infeasible,307.00541138648987,306.9367804999929,8.328788099635858,115,190,19,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,infeasible,306.41277384757996,306.3411657999968,4.728310300502926,145,228,30,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,infeasible,308.16237568855286,308.09294420003425,10.198842199810315,162,242,40,0,50,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,infeasible,305.97942996025085,305.91553940001177,5.808713900565635,176,246,52,0,44,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,infeasible,304.88462233543396,304.82541859999765,8.50617749983212,125,186,31,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,infeasible,308.849107503891,308.76907470001606,5.964141300180927,126,200,25,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,infeasible,305.96677136421204,305.91451149998466,7.111817599507049,131,212,24,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,infeasible,306.20047187805176,306.13474299997324,5.954335599381011,108,182,16,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,infeasible,303.4117603302002,303.3511457000277,10.359827400417998,259,390,63,0,61,0
