instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k7.0.json' mode='r' encoding='cp1252'>,infeasible,603.5498054027557,603.5368246999569,240.57396010460798,1330,2634,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.1.json' mode='r' encoding='cp1252'>,infeasible,603.6527664661407,603.6386318999575,199.8903062022291,1143,2268,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.2.json' mode='r' encoding='cp1252'>,infeasible,602.4570534229279,602.4437215999933,217.48350019671489,2431,4284,288,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.3.json' mode='r' encoding='cp1252'>,infeasible,603.2853162288666,603.2723945999751,91.49965970159974,1321,2182,229,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.4.json' mode='r' encoding='cp1252'>,infeasible,602.6310074329376,602.6158168000402,268.9311459971359,1431,2846,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.5.json' mode='r' encoding='cp1252'>,infeasible,603.4744448661804,603.4615633001085,164.1776906985324,1306,2372,119,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.6.json' mode='r' encoding='cp1252'>,infeasible,602.474137544632,602.4615173999919,236.73062319960445,1268,2518,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.7.json' mode='r' encoding='cp1252'>,infeasible,602.2057044506073,602.1931491999421,204.7335310014896,1754,3496,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.8.json' mode='r' encoding='cp1252'>,infeasible,602.8813171386719,602.8676594999852,132.23016019817442,1623,3230,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.9.json' mode='r' encoding='cp1252'>,infeasible,602.7368388175964,602.7236278000055,130.3604179036338,1622,3200,21,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.10.json' mode='r' encoding='cp1252'>,infeasible,601.9154627323151,601.9008114000317,112.99922009569127,1876,2402,674,0,0,0
