instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k7.0.json' mode='r' encoding='cp1252'>,infeasible,302.17954325675964,302.12734419998014,111.12994690076448,663,1308,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.1.json' mode='r' encoding='cp1252'>,infeasible,301.8484094142914,301.79139480000595,96.34684349957388,611,1204,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.2.json' mode='r' encoding='cp1252'>,infeasible,301.97440123558044,301.86390830000164,81.44559569767443,1579,2580,288,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.3.json' mode='r' encoding='cp1252'>,infeasible,304.098934173584,304.0255611000466,46.359709899756126,683,1148,108,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.4.json' mode='r' encoding='cp1252'>,infeasible,301.22286343574524,301.1208216000232,127.80736579938093,732,1448,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.5.json' mode='r' encoding='cp1252'>,infeasible,302.5111401081085,302.4403629999724,75.94884550117422,644,1184,51,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.6.json' mode='r' encoding='cp1252'>,infeasible,302.5643985271454,302.4218675000011,119.84408189996611,683,1348,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.7.json' mode='r' encoding='cp1252'>,infeasible,301.96301460266113,301.81368869997095,104.27020199992694,864,1716,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.8.json' mode='r' encoding='cp1252'>,infeasible,302.9406809806824,302.8446377000073,70.74018340144539,870,1724,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.9.json' mode='r' encoding='cp1252'>,infeasible,303.290513753891,303.19553019996965,65.9502781998599,876,1708,21,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.10.json' mode='r' encoding='cp1252'>,infeasible,301.60477566719055,301.5415275999694,53.727238199382555,1005,1294,357,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.11.json' mode='r' encoding='cp1252'>,infeasible,302.463431596756,302.32887389999814,124.11255219898885,821,1628,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.12.json' mode='r' encoding='cp1252'>,infeasible,302.65463495254517,302.5791271000053,76.3561094996403,788,1552,11,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.13.json' mode='r' encoding='cp1252'>,infeasible,302.53319907188416,302.4056629000115,120.9690780993551,794,1572,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.14.json' mode='r' encoding='cp1252'>,infeasible,302.30310702323914,302.2458398999879,93.44884310098132,838,1660,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.15.json' mode='r' encoding='cp1252'>,infeasible,302.59413409233093,302.50461120001273,113.06534299941268,792,1536,23,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.16.json' mode='r' encoding='cp1252'>,infeasible,301.24677443504333,301.18321770004695,104.24233439849922,871,1612,64,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.17.json' mode='r' encoding='cp1252'>,infeasible,301.65823578834534,301.59930890001124,100.08205540047493,558,922,96,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.18.json' mode='r' encoding='cp1252'>,infeasible,302.9106249809265,302.8674987999839,80.27489900117507,601,1182,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.19.json' mode='r' encoding='cp1252'>,infeasible,301.6556386947632,301.58097920002183,78.51765189995058,485,906,31,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.20.json' mode='r' encoding='cp1252'>,infeasible,302.04895210266113,301.9792584000388,100.50615250010742,1155,2296,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.21.json' mode='r' encoding='cp1252'>,infeasible,301.7662100791931,301.7100868000416,125.14529939973727,779,1388,84,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.22.json' mode='r' encoding='cp1252'>,infeasible,301.8719687461853,301.8177896999987,134.88709830242442,1410,2810,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.23.json' mode='r' encoding='cp1252'>,infeasible,301.23083543777466,301.1806414000457,108.65101580059854,592,1168,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.24.json' mode='r' encoding='cp1252'>,infeasible,302.01861119270325,301.9623038999853,95.41346869867994,992,1968,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.25.json' mode='r' encoding='cp1252'>,infeasible,302.20758175849915,302.1294456999749,95.61856010125484,508,998,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.26.json' mode='r' encoding='cp1252'>,infeasible,301.32255721092224,301.2668443999719,116.95349670137512,872,1430,156,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.27.json' mode='r' encoding='cp1252'>,infeasible,301.3522970676422,301.2821469999617,141.27926670049783,859,1698,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.28.json' mode='r' encoding='cp1252'>,infeasible,301.8418228626251,301.78783079999266,98.51969069964252,1719,3426,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.29.json' mode='r' encoding='cp1252'>,infeasible,301.28446865081787,301.2295764000155,122.31780460232403,1810,2524,547,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.30.json' mode='r' encoding='cp1252'>,infeasible,301.29422545433044,301.24035950005054,88.09416959865484,1200,2040,179,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k7.31.json' mode='r' encoding='cp1252'>,infeasible,301.6401164531708,301.58849559997907,99.6719287004671,1158,2106,104,0,0,0
