instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k2.0.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5242187976837158,0.18316710001090541,0.1067375999991782,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.1.json' mode='r' encoding='cp1252'>,False,False,False,12,0.46016550064086914,0.17800809995969757,0.1575713999918662,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.2.json' mode='r' encoding='cp1252'>,False,False,False,12,0.40003275871276855,0.08844019996467978,0.08052790001966059,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.3.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5890805721282959,0.1904705999768339,0.12786939996294677,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.4.json' mode='r' encoding='cp1252'>,False,False,False,12,0.4916520118713379,0.1914400000241585,0.17077859997516498,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.5.json' mode='r' encoding='cp1252'>,False,False,False,12,0.590829610824585,0.2516347999917343,0.22545339999487624,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.6.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3050422668457031,0.03000540001085028,0.021856300067156553,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.7.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5570158958435059,0.2704737999592908,0.2449999999953434,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.8.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3214690685272217,0.022878499992657453,0.016846900049131364,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.9.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5944736003875732,0.1916884999955073,0.1738642998971045,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.10.json' mode='r' encoding='cp1252'>,False,False,False,12,0.6780815124511719,0.25191829999675974,0.22897850000299513,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.11.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5430459976196289,0.19010889995843172,0.12591159995645285,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.12.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5056295394897461,0.19318679999560118,0.1736319001065567,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.13.json' mode='r' encoding='cp1252'>,False,False,False,12,0.4695122241973877,0.1656556999660097,0.0977775999926962,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.14.json' mode='r' encoding='cp1252'>,False,False,False,12,0.6702368259429932,0.3346747999894433,0.20215160003863275,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.15.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3173339366912842,0.19078359997365624,0.16681229998357594,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.16.json' mode='r' encoding='cp1252'>,False,False,False,12,0.40494370460510254,0.1020789000322111,0.09177149995230138,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.17.json' mode='r' encoding='cp1252'>,False,False,False,12,0.47444772720336914,0.17024369997670874,0.0986074999673292,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.18.json' mode='r' encoding='cp1252'>,False,False,False,12,0.5983626842498779,0.26912209996953607,0.188307199976407,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.19.json' mode='r' encoding='cp1252'>,False,False,False,12,0.44190216064453125,0.27278450003359467,0.2432117000571452,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.20.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3966066837310791,0.2572037999634631,0.1786290000891313,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.21.json' mode='r' encoding='cp1252'>,False,False,False,12,0.521012544631958,0.2558065999764949,0.17975790001219139,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.22.json' mode='r' encoding='cp1252'>,False,False,False,12,0.4534473419189453,0.16733089997433126,0.15000329999020323,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.23.json' mode='r' encoding='cp1252'>,False,False,False,12,0.45467519760131836,0.18207750003784895,0.16280810005264357,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.24.json' mode='r' encoding='cp1252'>,False,False,False,12,0.43543267250061035,0.1543740999768488,0.1370919999317266,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.25.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3514072895050049,0.1807556999847293,0.1047637999872677,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.26.json' mode='r' encoding='cp1252'>,False,False,False,12,0.42682313919067383,0.11112840002169833,0.038753299973905087,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.27.json' mode='r' encoding='cp1252'>,False,False,False,12,0.48714423179626465,0.24166430003242567,0.21906819997821003,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.28.json' mode='r' encoding='cp1252'>,False,False,False,12,0.33360719680786133,0.14035190001595765,0.08756650000577793,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.29.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3535184860229492,0.09867199999280274,0.03107489994727075,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.30.json' mode='r' encoding='cp1252'>,False,False,False,12,0.41813063621520996,0.15639640000881627,0.1051127000246197,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.31.json' mode='r' encoding='cp1252'>,False,False,False,12,0.3217611312866211,0.08708339999429882,0.0756443000282161,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.32.json' mode='r' encoding='cp1252'>,False,False,False,12,0.4127936363220215,0.14536690001841635,0.1287398999556899,2,2,0,0,0,0
