instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k8.0.json' mode='r' encoding='cp1252'>,infeasible,309.21118330955505,309.17134579998674,3.4771429999382235,65,128,0,0,64,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.1.json' mode='r' encoding='cp1252'>,infeasible,310.30664014816284,310.2481759999646,2.0478226998238824,53,104,0,0,52,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.2.json' mode='r' encoding='cp1252'>,infeasible,304.26257395744324,304.1590855999966,1.602889700443484,60,118,0,0,59,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.3.json' mode='r' encoding='cp1252'>,infeasible,306.61305594444275,306.4922557999962,1.533991100732237,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.4.json' mode='r' encoding='cp1252'>,infeasible,306.1842110157013,306.1362554000225,2.803939600067679,61,120,0,0,60,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.5.json' mode='r' encoding='cp1252'>,infeasible,304.50341033935547,304.452208600007,2.410101000161376,83,164,0,0,82,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.6.json' mode='r' encoding='cp1252'>,infeasible,306.9139070510864,306.8655138000031,3.3167577001731843,62,122,0,0,61,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.7.json' mode='r' encoding='cp1252'>,infeasible,311.1326448917389,311.10224769997876,5.206595599593129,54,106,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.8.json' mode='r' encoding='cp1252'>,infeasible,314.74839639663696,314.6928248000331,2.075350900180638,41,80,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.9.json' mode='r' encoding='cp1252'>,infeasible,305.47237944602966,305.4205413000309,3.504840500303544,75,148,0,0,74,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.10.json' mode='r' encoding='cp1252'>,infeasible,308.2659933567047,308.19832239998505,2.063778000359889,54,106,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.11.json' mode='r' encoding='cp1252'>,infeasible,308.4852831363678,308.43042400002014,1.6627963001374155,80,158,0,0,79,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.12.json' mode='r' encoding='cp1252'>,infeasible,311.20582342147827,311.1543851000024,1.8287902000593022,70,138,0,0,69,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.13.json' mode='r' encoding='cp1252'>,infeasible,312.28157329559326,312.224569199956,2.046109799761325,50,98,0,0,49,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.14.json' mode='r' encoding='cp1252'>,infeasible,307.05634665489197,306.973868100089,2.3756799998227507,53,104,0,0,52,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.15.json' mode='r' encoding='cp1252'>,infeasible,307.88603615760803,307.83779549994506,3.195697100367397,61,120,0,0,60,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.16.json' mode='r' encoding='cp1252'>,infeasible,305.3436334133148,305.3026876000222,1.3467507999157533,85,168,0,0,84,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.17.json' mode='r' encoding='cp1252'>,infeasible,304.4588303565979,304.41491539997514,1.6722286004805937,61,120,0,0,60,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.18.json' mode='r' encoding='cp1252'>,infeasible,309.2918493747711,309.25649030006025,1.7739753008354455,67,132,0,0,66,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.19.json' mode='r' encoding='cp1252'>,infeasible,308.3059582710266,308.2628165000351,3.0975633015623316,72,142,0,0,71,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.20.json' mode='r' encoding='cp1252'>,infeasible,307.6269814968109,307.57169010001235,1.7769298000494018,44,86,0,0,43,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.21.json' mode='r' encoding='cp1252'>,infeasible,309.2820727825165,309.226104500005,2.1889918997185305,44,86,0,0,43,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.22.json' mode='r' encoding='cp1252'>,infeasible,312.6573929786682,312.60053439997137,1.5567657998763025,48,94,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.23.json' mode='r' encoding='cp1252'>,infeasible,315.1616358757019,315.10386739997193,1.6596436998806894,42,82,0,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.24.json' mode='r' encoding='cp1252'>,infeasible,308.85775780677795,308.815271899919,1.6913378005847335,48,94,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.25.json' mode='r' encoding='cp1252'>,infeasible,310.5774531364441,310.5396732999943,2.5011963000288233,55,108,0,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.26.json' mode='r' encoding='cp1252'>,infeasible,307.96154594421387,307.9188647000119,2.560915899928659,48,94,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.27.json' mode='r' encoding='cp1252'>,infeasible,306.71348237991333,306.65638339996804,1.7824094000970945,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.28.json' mode='r' encoding='cp1252'>,infeasible,309.17547607421875,309.10595580004156,2.522506700013764,91,180,0,0,90,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.29.json' mode='r' encoding='cp1252'>,infeasible,314.31137681007385,314.2599886000389,1.4023399002617225,43,84,0,0,42,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.30.json' mode='r' encoding='cp1252'>,infeasible,311.7628502845764,311.70377549994737,1.9646662996383384,55,108,0,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.31.json' mode='r' encoding='cp1252'>,infeasible,308.1917567253113,308.1432104000123,2.0132533004507422,53,104,0,0,52,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.32.json' mode='r' encoding='cp1252'>,infeasible,312.79006361961365,312.65265930001624,1.5318371001631021,54,106,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.33.json' mode='r' encoding='cp1252'>,infeasible,310.1894590854645,310.14132600009907,1.6341862006811425,49,96,0,0,48,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.34.json' mode='r' encoding='cp1252'>,infeasible,310.4029953479767,310.35218899999745,1.526785500231199,63,124,0,0,62,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.35.json' mode='r' encoding='cp1252'>,infeasible,310.9680302143097,310.91674819996115,2.936132099828683,65,128,0,0,64,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.36.json' mode='r' encoding='cp1252'>,infeasible,304.1307473182678,304.1124923999887,1.7559817999135703,82,162,0,0,81,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.37.json' mode='r' encoding='cp1252'>,infeasible,308.95007276535034,308.9335495000705,4.0017122003482655,55,108,0,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.38.json' mode='r' encoding='cp1252'>,infeasible,306.0362808704376,306.0193742000265,1.4703093999996781,58,114,0,0,57,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.39.json' mode='r' encoding='cp1252'>,infeasible,307.4959383010864,307.4774538000347,1.9307760001393035,62,122,0,0,61,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.40.json' mode='r' encoding='cp1252'>,infeasible,307.5909957885742,307.5741319999797,2.996322199353017,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.41.json' mode='r' encoding='cp1252'>,infeasible,309.42187213897705,309.40536720003,2.438716499018483,64,126,0,0,63,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.42.json' mode='r' encoding='cp1252'>,infeasible,306.7611656188965,306.74447250005323,2.199044599197805,61,120,0,0,60,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.43.json' mode='r' encoding='cp1252'>,infeasible,306.109986782074,306.0898482000921,3.157335600233637,54,106,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.44.json' mode='r' encoding='cp1252'>,infeasible,304.31921768188477,304.2988576000789,2.9135641001630574,85,168,0,0,84,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.45.json' mode='r' encoding='cp1252'>,infeasible,308.77520275115967,308.75907259993255,1.606735598994419,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.46.json' mode='r' encoding='cp1252'>,infeasible,305.9751100540161,305.958113700035,2.609498600009829,59,116,0,0,58,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.47.json' mode='r' encoding='cp1252'>,infeasible,307.7927944660187,307.7759868000867,1.8276025002123788,59,116,0,0,58,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.48.json' mode='r' encoding='cp1252'>,infeasible,305.64678716659546,305.63134750002064,1.8076658992795274,92,182,0,0,91,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.49.json' mode='r' encoding='cp1252'>,infeasible,308.01246452331543,307.99671430001035,3.3389328013872728,67,132,0,0,66,0
