instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,False,True,True,19,10.45488452911377,10.377183999982662,0.3411515999468975,11,20,0,0,5,3
<_io.TextIOWrapper name='../generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,False,True,True,19,23.551706790924072,23.437281400023494,1.038316400081385,11,18,0,1,5,5
<_io.TextIOWrapper name='../generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,False,True,True,19,13.167876958847046,13.034577600017656,0.35742449993267655,7,10,0,1,4,3
<_io.TextIOWrapper name='../generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,False,True,True,19,17.21253538131714,17.132271700014826,0.5562430000863969,11,18,0,1,5,5
<_io.TextIOWrapper name='../generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,False,True,True,19,8.480355024337769,8.418494499986991,0.17260799987707287,6,8,0,1,4,1
<_io.TextIOWrapper name='../generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,False,True,True,21,303.8457992076874,303.73953649995383,29.05411280062981,514,1026,0,0,5,170
<_io.TextIOWrapper name='../generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,False,True,True,19,12.101274967193604,12.04019100003643,0.29172330000437796,6,8,0,1,4,1
<_io.TextIOWrapper name='../generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,False,True,True,19,12.04896068572998,11.978716799989343,0.31043329992098734,8,10,0,2,5,1
<_io.TextIOWrapper name='../generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,False,True,True,21,303.5966989994049,303.5348754999577,27.44138089910848,379,756,0,0,5,128
<_io.TextIOWrapper name='../generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,False,True,True,19,18.023012399673462,17.958000200043898,0.5436200000112876,9,14,0,1,4,6
<_io.TextIOWrapper name='../generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,False,True,True,21,303.2186830043793,303.15677200001664,41.9990543005988,481,960,0,0,5,168
<_io.TextIOWrapper name='../generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,False,True,True,19,18.630901098251343,18.55691320000915,0.7177750000846572,7,10,0,1,4,3
