instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k1.0.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4885129928588867,0.45146899996325374,0.01224690000526607,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.1.json' mode='r' encoding='cp1252'>,True,True,True,5,0.725360631942749,0.7038319000275806,0.015489600016735494,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.2.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5783095359802246,0.5516745001077652,0.010925599955953658,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.3.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5717298984527588,0.5473916999762878,0.012643800000660121,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.4.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5186426639556885,0.49006029998417944,0.00940380000974983,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.5.json' mode='r' encoding='cp1252'>,True,True,True,5,0.15558362007141113,0.1322406999533996,0.002304399968124926,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.6.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2136976718902588,0.19155009998939931,0.004609600058756769,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.7.json' mode='r' encoding='cp1252'>,True,True,True,5,0.7757108211517334,0.7529342999914661,0.01843990001361817,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.8.json' mode='r' encoding='cp1252'>,True,True,True,5,0.41779255867004395,0.38736229995265603,0.008820099988952279,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.9.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5061202049255371,0.4810935999266803,0.012458999990485609,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.10.json' mode='r' encoding='cp1252'>,True,True,True,5,0.7906131744384766,0.7603463999694213,0.01671430002897978,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.11.json' mode='r' encoding='cp1252'>,True,True,True,5,0.3518497943878174,0.32148129993584007,0.006964099942706525,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.12.json' mode='r' encoding='cp1252'>,True,True,True,5,0.7140030860900879,0.6907992999767885,0.01594039995688945,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.13.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5044653415679932,0.4707598000532016,0.013585499953478575,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.14.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2073960304260254,0.1764612999977544,0.0029032001039013267,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.15.json' mode='r' encoding='cp1252'>,True,True,True,5,0.3672633171081543,0.34630690002813935,0.005037399940192699,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.16.json' mode='r' encoding='cp1252'>,True,True,True,5,0.24373221397399902,0.2183107000309974,0.005948099889792502,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.17.json' mode='r' encoding='cp1252'>,True,True,True,5,0.531489372253418,0.5088634999701753,0.009776600054465234,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.18.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2851388454437256,0.25386840000282973,0.005877900053746998,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.19.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2984960079193115,0.27603140007704496,0.004889499978162348,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.20.json' mode='r' encoding='cp1252'>,True,True,True,5,0.14515066146850586,0.12208320002537221,0.002328700036741793,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.21.json' mode='r' encoding='cp1252'>,True,True,True,5,0.22289609909057617,0.20214810001198202,0.0032452999148517847,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.22.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5451149940490723,0.5207340000197291,0.008281099959276617,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.23.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5892844200134277,0.5611108000157401,0.01015500002540648,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.24.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4021294116973877,0.3735683000413701,0.01739120006095618,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.25.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4249110221862793,0.39667929999995977,0.009956100024282932,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.26.json' mode='r' encoding='cp1252'>,True,True,True,5,0.49471044540405273,0.46449790010228753,0.01304270001128316,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.27.json' mode='r' encoding='cp1252'>,True,True,True,5,0.03854632377624512,0.013776900013908744,0.0004594000056385994,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.28.json' mode='r' encoding='cp1252'>,True,True,True,5,0.1661686897277832,0.14866219996474683,0.004962700069881976,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.29.json' mode='r' encoding='cp1252'>,True,True,True,5,0.6906723976135254,0.6702689999947324,0.015712799970060587,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.30.json' mode='r' encoding='cp1252'>,True,True,True,5,0.20035433769226074,0.17186249990481883,0.0024643000215291977,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.31.json' mode='r' encoding='cp1252'>,True,True,True,5,0.3961973190307617,0.37477870006114244,0.00915779999922961,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.32.json' mode='r' encoding='cp1252'>,True,True,True,5,0.41788172721862793,0.3917860999936238,0.010446299915201962,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.33.json' mode='r' encoding='cp1252'>,True,True,True,5,0.3302335739135742,0.30426380003336817,0.00455170008353889,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.34.json' mode='r' encoding='cp1252'>,True,True,True,5,0.29880642890930176,0.27489369991235435,0.004477499984204769,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.35.json' mode='r' encoding='cp1252'>,True,True,True,5,0.47515034675598145,0.4543777999933809,0.008414700045250356,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.36.json' mode='r' encoding='cp1252'>,True,True,True,5,0.32837891578674316,0.29826449998654425,0.007110500009730458,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.37.json' mode='r' encoding='cp1252'>,True,True,True,5,0.3701303005218506,0.3437647999962792,0.007752799894660711,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.38.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4973909854888916,0.474998899968341,0.010844600037671626,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.39.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2571735382080078,0.22909009992145002,0.006208900013007224,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.40.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4228243827819824,0.40138999989721924,0.008717200020328164,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.41.json' mode='r' encoding='cp1252'>,True,True,True,5,0.6488730907440186,0.6192404000321403,0.01595730008557439,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.42.json' mode='r' encoding='cp1252'>,True,True,True,5,0.2761232852935791,0.2486443999223411,0.005884299986064434,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.43.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5468242168426514,0.5198620000155643,0.01137419999577105,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.44.json' mode='r' encoding='cp1252'>,True,True,True,5,0.6628663539886475,0.6331821999046952,0.014194199931807816,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.45.json' mode='r' encoding='cp1252'>,True,True,True,5,0.6230831146240234,0.5931412000209093,0.008151200017891824,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.46.json' mode='r' encoding='cp1252'>,True,True,True,5,0.5551028251647949,0.5225390999112278,0.0068669000174850225,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.47.json' mode='r' encoding='cp1252'>,True,True,True,5,0.15503954887390137,0.12386499997228384,0.0024000999983400106,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.48.json' mode='r' encoding='cp1252'>,True,True,True,5,0.4693777561187744,0.44893700000829995,0.010385500034317374,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.49.json' mode='r' encoding='cp1252'>,True,True,True,5,0.14470601081848145,0.1185218000318855,0.002451400039717555,1,0,0,0,0,0
