instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,infeasible,301.42255115509033,301.3558787999791,127.53374969761353,3181,3796,1282,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,infeasible,301.4923813343048,301.4147513000062,172.23417680052808,1801,3586,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,infeasible,301.32389664649963,301.2717316999915,133.6172786996467,2045,2380,854,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,infeasible,301.2533428668976,301.1904951999895,134.72420689981664,1809,3610,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,infeasible,302.1095733642578,302.06061089999275,95.8070519034518,1982,3512,225,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,infeasible,301.635080575943,301.5809913999983,154.19707890076097,1273,2536,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,infeasible,302.34054708480835,302.2837789999903,184.9320726993028,1804,3602,2,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,infeasible,301.4582779407501,301.40058269997826,173.16478610003833,2018,2842,596,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,infeasible,301.4125518798828,301.35336750000715,129.54337350075366,1819,3606,15,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,infeasible,301.3493709564209,301.3009708999889,193.09519530035323,1303,2594,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,infeasible,301.292040348053,301.22869039996294,148.47507329744985,1735,2436,516,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,infeasible,301.97754430770874,301.92691440001363,124.67837599746417,2081,3750,205,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,infeasible,302.2400040626526,302.1894510000129,120.64785139780724,1396,2774,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,infeasible,301.7909605503082,301.73178579995874,160.52166039979784,2596,5182,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,infeasible,302.5030725002289,302.36989489995176,162.44215379818343,1738,3146,164,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,infeasible,301.1630072593689,301.07462410000153,182.53427970060147,1507,2998,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,infeasible,302.1473722457886,302.0856487999554,147.9425102007226,1563,2202,461,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,infeasible,301.2657721042633,301.2123302000109,176.1937033996801,1700,2166,616,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.18.json' mode='r' encoding='cp1252'>,infeasible,302.92866683006287,302.86394760000985,113.76455339894164,1221,2424,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.19.json' mode='r' encoding='cp1252'>,infeasible,301.66861295700073,301.61591500003124,161.90583360038,1210,2400,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.20.json' mode='r' encoding='cp1252'>,infeasible,301.68424463272095,301.6311540000024,183.43139049963793,2033,4058,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.21.json' mode='r' encoding='cp1252'>,infeasible,301.43914771080017,301.3814971999964,166.66822869854514,2376,2910,920,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.22.json' mode='r' encoding='cp1252'>,infeasible,301.5859360694885,301.5343022000161,193.55155479942914,1366,2716,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.23.json' mode='r' encoding='cp1252'>,infeasible,301.29386043548584,301.22774209995987,123.97425310214749,1957,3298,307,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.24.json' mode='r' encoding='cp1252'>,infeasible,301.95985746383667,301.9059449000051,131.5033650007681,1851,2408,646,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.25.json' mode='r' encoding='cp1252'>,infeasible,301.46605157852173,301.4095440999954,158.7444100988214,1199,1604,396,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.26.json' mode='r' encoding='cp1252'>,infeasible,301.87969160079956,301.8272815999808,173.2021581007284,1306,2576,17,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.27.json' mode='r' encoding='cp1252'>,infeasible,300.85597372055054,300.80534690001514,213.73826059955172,1968,3914,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.28.json' mode='r' encoding='cp1252'>,infeasible,301.0505609512329,300.99581600003876,189.51469970238395,1538,3064,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.29.json' mode='r' encoding='cp1252'>,infeasible,302.42606925964355,302.3682999999728,174.58402520004893,1718,3428,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.30.json' mode='r' encoding='cp1252'>,infeasible,301.530282497406,301.4773086999776,148.82949290110264,1985,2522,723,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.31.json' mode='r' encoding='cp1252'>,infeasible,301.57904744148254,301.5105929999845,108.12111049995292,2149,2970,663,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.32.json' mode='r' encoding='cp1252'>,infeasible,301.1143538951874,301.05498829996213,144.97887690213975,2235,2844,812,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.33.json' mode='r' encoding='cp1252'>,infeasible,301.8162479400635,301.7585231999983,142.4929748022696,1938,2538,668,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.34.json' mode='r' encoding='cp1252'>,infeasible,301.93886137008667,301.80464599997504,121.16141680075089,3335,4026,1321,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.35.json' mode='r' encoding='cp1252'>,infeasible,301.3157820701599,301.279552299995,176.2532820967026,1342,2672,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.36.json' mode='r' encoding='cp1252'>,infeasible,302.8603513240814,302.8026805999689,116.5466019998421,1661,3306,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.37.json' mode='r' encoding='cp1252'>,infeasible,301.66787552833557,301.5918349000276,100.25237039627973,3301,6588,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.38.json' mode='r' encoding='cp1252'>,infeasible,301.9737949371338,301.92035640001995,163.9608550009434,1240,2460,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.39.json' mode='r' encoding='cp1252'>,infeasible,302.52951216697693,302.4508643000154,118.7324784010998,2046,2672,709,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.40.json' mode='r' encoding='cp1252'>,infeasible,302.12510108947754,302.0760662999819,178.30970530182822,1318,2618,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.41.json' mode='r' encoding='cp1252'>,infeasible,302.6696903705597,302.59741990000475,180.95483000099193,1590,3164,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.42.json' mode='r' encoding='cp1252'>,infeasible,301.152206659317,301.1119464999647,154.93561500066426,1401,2472,164,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.43.json' mode='r' encoding='cp1252'>,infeasible,301.8275182247162,301.762404899986,142.4398391994764,2503,3366,819,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.44.json' mode='r' encoding='cp1252'>,infeasible,301.1480016708374,301.0931122999755,155.8480146008078,2178,3028,663,0,0,0
