instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k4.0.json' mode='r' encoding='cp1252'>,True,True,True,30,306.8065679073334,306.6965371000115,12.758586099604145,327,508,72,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.1.json' mode='r' encoding='cp1252'>,True,True,True,32,311.63549280166626,311.5130995999789,15.293437400076073,276,436,57,0,12,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.2.json' mode='r' encoding='cp1252'>,True,True,True,30,305.78369545936584,305.7208532000077,13.271674600953702,216,400,15,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.3.json' mode='r' encoding='cp1252'>,True,True,True,28,308.79423117637634,308.7086080000154,19.37575310037937,204,212,86,11,25,45
<_io.TextIOWrapper name='../generated_instances/instance-k4.4.json' mode='r' encoding='cp1252'>,True,True,True,30,306.7458906173706,306.6769973000046,16.715077299333643,162,316,3,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.5.json' mode='r' encoding='cp1252'>,True,True,True,30,307.309152841568,307.23929220001446,12.803174699423835,243,472,6,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.6.json' mode='r' encoding='cp1252'>,True,True,True,30,303.9424841403961,303.852584999986,13.777586899639573,268,500,17,0,5,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.7.json' mode='r' encoding='cp1252'>,True,True,True,30,303.790732383728,303.66095629998017,17.00865360046737,336,432,119,0,10,2
<_io.TextIOWrapper name='../generated_instances/instance-k4.8.json' mode='r' encoding='cp1252'>,True,True,True,28,304.93408608436584,304.7836801999947,32.870309700549114,278,490,28,4,21,97
<_io.TextIOWrapper name='../generated_instances/instance-k4.9.json' mode='r' encoding='cp1252'>,True,True,True,28,304.459105014801,304.34841310000047,21.13237039966043,282,512,20,5,21,120
<_io.TextIOWrapper name='../generated_instances/instance-k4.10.json' mode='r' encoding='cp1252'>,True,True,True,30,305.5861134529114,305.4376662999857,8.816623800317757,328,532,61,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.11.json' mode='r' encoding='cp1252'>,True,True,True,28,304.6863024234772,304.5696416000137,16.11648039886495,334,322,156,16,29,68
<_io.TextIOWrapper name='../generated_instances/instance-k4.12.json' mode='r' encoding='cp1252'>,True,True,True,28,305.09496235847473,305.01316489995224,26.988747100986075,214,386,13,7,24,88
<_io.TextIOWrapper name='../generated_instances/instance-k4.13.json' mode='r' encoding='cp1252'>,True,True,True,30,305.0703332424164,304.8740470999619,26.16213570011314,232,418,22,0,14,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.14.json' mode='r' encoding='cp1252'>,True,True,True,30,306.3736996650696,306.1869239000371,14.820006300113164,235,444,12,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.15.json' mode='r' encoding='cp1252'>,True,True,True,30,305.2202801704407,305.1029557000147,15.838226499734446,219,424,6,0,13,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.16.json' mode='r' encoding='cp1252'>,True,True,True,28,304.6592116355896,304.41511050000554,15.30133340053726,257,240,112,24,38,43
<_io.TextIOWrapper name='../generated_instances/instance-k4.17.json' mode='r' encoding='cp1252'>,True,True,True,28,304.4257695674896,304.3374059999478,14.748265599657316,378,360,176,21,33,80
<_io.TextIOWrapper name='../generated_instances/instance-k4.18.json' mode='r' encoding='cp1252'>,True,True,True,30,309.62086296081543,309.490469100012,13.784880199411418,261,448,36,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.19.json' mode='r' encoding='cp1252'>,True,True,True,30,303.33218145370483,303.2381022000336,18.985242099966854,254,450,28,0,13,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.20.json' mode='r' encoding='cp1252'>,True,True,True,30,305.25420212745667,304.9377429999877,13.67971630016109,256,476,17,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.21.json' mode='r' encoding='cp1252'>,True,True,True,28,304.0442795753479,303.8819347000099,23.86367489967961,381,718,16,5,21,143
<_io.TextIOWrapper name='../generated_instances/instance-k4.22.json' mode='r' encoding='cp1252'>,True,True,True,28,304.29975938796997,304.0535151999793,14.84722349914955,368,494,110,10,27,205
<_io.TextIOWrapper name='../generated_instances/instance-k4.23.json' mode='r' encoding='cp1252'>,True,True,True,30,307.33150577545166,307.224123699998,18.539471699332353,235,444,12,0,13,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.24.json' mode='r' encoding='cp1252'>,True,True,True,30,304.4644067287445,304.2198642999865,21.404535300214775,250,484,7,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.25.json' mode='r' encoding='cp1252'>,True,True,True,28,306.08778953552246,305.9757887000451,12.428910300135612,150,188,51,4,21,39
<_io.TextIOWrapper name='../generated_instances/instance-k4.26.json' mode='r' encoding='cp1252'>,True,True,True,28,307.8323435783386,307.7205276999739,16.334989199473057,227,400,18,8,23,85
<_io.TextIOWrapper name='../generated_instances/instance-k4.27.json' mode='r' encoding='cp1252'>,True,True,True,30,305.8414885997772,305.75908400001936,15.841796099673957,257,476,18,0,13,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.28.json' mode='r' encoding='cp1252'>,True,True,True,28,225.0714509487152,224.9847758000251,13.246603999403305,218,328,44,9,26,138
<_io.TextIOWrapper name='../generated_instances/instance-k4.29.json' mode='r' encoding='cp1252'>,True,True,True,28,303.71362709999084,303.644326300011,18.995223899255507,384,380,175,18,30,90
<_io.TextIOWrapper name='../generated_instances/instance-k4.30.json' mode='r' encoding='cp1252'>,True,True,True,28,304.01561069488525,303.93398400000297,20.232854099653196,306,476,60,7,21,197
<_io.TextIOWrapper name='../generated_instances/instance-k4.31.json' mode='r' encoding='cp1252'>,,,,infeasible,305.63838934898376,305.57026710000355,18.432193299406208,274,476,35,0,8,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.32.json' mode='r' encoding='cp1252'>,True,True,True,28,305.11903190612793,305.04568969999673,19.897097700159065,237,420,19,7,25,98
<_io.TextIOWrapper name='../generated_instances/instance-k4.33.json' mode='r' encoding='cp1252'>,,,,infeasible,306.3115849494934,306.239682000014,12.852942199795507,200,378,10,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.34.json' mode='r' encoding='cp1252'>,True,True,True,30,306.74503350257874,306.694617000001,16.91277179942699,275,538,5,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.35.json' mode='r' encoding='cp1252'>,True,True,True,30,304.3395528793335,304.2681818000274,20.997241399949417,284,548,9,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k4.36.json' mode='r' encoding='cp1252'>,True,True,True,30,304.6166441440582,304.5413827000302,12.750898800441064,211,390,15,0,13,0
