instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,True,False,True,41,603.9186029434204,603.8852251999779,283.5855286974693,4316,7106,762,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,,,,infeasible,603.4604318141937,603.4455034000566,280.97409450507257,5312,8730,946,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,True,False,True,41,602.7782745361328,602.7606523000868,298.39605419698637,4866,8472,629,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,True,False,True,41,602.9507124423981,602.9363563000225,255.203554793261,6712,10722,1350,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,True,False,True,39,604.2051048278809,604.1903201999376,213.83105470449664,4557,5954,1579,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,True,False,True,41,603.0234327316284,603.0072712999536,267.19192060281057,4207,6584,914,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,True,False,True,41,602.959680557251,602.9427817999385,298.51641399855725,5383,7998,1383,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,True,False,True,37,601.1020317077637,601.0867448000936,327.3324823055882,5999,8374,1811,0,0,2006
<_io.TextIOWrapper name='generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,True,False,True,41,602.4685311317444,602.4523588999873,238.52570579049643,7737,11476,1998,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,True,False,True,41,602.6332757472992,602.6188227999955,269.4679741986329,4029,6382,837,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,,,,infeasible,602.0459825992584,602.0282089000102,285.647987002274,4468,7250,842,0,0,0
