instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k9.0.json' mode='r' encoding='cp1252'>,infeasible,302.43658661842346,302.2895843999577,84.45348129991908,766,1452,39,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.1.json' mode='r' encoding='cp1252'>,infeasible,302.4972105026245,302.41433529998176,92.71520020003663,999,1210,393,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.2.json' mode='r' encoding='cp1252'>,infeasible,302.33419847488403,302.2626303000143,71.37554190063383,938,1136,369,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.3.json' mode='r' encoding='cp1252'>,infeasible,301.84782814979553,301.78024569997797,54.3536126993713,974,1328,309,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.4.json' mode='r' encoding='cp1252'>,infeasible,302.9672667980194,302.8901952999877,57.59996450081235,766,866,332,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.5.json' mode='r' encoding='cp1252'>,infeasible,301.8092520236969,301.7525852000108,101.94224370032316,854,1514,96,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.6.json' mode='r' encoding='cp1252'>,infeasible,303.0265817642212,302.9701340000029,92.43156049959362,806,1032,289,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.7.json' mode='r' encoding='cp1252'>,infeasible,302.2365047931671,302.2009887000313,71.58785360062029,688,1334,20,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.8.json' mode='r' encoding='cp1252'>,infeasible,301.35824060440063,301.3240004000254,62.869552799034864,1169,1274,531,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.9.json' mode='r' encoding='cp1252'>,infeasible,301.9345471858978,301.9173167999834,76.11625629960326,882,1096,333,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.10.json' mode='r' encoding='cp1252'>,infeasible,303.0764899253845,303.0591704000253,56.467293300433084,834,912,377,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.11.json' mode='r' encoding='cp1252'>,infeasible,303.4871606826782,302.3054134999984,76.92331809940515,656,798,256,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.12.json' mode='r' encoding='cp1252'>,infeasible,301.3055007457733,301.2445590000134,73.31724359939108,678,826,264,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.13.json' mode='r' encoding='cp1252'>,infeasible,302.69555020332336,302.63396239996655,56.339298599225,968,1072,431,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.14.json' mode='r' encoding='cp1252'>,infeasible,301.32040309906006,301.28712579997955,58.977733999548946,485,598,185,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.15.json' mode='r' encoding='cp1252'>,infeasible,301.8319697380066,301.77343189995736,81.10010960052023,744,910,288,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.16.json' mode='r' encoding='cp1252'>,infeasible,301.8717188835144,301.7973345000064,94.27149419987109,835,1026,321,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.17.json' mode='r' encoding='cp1252'>,infeasible,301.7570605278015,301.6641627000063,83.38703579787398,893,976,404,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.18.json' mode='r' encoding='cp1252'>,infeasible,301.34616589546204,301.2591565999901,76.3132184004644,558,1086,14,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.19.json' mode='r' encoding='cp1252'>,infeasible,303.0140700340271,302.93183740001405,47.71365240018349,854,882,412,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.20.json' mode='r' encoding='cp1252'>,infeasible,301.745970249176,301.62994329998037,71.21336310042534,707,856,278,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.21.json' mode='r' encoding='cp1252'>,infeasible,302.0658152103424,301.90957859996706,57.33730759873288,690,1296,41,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.22.json' mode='r' encoding='cp1252'>,infeasible,301.8292305469513,301.7449234999949,71.57507480017375,882,1062,350,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.23.json' mode='r' encoding='cp1252'>,infeasible,301.79233479499817,301.7341921000043,107.06530970090535,773,910,317,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.24.json' mode='r' encoding='cp1252'>,infeasible,301.779659986496,301.7144622000051,61.87197699933313,1090,1138,520,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.25.json' mode='r' encoding='cp1252'>,infeasible,302.4146251678467,302.3537365999655,107.14137729967479,952,1160,371,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.26.json' mode='r' encoding='cp1252'>,infeasible,301.2724497318268,301.2094266000204,99.13443949969951,973,1202,371,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.27.json' mode='r' encoding='cp1252'>,infeasible,301.1886053085327,301.09884569997666,62.67258000001311,638,688,293,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.28.json' mode='r' encoding='cp1252'>,infeasible,302.70340514183044,302.58485719998134,53.352867900568526,870,986,376,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.29.json' mode='r' encoding='cp1252'>,infeasible,301.9644331932068,301.8367285000277,40.239410000271164,872,920,411,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.30.json' mode='r' encoding='cp1252'>,infeasible,303.2485525608063,303.1756101999781,76.22111549897818,506,968,21,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.31.json' mode='r' encoding='cp1252'>,infeasible,301.6314013004303,301.51548000000184,102.4971066013095,786,1000,285,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.32.json' mode='r' encoding='cp1252'>,infeasible,304.3851773738861,304.2673246000195,73.59626470081275,742,924,279,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.33.json' mode='r' encoding='cp1252'>,infeasible,301.4895484447479,301.4021364999935,78.85000480117742,928,998,428,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.34.json' mode='r' encoding='cp1252'>,infeasible,301.3682243824005,301.2856875999714,68.73059160046978,1051,1162,469,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.35.json' mode='r' encoding='cp1252'>,infeasible,301.4249064922333,301.3376216000179,30.73117629927583,681,770,295,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.36.json' mode='r' encoding='cp1252'>,infeasible,303.75798773765564,303.6960459999973,71.1139676994062,476,934,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.37.json' mode='r' encoding='cp1252'>,infeasible,301.8673930168152,301.7681603000383,61.0602514980128,952,1082,410,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.38.json' mode='r' encoding='cp1252'>,infeasible,301.2244875431061,301.1491599000292,77.07122320041526,1125,1482,383,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.39.json' mode='r' encoding='cp1252'>,infeasible,302.32499265670776,302.2242145999917,78.34523410024121,815,1000,314,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.40.json' mode='r' encoding='cp1252'>,infeasible,302.1875419616699,302.12468499998795,58.81943010044051,1025,1142,453,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.41.json' mode='r' encoding='cp1252'>,infeasible,302.29873490333557,302.23110199999064,98.406493400631,875,1726,11,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.42.json' mode='r' encoding='cp1252'>,infeasible,302.3894245624542,302.32045310002286,62.224462599435356,1207,1484,464,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.43.json' mode='r' encoding='cp1252'>,infeasible,301.348815202713,301.2934023999842,44.32794060034212,1388,1880,447,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.44.json' mode='r' encoding='cp1252'>,infeasible,301.609982252121,301.5482948999852,67.62502840085654,1031,1130,465,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.45.json' mode='r' encoding='cp1252'>,infeasible,302.02347135543823,301.97660590003943,84.983280897839,915,1126,351,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.46.json' mode='r' encoding='cp1252'>,infeasible,302.5407087802887,302.4885023999959,54.58633170038229,751,840,330,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.47.json' mode='r' encoding='cp1252'>,infeasible,301.65051674842834,301.58946330001345,87.6708875997574,852,1030,336,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.48.json' mode='r' encoding='cp1252'>,infeasible,302.8900637626648,302.83903310005553,67.65917240030831,909,1106,355,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.49.json' mode='r' encoding='cp1252'>,infeasible,301.43070673942566,301.35742690000916,105.95666509977309,892,1400,191,0,0,0
