instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,True,False,True,19,0.38755130767822266,0.3511169000994414,0.22291519993450493,14,18,4,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,True,False,True,19,0.8441433906555176,0.8295633000088856,0.5570770995691419,14,18,4,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,True,False,True,19,0.3829019069671631,0.3699327999493107,0.23880450008437037,8,12,1,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,True,False,True,19,0.7126500606536865,0.6992826000787318,0.4460682001663372,14,18,4,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,True,False,True,19,0.27887749671936035,0.2652700999751687,0.16944310010876507,6,8,1,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,True,False,True,21,602.2984037399292,602.2862148999702,343.08434399950784,7365,10438,2145,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,True,False,True,19,0.26532769203186035,0.2530446999007836,0.1568557001883164,6,8,1,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,True,False,True,19,0.32712864875793457,0.3148681999882683,0.18490109988488257,7,8,2,0,0,2
<_io.TextIOWrapper name='generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,True,False,True,21,603.5629942417145,603.5516773000127,292.6027362012537,7359,10004,2356,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,True,False,True,19,0.4443223476409912,0.43007469992153347,0.24549810006283224,11,16,2,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,True,False,True,21,602.042272567749,602.0303539999295,406.76123090228066,6130,9352,1453,0,0,1077
<_io.TextIOWrapper name='generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,True,False,True,19,0.4745931625366211,0.4603983999695629,0.30046170006971806,8,12,1,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,True,False,True,21,602.1760849952698,602.1644568999764,305.29236040695105,10754,14302,3602,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,True,False,True,19,0.40563297271728516,0.39232429990079254,0.23424210026860237,11,16,2,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,True,False,True,19,0.26717448234558105,0.2537923000054434,0.165397499804385,8,12,1,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.15.json' mode='r' encoding='cp1252'>,True,False,True,19,0.6121420860290527,0.6006926998961717,0.37932769989129156,14,18,4,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.16.json' mode='r' encoding='cp1252'>,True,False,True,19,0.597625732421875,0.5855238999938592,0.40973360021598637,14,18,4,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.17.json' mode='r' encoding='cp1252'>,True,False,True,19,0.3312244415283203,0.3201507000485435,0.2024182000895962,11,16,2,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.18.json' mode='r' encoding='cp1252'>,True,False,True,21,603.2348582744598,603.2216538999928,268.1114770976128,5000,7334,1332,0,0,0
