instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,infeasible,601.8357453346252,601.822055800003,268.9717622047756,6427,7940,2456,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,infeasible,602.7077424526215,602.6950174999656,359.3348407931626,3777,7538,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,infeasible,602.3335015773773,602.3214596000034,242.44571119733155,4484,5300,1833,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,infeasible,603.4093222618103,603.3979457999812,274.9294378015911,3847,7686,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,infeasible,602.0978357791901,602.0853212999646,248.4131586990552,3284,5980,293,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,infeasible,602.8557600975037,602.843839499983,310.92289510543924,2444,4878,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,infeasible,602.5527522563934,602.5397151000798,366.33201930241194,3612,7218,2,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,infeasible,602.441258430481,602.428025299916,341.5252277031541,4085,5748,1210,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,infeasible,602.7601792812347,602.7475248000119,262.164433803875,3545,7058,15,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,infeasible,601.6958029270172,601.6835506999632,385.93477979523595,2591,5170,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,infeasible,602.5475482940674,602.5351686000358,309.46616200671997,3429,4808,1024,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,infeasible,602.1269207000732,602.1136133000255,247.53615539509337,4267,7618,457,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,infeasible,602.9750936031342,602.9625016000355,250.80768749769777,2825,5632,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,infeasible,602.523024559021,602.5109210000373,317.4449637961807,5675,11340,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,infeasible,602.3633179664612,602.3518081000075,299.0324056013487,3717,6632,400,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,infeasible,601.6429967880249,601.6311273999745,367.24306580470875,3014,6012,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,infeasible,602.1527299880981,602.1404864999931,303.76538929902017,3374,4664,1041,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,infeasible,602.2702178955078,602.2574359000428,350.36446790548507,3749,4618,1439,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.18.json' mode='r' encoding='cp1252'>,infeasible,602.166811466217,602.1535083999624,235.15474019187968,2438,4858,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.19.json' mode='r' encoding='cp1252'>,infeasible,602.1624057292938,602.1504150000401,336.50427389587276,2402,4784,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.20.json' mode='r' encoding='cp1252'>,infeasible,602.5568783283234,602.5433663999429,336.31345559854526,4056,8104,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.21.json' mode='r' encoding='cp1252'>,infeasible,601.56050157547,601.5480466000736,330.453078895458,5187,6282,2045,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.22.json' mode='r' encoding='cp1252'>,infeasible,601.5287232398987,601.5159238999477,374.94442200427875,2692,5368,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.23.json' mode='r' encoding='cp1252'>,infeasible,602.0367436408997,602.0247548000189,303.3384586016182,3676,6736,307,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.24.json' mode='r' encoding='cp1252'>,infeasible,601.7172427177429,601.7043511000229,268.85489099123515,4084,5326,1420,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.25.json' mode='r' encoding='cp1252'>,infeasible,601.561411857605,601.546860500006,318.4262757031247,2805,3914,847,0,0,0
