instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,False,False,True,39,602.8177757263184,602.8061236999929,229.77939460088965,7513,15024,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,False,False,True,39,602.2367799282074,602.2226138000842,282.44640290294774,6138,12274,0,0,0,28
<_io.TextIOWrapper name='generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,False,False,True,39,603.0062737464905,602.9910358999623,269.7804894996807,5979,11956,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,False,False,True,39,602.7947039604187,602.781047699973,272.9249165044166,6778,13554,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,False,False,True,37,601.6837520599365,601.6700870000059,337.12116189545486,4826,9650,0,0,0,1516
<_io.TextIOWrapper name='generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,False,False,True,39,601.9679460525513,601.9529587000143,337.74367599596735,3890,7778,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,False,False,True,37,602.2202622890472,602.2082657000283,290.54667700256687,5716,11430,0,0,0,2017
<_io.TextIOWrapper name='generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,False,False,True,37,601.66899061203,601.6567314000567,313.78505919559393,6516,13030,0,0,0,4094
<_io.TextIOWrapper name='generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,False,False,True,39,601.9365012645721,601.9228256000206,304.4150108046597,6116,12230,0,0,0,42
<_io.TextIOWrapper name='generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,False,False,True,39,603.1108157634735,603.0947713999776,195.56652130011935,5444,10886,0,0,0,43
<_io.TextIOWrapper name='generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,,,,infeasible,603.1150319576263,603.0981262000278,252.79588280629832,5487,10972,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,False,False,True,39,604.5105268955231,604.4961198000237,230.63629619649146,4883,9764,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,False,False,True,39,601.803227186203,601.78733620001,327.76227669918444,4020,8038,0,0,0,38
<_io.TextIOWrapper name='generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,False,False,True,39,602.1315784454346,602.1178848000709,270.7171810994623,7198,14394,0,0,0,33
<_io.TextIOWrapper name='generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,False,False,True,37,602.4884507656097,602.4749124000082,244.17405809473712,6229,12456,0,0,0,2246
<_io.TextIOWrapper name='generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,False,False,True,39,602.6502735614777,602.6365129000042,241.62544829864055,6904,13806,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,,,,infeasible,602.8566882610321,602.8417730999645,304.7770062009804,4828,9654,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,False,False,True,39,602.5927946567535,602.5794059999753,156.30180039536208,7172,14342,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.18.json' mode='r' encoding='cp1252'>,,,,infeasible,602.0601136684418,602.0444624000229,275.9484319970943,4184,8366,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k5.19.json' mode='r' encoding='cp1252'>,False,False,True,39,603.0378370285034,603.0250696999719,275.11601780029014,4753,9504,0,0,0,10
<_io.TextIOWrapper name='generated_instances/instance-k5.20.json' mode='r' encoding='cp1252'>,False,False,True,37,601.3665282726288,601.3524716999382,351.57082079234533,5589,11176,0,0,0,1849
