instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k6.0.json' mode='r' encoding='cp1252'>,True,False,True,48,301.9800386428833,301.8356579999672,150.18257749790791,2691,2556,1412,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.1.json' mode='r' encoding='cp1252'>,,,,infeasible,302.34258365631104,302.2063422999927,133.81862359918887,1897,2910,441,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.2.json' mode='r' encoding='cp1252'>,,,,infeasible,301.5602653026581,301.48493010003585,117.99198890000116,2394,3006,890,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.3.json' mode='r' encoding='cp1252'>,True,False,True,52,302.5041449069977,302.2203682999825,136.07347849971848,2889,4590,593,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.4.json' mode='r' encoding='cp1252'>,True,False,True,52,303.69344758987427,303.6330984000233,125.94446279888507,2050,3360,369,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.5.json' mode='r' encoding='cp1252'>,True,False,True,52,301.7459011077881,301.6805603999528,146.7685471008299,3014,4272,877,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.6.json' mode='r' encoding='cp1252'>,True,False,True,48,302.9580135345459,302.9026912000263,139.72308530070586,2025,2310,869,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k6.7.json' mode='r' encoding='cp1252'>,True,False,True,52,301.32558965682983,301.25914789998205,123.98825619835407,2046,2944,573,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.8.json' mode='r' encoding='cp1252'>,True,False,True,48,300.9219036102295,300.8803449999541,156.12109980056994,2063,2796,664,0,0,359
<_io.TextIOWrapper name='generated_instances/instance-k6.9.json' mode='r' encoding='cp1252'>,True,False,True,52,301.4225924015045,301.4031679999898,110.68865530280164,4116,6542,844,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.10.json' mode='r' encoding='cp1252'>,True,False,True,50,303.7651369571686,303.74258580000605,145.60242200054927,1985,2596,686,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.11.json' mode='r' encoding='cp1252'>,,,,infeasible,303.7112019062042,303.6207831999636,137.8347051020828,1405,2238,285,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.12.json' mode='r' encoding='cp1252'>,,,,infeasible,304.62044405937195,304.57809949998045,132.69033639901318,1779,2800,378,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.13.json' mode='r' encoding='cp1252'>,True,False,True,50,302.3404281139374,302.28090339998016,122.50211739959195,1645,2830,229,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.14.json' mode='r' encoding='cp1252'>,True,False,True,50,301.0872321128845,301.03967759996885,148.61279179953272,1826,2342,654,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.15.json' mode='r' encoding='cp1252'>,,,,infeasible,302.12595295906067,302.0785888999817,133.28400349873118,2343,3734,475,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.16.json' mode='r' encoding='cp1252'>,True,False,True,48,301.8546390533447,301.77095279999776,137.0505831996561,1737,3212,130,0,0,217
<_io.TextIOWrapper name='generated_instances/instance-k6.17.json' mode='r' encoding='cp1252'>,,,,infeasible,301.64672684669495,301.56320259999484,185.78110440139426,1748,2286,604,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.18.json' mode='r' encoding='cp1252'>,,,,infeasible,301.20655846595764,301.1062004000414,120.42567060090369,1681,2466,447,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.19.json' mode='r' encoding='cp1252'>,True,False,True,52,301.6172547340393,301.5211027000332,127.88742819818435,2536,3690,690,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.20.json' mode='r' encoding='cp1252'>,True,False,True,50,301.7679843902588,301.7148556999746,119.84015959966928,2206,2966,722,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.21.json' mode='r' encoding='cp1252'>,,,,infeasible,301.7817041873932,301.70997440000065,141.79938380012754,1604,2642,282,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.22.json' mode='r' encoding='cp1252'>,,,,infeasible,301.9092423915863,301.83610919996863,123.54393370077014,1834,2922,372,0,0,0
