instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k2.0.json' mode='r' encoding='cp1252'>,True,True,False,12,2.0190043449401855,1.9956891000038013,0.05451109993737191,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.1.json' mode='r' encoding='cp1252'>,True,True,False,12,2.1350440979003906,2.1104233000660315,0.04431640007533133,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.2.json' mode='r' encoding='cp1252'>,True,True,False,12,1.208174467086792,1.184756699949503,0.03755779983475804,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.3.json' mode='r' encoding='cp1252'>,True,True,False,12,2.3455653190612793,2.3064464000053704,0.04913589986972511,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.4.json' mode='r' encoding='cp1252'>,True,True,False,12,2.2559854984283447,2.2287655000109226,0.04238850006368011,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.5.json' mode='r' encoding='cp1252'>,True,True,False,12,2.834184169769287,2.802557099959813,0.06599489995278418,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.6.json' mode='r' encoding='cp1252'>,True,True,False,12,0.8791408538818359,0.850390600040555,0.016106200055219233,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.7.json' mode='r' encoding='cp1252'>,True,True,False,12,2.9919185638427734,2.972987600020133,0.07810609985608608,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.8.json' mode='r' encoding='cp1252'>,True,True,False,12,0.6566767692565918,0.6262190999696031,0.015401299926452339,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.9.json' mode='r' encoding='cp1252'>,True,True,False,12,2.4709038734436035,2.4515446999575943,0.053822999936528504,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.10.json' mode='r' encoding='cp1252'>,True,True,False,12,2.5289812088012695,2.503428699914366,0.04951409995555878,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.11.json' mode='r' encoding='cp1252'>,True,True,False,12,2.4612276554107666,2.374506799969822,0.06340059987269342,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.12.json' mode='r' encoding='cp1252'>,True,True,False,12,2.469522714614868,2.4470576000167057,0.10621290013659745,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.13.json' mode='r' encoding='cp1252'>,True,True,False,12,1.983708143234253,1.9552859000395983,0.03785690001677722,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.14.json' mode='r' encoding='cp1252'>,True,True,False,12,3.0542991161346436,3.0305261000758037,0.060853700153529644,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.15.json' mode='r' encoding='cp1252'>,True,True,False,12,2.3839187622070312,2.357599399983883,0.05562509992159903,2,2,0,0,1,0
<_io.TextIOWrapper name='../generated_instances/instance-k2.16.json' mode='r' encoding='cp1252'>,True,True,False,12,1.2897212505340576,1.2614901999477297,0.044653400080278516,2,2,0,0,1,0
