instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,317.886727809906,317.8267911999719,1.043850099784322,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,312.8558735847473,312.79096319997916,1.2721482999040745,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,323.48569679260254,323.42915829998674,3.868711299903225,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,318.29666113853455,318.2446828999673,1.585537700157147,21,40,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,315.0671706199646,314.99813079996966,1.1747175002237782,31,60,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,317.17795872688293,317.12134169996716,2.86790180002572,32,62,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,317.1516306400299,317.0571050000144,1.4161379999131896,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,316.04687881469727,315.97687519999454,1.3902741002384573,22,42,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,317.72945618629456,317.6376434999984,1.168157500156667,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,309.08036971092224,309.0179632999934,1.5784955999115482,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,314.7748394012451,314.70242450002115,2.3339955002302304,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,320.24920082092285,320.1849185000174,3.9087916000862606,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,307.2034330368042,307.1515815000166,1.8075368003337644,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,314.792777299881,314.7248733000015,2.114295199920889,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,315.3026211261749,315.23127560003195,1.6080734998104163,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,313.63115906715393,313.5704431000049,2.6048675000783987,31,60,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,323.47041153907776,323.4021788999671,2.26956409990089,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,313.21375942230225,313.1405971000204,2.8232226996915415,27,52,0,0,26,0
