instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,False,False,True,19,0.31342387199401855,0.30118230008520186,0.1833407998783514,11,20,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,False,False,True,19,0.6490907669067383,0.6364529000129551,0.4212731998413801,11,20,0,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,False,False,True,19,0.31255412101745605,0.3008921999717131,0.1933799001853913,7,12,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,False,False,True,19,0.6029417514801025,0.5910574999870732,0.38271099992562085,11,20,0,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,False,False,True,19,0.23893260955810547,0.22651339997537434,0.1382708998862654,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,False,False,True,21,601.7075071334839,601.69607299997,398.3077152115293,7088,14174,0,0,0,2541
<_io.TextIOWrapper name='generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,False,False,True,19,0.2562675476074219,0.24292690004222095,0.1563993999734521,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,False,False,True,19,0.39092111587524414,0.3775783999590203,0.21293650020379573,8,14,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,False,False,True,21,601.838118314743,601.8246771000559,400.76489669363946,7356,14710,0,0,0,2539
<_io.TextIOWrapper name='generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,False,False,True,19,0.4983479976654053,0.4848130000755191,0.2825342001160607,9,16,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,False,False,True,21,601.3571586608887,601.345782999997,439.66250719490927,6362,12722,0,0,0,2214
