instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,304.4564504623413,304.3785267000203,36.50165729993023,344,686,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,302.0184419155121,301.95916950004175,52.68629970069742,469,936,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,304.04293870925903,303.9501727000461,45.859373601095285,274,546,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,302.4559497833252,302.3986070000101,44.04626510041999,426,850,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,302.06015729904175,301.95111279998673,45.17878450016724,394,786,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,303.4755029678345,303.4163915999816,42.68123310088413,447,892,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,304.9862244129181,304.90236559999175,28.334469099529088,281,560,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,303.7646481990814,303.71588289999636,63.91024579963414,428,854,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,303.02822494506836,302.99378660001094,54.45320309983799,373,744,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,302.1423568725586,302.0861320000258,55.763755199615844,325,648,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,302.68341612815857,302.5942971999757,45.329734401078895,335,668,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.11.json' mode='r' encoding='cp1252'>,infeasible,302.5949523448944,302.55110739998054,56.745742200524546,391,780,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.12.json' mode='r' encoding='cp1252'>,infeasible,302.4941337108612,302.45003410003847,65.93645970022772,449,896,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.13.json' mode='r' encoding='cp1252'>,infeasible,302.35532093048096,302.29995079996297,41.458460699766874,292,582,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.14.json' mode='r' encoding='cp1252'>,infeasible,302.11610436439514,302.0576629000134,35.38936379970983,426,850,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.15.json' mode='r' encoding='cp1252'>,infeasible,302.7995204925537,302.743627000018,67.84535180020612,398,794,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.16.json' mode='r' encoding='cp1252'>,infeasible,301.7226679325104,301.67476429999806,45.99277939955937,471,940,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.17.json' mode='r' encoding='cp1252'>,infeasible,302.23125648498535,302.18630330002634,36.22793500003172,345,688,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.18.json' mode='r' encoding='cp1252'>,infeasible,303.52382612228394,303.47387159999926,45.4686660002335,355,708,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.19.json' mode='r' encoding='cp1252'>,infeasible,302.6074025630951,302.560795999947,38.53813510056352,369,736,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.20.json' mode='r' encoding='cp1252'>,infeasible,302.8894073963165,302.8390150999767,72.758238000446,576,1150,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.21.json' mode='r' encoding='cp1252'>,infeasible,302.93866634368896,302.8877534000203,28.367506299575325,266,530,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.22.json' mode='r' encoding='cp1252'>,infeasible,302.16164112091064,302.11788099998375,28.729642299178522,277,552,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.23.json' mode='r' encoding='cp1252'>,infeasible,302.6964108943939,302.64010530000087,35.922935700102244,352,702,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.24.json' mode='r' encoding='cp1252'>,infeasible,304.58028769493103,304.5306624000077,33.305557700339705,221,440,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.25.json' mode='r' encoding='cp1252'>,infeasible,302.24751138687134,302.1933868000051,41.94637189997593,416,830,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.26.json' mode='r' encoding='cp1252'>,infeasible,301.8482084274292,301.802717100014,55.64488599996548,422,842,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.27.json' mode='r' encoding='cp1252'>,infeasible,302.4107093811035,302.3444050999824,54.20949089655187,409,816,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.28.json' mode='r' encoding='cp1252'>,infeasible,302.3274850845337,302.2784499999834,53.08324559987523,304,606,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.29.json' mode='r' encoding='cp1252'>,infeasible,301.8155243396759,301.78257330006454,32.488449001451954,347,692,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.30.json' mode='r' encoding='cp1252'>,infeasible,302.91880989074707,302.86347880004905,40.8612873981474,317,632,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.31.json' mode='r' encoding='cp1252'>,infeasible,302.1303861141205,302.08512449997943,43.75206940015778,308,614,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.32.json' mode='r' encoding='cp1252'>,infeasible,304.0276484489441,303.97861170000397,50.87352550018113,473,944,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.33.json' mode='r' encoding='cp1252'>,infeasible,302.9453339576721,302.8915713999886,46.46951189858373,399,796,0,0,0,0
