instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,False,False,True,19,0.2878429889678955,0.27045800001360476,0.1628054000902921,11,20,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,False,False,True,19,0.5977764129638672,0.5819967999705113,0.3862215999397449,11,20,0,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,False,False,True,19,0.2863798141479492,0.27046420000260696,0.17558460007421672,7,12,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,False,False,True,19,0.47287607192993164,0.45729509997181594,0.29788960004225373,11,20,0,0,0,7
<_io.TextIOWrapper name='generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,False,False,True,19,0.24729442596435547,0.23124949994962662,0.14396780007518828,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,False,False,True,21,302.4964773654938,302.47880679997616,206.784309397568,2993,5984,0,0,0,1089
<_io.TextIOWrapper name='generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,False,False,True,19,0.8305850028991699,0.6875351999769919,0.3166151999612339,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,False,False,True,19,1.3161473274230957,1.2052414999925531,0.7277154000476003,8,14,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,False,False,True,21,301.6898202896118,301.5987660000101,194.88665629853494,3316,6630,0,0,0,1139
<_io.TextIOWrapper name='generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,False,False,True,19,1.6506421566009521,1.5943931000074372,0.9293291998910718,9,16,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,False,False,True,21,301.4814438819885,301.4426257000305,225.1017471002997,2607,5212,0,0,0,934
<_io.TextIOWrapper name='generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,False,False,True,19,1.9161276817321777,1.8680100999772549,1.2475641999044456,7,12,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,False,False,True,21,302.1962687969208,302.15460179996444,177.16340650228085,3877,7752,0,0,0,1337
<_io.TextIOWrapper name='generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,False,False,True,19,1.1973304748535156,1.135658599960152,0.7141352998442017,9,16,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,False,False,True,19,1.644815444946289,0.973462300025858,0.6386693999520503,7,12,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.15.json' mode='r' encoding='cp1252'>,False,False,True,19,2.691046714782715,0.8269471000530757,0.5544466999126598,11,20,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.16.json' mode='r' encoding='cp1252'>,False,False,True,19,1.6317200660705566,1.5901897000148892,1.072841499990318,11,20,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.17.json' mode='r' encoding='cp1252'>,False,False,True,19,2.2301266193389893,1.0067022000439465,0.6469243000610732,9,16,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.18.json' mode='r' encoding='cp1252'>,False,False,True,21,302.5537164211273,302.5135229000007,190.62090829981025,2607,5212,0,0,0,828
<_io.TextIOWrapper name='generated_instances/instance-k3.19.json' mode='r' encoding='cp1252'>,False,False,True,19,0.47210121154785156,0.4092327000107616,0.23026409989688545,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.20.json' mode='r' encoding='cp1252'>,False,False,True,19,0.4790046215057373,0.4385547999991104,0.2327669999212958,6,10,0,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k3.21.json' mode='r' encoding='cp1252'>,False,False,True,19,2.625969409942627,2.5596650000079535,1.5110648000845686,9,16,0,0,0,8
<_io.TextIOWrapper name='generated_instances/instance-k3.22.json' mode='r' encoding='cp1252'>,False,False,True,19,1.1743533611297607,1.138708999962546,0.6446312998305075,8,14,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.23.json' mode='r' encoding='cp1252'>,False,False,True,19,1.262108564376831,1.2227731000166386,0.7446302000316791,7,12,0,0,0,5
<_io.TextIOWrapper name='generated_instances/instance-k3.24.json' mode='r' encoding='cp1252'>,False,False,True,19,0.777691125869751,0.7371904000174254,0.45869629993103445,8,14,0,0,0,5
