instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k1.0.json' mode='r' encoding='cp1252'>,False,True,True,5,0.6085338592529297,0.3754330000374466,0.008983900072053075,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.1.json' mode='r' encoding='cp1252'>,False,True,True,5,0.6283414363861084,0.6122880999464542,0.014402700122445822,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.2.json' mode='r' encoding='cp1252'>,False,True,True,5,0.46235084533691406,0.44365329993888736,0.00785679998807609,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.3.json' mode='r' encoding='cp1252'>,False,True,True,5,0.4649796485900879,0.44384879991412163,0.009846099885180593,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.4.json' mode='r' encoding='cp1252'>,False,True,True,5,0.4145233631134033,0.3948165997862816,0.008454599883407354,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.5.json' mode='r' encoding='cp1252'>,False,True,True,5,0.15904474258422852,0.13734099990688264,0.0033072999212890863,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.6.json' mode='r' encoding='cp1252'>,False,True,True,5,0.14889049530029297,0.13460420002229512,0.0028752998914569616,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.7.json' mode='r' encoding='cp1252'>,False,True,True,5,0.6394104957580566,0.6245025999378413,0.01811529998667538,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.8.json' mode='r' encoding='cp1252'>,False,True,True,5,0.40598034858703613,0.38227129983715713,0.009092799853533506,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.9.json' mode='r' encoding='cp1252'>,False,True,True,5,0.44721126556396484,0.4291975998785347,0.011248899856582284,1,0,0,0,0,0
