instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,311.7652630805969,311.70290750003187,5.797422700212337,58,114,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,314.3418695926666,314.28036989999237,3.160428999690339,58,114,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,310.5202214717865,310.45464409998385,3.969676999899093,49,96,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,309.4026815891266,309.34514230000786,3.259773200377822,63,124,0,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,307.9644491672516,307.91204120003385,3.429535099421628,63,124,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,309.8324086666107,309.76689879997866,2.263280500250403,62,122,0,0,42,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,313.0733325481415,313.0047182000126,2.9877787002478726,45,88,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,311.45543026924133,311.40140749997227,3.0874324996839277,56,110,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,312.810298204422,312.75588409998454,5.950390199839603,74,146,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,316.442670583725,316.3891791999922,3.433008700259961,53,104,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,312.2363510131836,312.1648230999708,1.8769454002031125,55,108,0,0,39,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.11.json' mode='r' encoding='cp1252'>,infeasible,310.68033933639526,310.63853769999696,6.613274500705302,81,160,0,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.12.json' mode='r' encoding='cp1252'>,infeasible,311.2038652896881,311.1482999,4.560195500147529,73,144,0,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.13.json' mode='r' encoding='cp1252'>,infeasible,309.74698519706726,309.69208419998176,1.8042650999850594,51,100,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.14.json' mode='r' encoding='cp1252'>,infeasible,308.4509057998657,308.3914490000461,5.19929060008144,60,118,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.15.json' mode='r' encoding='cp1252'>,infeasible,314.4581980705261,314.37892580003245,3.3378561996505596,74,146,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.16.json' mode='r' encoding='cp1252'>,infeasible,309.2512357234955,309.1818579999963,7.7836948002805,86,170,0,0,15,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.17.json' mode='r' encoding='cp1252'>,infeasible,316.77200508117676,316.65596810000716,1.7017686996841803,49,96,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.18.json' mode='r' encoding='cp1252'>,infeasible,309.12087202072144,309.0491793999681,1.80403880024096,52,102,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.19.json' mode='r' encoding='cp1252'>,infeasible,311.48914074897766,311.4153190999641,6.975749799748883,61,120,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.20.json' mode='r' encoding='cp1252'>,infeasible,309.07338428497314,309.0159869000199,3.8061221002717502,85,168,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.21.json' mode='r' encoding='cp1252'>,infeasible,314.6583218574524,314.5891167999944,3.5664639000897296,44,86,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.22.json' mode='r' encoding='cp1252'>,infeasible,314.04378509521484,313.9256224000128,4.452848200104199,48,94,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.23.json' mode='r' encoding='cp1252'>,infeasible,309.153635263443,309.0554774000193,2.9903367998776957,58,114,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.24.json' mode='r' encoding='cp1252'>,infeasible,312.8743209838867,312.7851748999674,3.2829776001162827,38,74,0,0,17,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.25.json' mode='r' encoding='cp1252'>,infeasible,309.56068444252014,309.48932380002225,1.7338593003805727,64,126,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.26.json' mode='r' encoding='cp1252'>,infeasible,307.8135175704956,307.75424300000304,3.0360904001281597,69,136,0,0,48,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.27.json' mode='r' encoding='cp1252'>,infeasible,311.0465261936188,310.970788799983,2.2070199007866904,68,134,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.28.json' mode='r' encoding='cp1252'>,infeasible,309.1259090900421,309.0588879000279,5.056980000401381,65,128,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.29.json' mode='r' encoding='cp1252'>,infeasible,311.1849133968353,311.1137231999892,2.030944000056479,59,116,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.30.json' mode='r' encoding='cp1252'>,infeasible,309.0122826099396,308.9049423999968,3.590090499666985,58,114,0,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.31.json' mode='r' encoding='cp1252'>,infeasible,313.3857934474945,313.31675980001455,8.047669499530457,60,118,0,0,17,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.32.json' mode='r' encoding='cp1252'>,infeasible,309.1982147693634,309.1435358999879,5.285127800249029,87,172,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.33.json' mode='r' encoding='cp1252'>,infeasible,308.9558353424072,308.8993105000118,3.4812474000500515,68,134,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.34.json' mode='r' encoding='cp1252'>,infeasible,310.5762846469879,310.5271950000315,3.0498634000541642,61,120,0,0,16,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.35.json' mode='r' encoding='cp1252'>,infeasible,310.3231234550476,310.2675869000377,2.4252800000831485,48,94,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.36.json' mode='r' encoding='cp1252'>,infeasible,316.012154340744,315.90449390001595,1.967952599748969,38,74,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.37.json' mode='r' encoding='cp1252'>,infeasible,310.74320697784424,310.70403629995417,2.8368302991148084,62,122,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.38.json' mode='r' encoding='cp1252'>,infeasible,308.9783229827881,308.9134806000511,3.304768900037743,56,110,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.39.json' mode='r' encoding='cp1252'>,infeasible,308.5370786190033,308.4118843000033,1.8158938999986276,60,118,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.40.json' mode='r' encoding='cp1252'>,infeasible,312.27727007865906,312.2143680000445,3.421518499730155,50,98,0,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.41.json' mode='r' encoding='cp1252'>,infeasible,314.8434810638428,314.7314178000088,2.6919041007058695,56,110,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.42.json' mode='r' encoding='cp1252'>,infeasible,310.42530131340027,310.355094700004,4.274887699866667,66,130,0,0,15,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.43.json' mode='r' encoding='cp1252'>,infeasible,308.64708948135376,308.5884300000034,3.9332960000028834,57,112,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.44.json' mode='r' encoding='cp1252'>,infeasible,308.90635919570923,308.84062079997966,3.863063200027682,66,130,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.45.json' mode='r' encoding='cp1252'>,infeasible,310.86911153793335,310.76573540002573,2.810634500347078,69,136,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.46.json' mode='r' encoding='cp1252'>,infeasible,309.68444180488586,309.61898909998126,3.887237900227774,85,168,0,0,21,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.47.json' mode='r' encoding='cp1252'>,infeasible,307.90327429771423,307.85720849997597,3.369551699666772,60,118,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.48.json' mode='r' encoding='cp1252'>,infeasible,316.9594509601593,316.90714069997193,2.714382499922067,38,74,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.49.json' mode='r' encoding='cp1252'>,infeasible,310.2448899745941,310.1907172999927,3.6661994999158196,54,106,0,0,19,0
