instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k9.0.json' mode='r' encoding='cp1252'>,infeasible,311.84211778640747,311.71584389999043,2.121816100087017,61,120,0,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.1.json' mode='r' encoding='cp1252'>,infeasible,312.0933074951172,311.96993039996596,5.668834799900651,62,122,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.2.json' mode='r' encoding='cp1252'>,infeasible,309.997487783432,309.91781080001965,2.996861300431192,62,122,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.3.json' mode='r' encoding='cp1252'>,infeasible,315.819210767746,315.6839929000125,3.006477799732238,67,132,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.4.json' mode='r' encoding='cp1252'>,infeasible,316.5806999206543,316.47183779999614,2.903358099923935,58,114,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.5.json' mode='r' encoding='cp1252'>,infeasible,312.6570098400116,312.54642030003015,4.290581399574876,78,154,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.6.json' mode='r' encoding='cp1252'>,infeasible,307.49355244636536,307.3919775999966,3.3744189997087233,66,130,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.7.json' mode='r' encoding='cp1252'>,infeasible,312.0990672111511,311.9770600000047,2.287151099939365,49,96,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.8.json' mode='r' encoding='cp1252'>,infeasible,308.78039932250977,308.70086209999863,4.439714000036474,63,124,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.9.json' mode='r' encoding='cp1252'>,infeasible,311.3110771179199,311.2353638000204,3.487398200435564,65,128,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.10.json' mode='r' encoding='cp1252'>,infeasible,309.32540583610535,309.1841231000144,2.2994320999714546,49,96,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.11.json' mode='r' encoding='cp1252'>,infeasible,310.5099880695343,310.4084160000202,3.3331539002247155,63,124,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.12.json' mode='r' encoding='cp1252'>,infeasible,307.71884083747864,307.63016410003183,2.5313190001179464,56,110,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.13.json' mode='r' encoding='cp1252'>,infeasible,314.43398427963257,314.3227552000317,3.4385094997123815,60,118,0,0,31,0
