instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k2.0.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5216224193572998,0.1868621000321582,0.10987099993508309,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.1.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5804924964904785,0.18812340003205463,0.1696728999959305,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.2.json' mode='r' encoding='cp1252'>,False,False,True,12,0.4386582374572754,0.10616060002939776,0.09820349997607991,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.3.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5680267810821533,0.19372189999558032,0.12604110001120716,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.4.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5083839893341064,0.19391280005220324,0.17220130003988743,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.5.json' mode='r' encoding='cp1252'>,False,False,True,12,0.596721887588501,0.29390869999770075,0.20556960004614666,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.6.json' mode='r' encoding='cp1252'>,False,False,True,12,0.3265652656555176,0.030402100004721433,0.022215000062715262,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.7.json' mode='r' encoding='cp1252'>,False,False,True,12,0.6606173515319824,0.3036079999874346,0.22307230002479628,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.8.json' mode='r' encoding='cp1252'>,False,False,True,12,0.36356472969055176,0.02324309997493401,0.01762960001360625,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.9.json' mode='r' encoding='cp1252'>,False,False,True,12,0.6879370212554932,0.21078110003145412,0.1425800999859348,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.10.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5064446926116943,0.19669339997926727,0.17363229993497953,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.11.json' mode='r' encoding='cp1252'>,False,False,True,12,0.532555341720581,0.20132330001797527,0.12333540001418442,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.12.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5484325885772705,0.19739560002926737,0.17601170006673783,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.13.json' mode='r' encoding='cp1252'>,False,False,True,12,0.4416651725769043,0.12120110000250861,0.10731270001269877,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.14.json' mode='r' encoding='cp1252'>,False,False,True,12,0.6927745342254639,0.302591499988921,0.20846449997043237,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.15.json' mode='r' encoding='cp1252'>,False,False,True,12,0.33773303031921387,0.19311880000168458,0.1696816999465227,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.16.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5244495868682861,0.12296069995500147,0.11255359998904169,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.17.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5992617607116699,0.18978619994595647,0.17612909991294146,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.18.json' mode='r' encoding='cp1252'>,False,False,True,12,0.7047626972198486,0.35450949997175485,0.2174876999342814,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.19.json' mode='r' encoding='cp1252'>,False,False,True,12,0.46167683601379395,0.2501567999715917,0.14890250004827976,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.20.json' mode='r' encoding='cp1252'>,False,False,True,12,0.4022254943847656,0.27783109998563305,0.20104979997267947,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.21.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5791187286376953,0.2775637999875471,0.18874740006867796,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.22.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5591762065887451,0.20919700001832098,0.18941150000318885,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.23.json' mode='r' encoding='cp1252'>,False,False,True,12,0.559838056564331,0.18173219996970147,0.1618428000365384,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.24.json' mode='r' encoding='cp1252'>,False,False,True,12,0.47094154357910156,0.1782666000071913,0.16232210001908243,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.25.json' mode='r' encoding='cp1252'>,False,False,True,12,0.48308801651000977,0.19472469994798303,0.10413890006020665,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.26.json' mode='r' encoding='cp1252'>,False,False,True,12,0.4124939441680908,0.08971580001525581,0.038590399955864996,2,2,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k2.27.json' mode='r' encoding='cp1252'>,False,False,True,12,0.5073955059051514,0.23541279998607934,0.21360060008009896,2,2,0,0,0,0
