instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k8.0.json' mode='r' encoding='cp1252'>,infeasible,311.8871726989746,311.83167929999763,5.209695200028364,64,126,0,0,63,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.1.json' mode='r' encoding='cp1252'>,infeasible,311.4950234889984,311.43023639998864,2.206053700298071,50,98,0,0,49,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.2.json' mode='r' encoding='cp1252'>,infeasible,307.8074142932892,307.74636469996767,2.3092118002241477,60,118,0,0,59,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.3.json' mode='r' encoding='cp1252'>,infeasible,310.5669062137604,310.5031073000282,1.888337099866476,53,104,0,0,52,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.4.json' mode='r' encoding='cp1252'>,infeasible,316.2638292312622,316.21784800000023,2.9287907001562417,60,118,0,0,59,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.5.json' mode='r' encoding='cp1252'>,infeasible,307.4613959789276,307.36821970000165,1.6781707006157376,83,164,0,0,82,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.6.json' mode='r' encoding='cp1252'>,infeasible,313.63629388809204,313.57012809999287,4.059446700033732,55,108,0,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.7.json' mode='r' encoding='cp1252'>,infeasible,308.1714162826538,308.07067069999175,1.7178689002757892,54,106,0,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.8.json' mode='r' encoding='cp1252'>,infeasible,307.8639669418335,307.805391700007,2.390044900297653,39,76,0,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.9.json' mode='r' encoding='cp1252'>,infeasible,308.2435681819916,308.18337220000103,1.941789900069125,75,148,0,0,74,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.10.json' mode='r' encoding='cp1252'>,infeasible,311.5886218547821,311.5291106000077,3.4311415001866408,51,100,0,0,50,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.11.json' mode='r' encoding='cp1252'>,infeasible,306.92653632164,306.8739908999996,3.0260787999723107,78,154,0,0,77,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.12.json' mode='r' encoding='cp1252'>,infeasible,311.7790825366974,311.7300718000042,2.9677805000101216,69,136,0,0,68,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.13.json' mode='r' encoding='cp1252'>,infeasible,308.7214102745056,308.6719056000002,1.5791120002395473,48,94,0,0,47,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.14.json' mode='r' encoding='cp1252'>,infeasible,307.83557772636414,307.68877820001217,2.1279828002443537,55,108,0,0,54,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.15.json' mode='r' encoding='cp1252'>,infeasible,313.492369890213,313.4370551999891,1.9632003997685388,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.16.json' mode='r' encoding='cp1252'>,infeasible,305.7765951156616,305.7219408999663,1.3643814998795278,82,162,0,0,81,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.17.json' mode='r' encoding='cp1252'>,infeasible,306.27547001838684,306.211858100025,2.29917870007921,57,112,0,0,56,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.18.json' mode='r' encoding='cp1252'>,infeasible,308.21132707595825,308.156747800007,1.8867556997574866,64,126,0,0,63,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.19.json' mode='r' encoding='cp1252'>,infeasible,305.8656017780304,305.8065133000491,2.3182194000692107,72,142,0,0,71,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.20.json' mode='r' encoding='cp1252'>,infeasible,308.327867269516,308.26789339998504,2.9358269999502227,39,76,0,0,38,0
