instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k4.0.json' mode='r' encoding='cp1252'>,False,False,True,28,301.5898962020874,301.50261429999955,200.5121320018079,2756,5510,0,0,0,1184
<_io.TextIOWrapper name='generated_instances/instance-k4.1.json' mode='r' encoding='cp1252'>,,,,infeasible,301.51898193359375,301.4391823000042,132.7305892992299,3306,6610,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.2.json' mode='r' encoding='cp1252'>,False,False,True,28,301.4242181777954,301.33898649999173,179.739914400212,1985,3968,0,0,0,814
<_io.TextIOWrapper name='generated_instances/instance-k4.3.json' mode='r' encoding='cp1252'>,False,False,True,28,301.57318353652954,301.4968924999703,171.14603709732182,1977,3952,0,0,0,361
<_io.TextIOWrapper name='generated_instances/instance-k4.4.json' mode='r' encoding='cp1252'>,False,False,True,28,300.79177474975586,300.7069410000113,183.91762510070112,1692,3382,0,0,0,1115
<_io.TextIOWrapper name='generated_instances/instance-k4.5.json' mode='r' encoding='cp1252'>,False,False,True,28,301.3233275413513,301.26431290002074,153.76772819954203,2459,4916,0,0,0,860
<_io.TextIOWrapper name='generated_instances/instance-k4.6.json' mode='r' encoding='cp1252'>,False,False,True,28,301.4055128097534,301.1889605000033,197.04478300060146,2433,4864,0,0,0,686
<_io.TextIOWrapper name='generated_instances/instance-k4.7.json' mode='r' encoding='cp1252'>,False,False,True,28,301.0095477104187,300.9466219000169,196.8135699024424,2328,4654,0,0,0,742
<_io.TextIOWrapper name='generated_instances/instance-k4.8.json' mode='r' encoding='cp1252'>,False,False,True,28,300.9887399673462,300.8741920000175,221.94186200166587,1722,3442,0,0,0,687
<_io.TextIOWrapper name='generated_instances/instance-k4.9.json' mode='r' encoding='cp1252'>,False,False,True,28,301.77568078041077,301.69800239999313,167.09791470190976,2853,5704,0,0,0,905
<_io.TextIOWrapper name='generated_instances/instance-k4.10.json' mode='r' encoding='cp1252'>,False,False,True,30,303.58585596084595,303.51130099996226,139.36798449716298,3365,6728,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.11.json' mode='r' encoding='cp1252'>,False,False,True,28,300.9973187446594,300.92165129998466,152.20447149936808,2732,5462,0,0,0,1873
<_io.TextIOWrapper name='generated_instances/instance-k4.12.json' mode='r' encoding='cp1252'>,False,False,True,28,301.15286135673523,301.06816570000956,195.8783510006033,1713,3424,0,0,0,535
<_io.TextIOWrapper name='generated_instances/instance-k4.13.json' mode='r' encoding='cp1252'>,False,False,True,28,301.35815501213074,301.26757130003534,149.17457339714747,2831,5660,0,0,0,2042
<_io.TextIOWrapper name='generated_instances/instance-k4.14.json' mode='r' encoding='cp1252'>,False,False,True,28,301.1223840713501,301.04750200000126,173.33096010168083,2057,4112,0,0,0,963
<_io.TextIOWrapper name='generated_instances/instance-k4.15.json' mode='r' encoding='cp1252'>,False,False,True,28,301.37546944618225,301.2960407999926,159.9561810984742,2165,4328,0,0,0,1596
<_io.TextIOWrapper name='generated_instances/instance-k4.16.json' mode='r' encoding='cp1252'>,False,False,True,28,301.4315576553345,301.35791149997385,163.77839820052031,2236,4470,0,0,0,648
<_io.TextIOWrapper name='generated_instances/instance-k4.17.json' mode='r' encoding='cp1252'>,False,False,True,28,301.6756811141968,301.5887145999586,132.3866236981703,2728,5454,0,0,0,313
<_io.TextIOWrapper name='generated_instances/instance-k4.18.json' mode='r' encoding='cp1252'>,False,False,True,28,300.84369254112244,300.76080380001804,190.8886986997095,2450,4898,0,0,0,1102
<_io.TextIOWrapper name='generated_instances/instance-k4.19.json' mode='r' encoding='cp1252'>,False,False,True,28,301.08432269096375,300.9588827000116,166.75654749944806,3021,6040,0,0,0,2088
<_io.TextIOWrapper name='generated_instances/instance-k4.20.json' mode='r' encoding='cp1252'>,False,False,True,30,300.9908971786499,300.90200880001066,180.0869087985484,2141,4280,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.21.json' mode='r' encoding='cp1252'>,False,False,True,28,301.1323230266571,301.0433581999969,150.36574840004323,4188,8374,0,0,0,2783
