instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,325.26640486717224,324.7548901999835,1.770459300139919,34,60,3,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,316.86322045326233,316.7749066000106,1.2598647000268102,40,68,5,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,323.42998695373535,323.35336860001553,1.867245900153648,36,60,5,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,317.8550524711609,317.7906909000012,3.2584412997821346,26,48,1,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,312.5098252296448,312.46341129997745,2.819887400313746,44,72,7,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,315.7244384288788,315.58675600000424,1.7780596998054534,47,82,5,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,327.0588891506195,326.95643500000006,2.0752725997008383,48,80,7,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,315.9482877254486,315.80783299996983,2.529011100414209,35,60,4,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,323.5466184616089,323.4554470999865,1.2985986000858247,44,74,6,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,318.597341299057,318.48832040000707,1.4050425000023097,41,74,3,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,314.35779666900635,314.2629018999869,1.5098703999537975,38,68,3,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,316.02613401412964,315.94328500004485,2.0019136997289024,38,70,2,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,314.2834346294403,314.21222119999584,1.3516977998660877,58,98,8,0,49,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,319.34261322021484,319.26726049999706,1.4385074999299832,37,60,6,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,318.2827739715576,318.1665101000108,3.1610841000219807,43,76,4,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,315.157616853714,315.0933555000229,3.1430813998449594,44,74,6,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,317.4140863418579,317.3394455999951,1.259073899826035,33,58,3,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,313.0654516220093,312.9579101999989,1.276538300095126,42,70,6,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.18.json' mode='r' encoding='cp1252'>,infeasible,313.9137876033783,313.8493338000262,3.491162699938286,51,84,8,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.19.json' mode='r' encoding='cp1252'>,infeasible,311.53733801841736,311.4147915999638,2.513137099565938,35,60,4,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.20.json' mode='r' encoding='cp1252'>,infeasible,309.4587128162384,309.24943399999756,3.3854362000711262,51,86,7,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.21.json' mode='r' encoding='cp1252'>,infeasible,311.9149158000946,311.7859024000354,2.2563382000662386,38,64,5,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.22.json' mode='r' encoding='cp1252'>,infeasible,317.4558651447296,317.3874876999762,1.539379500085488,42,72,5,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.23.json' mode='r' encoding='cp1252'>,infeasible,313.4961416721344,313.3998198999907,2.2131658000289463,46,74,8,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.24.json' mode='r' encoding='cp1252'>,infeasible,320.21951246261597,320.0693355000112,2.025787200022023,31,56,2,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.25.json' mode='r' encoding='cp1252'>,infeasible,325.2407326698303,325.16381219995674,1.5825006999075413,56,94,8,0,43,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.26.json' mode='r' encoding='cp1252'>,infeasible,314.4711449146271,314.2464893000433,1.3987303997855633,40,68,5,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.27.json' mode='r' encoding='cp1252'>,infeasible,314.82110118865967,314.76078700000653,2.289170600124635,37,66,3,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.28.json' mode='r' encoding='cp1252'>,infeasible,315.2197382450104,315.116287700017,2.8418335001333617,49,84,6,0,42,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.29.json' mode='r' encoding='cp1252'>,infeasible,316.9471974372864,316.86907940002857,1.3795121999573894,43,74,5,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.30.json' mode='r' encoding='cp1252'>,infeasible,316.845871925354,316.7440210999921,1.1802691000630148,36,64,3,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.31.json' mode='r' encoding='cp1252'>,infeasible,311.97040462493896,311.89298699999927,3.2119011997710913,67,106,13,0,53,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.32.json' mode='r' encoding='cp1252'>,infeasible,313.1931006908417,313.10746700002346,1.8359888999839313,49,80,8,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.33.json' mode='r' encoding='cp1252'>,infeasible,311.588148355484,311.5262586000026,2.1582681002328172,59,98,9,0,46,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.34.json' mode='r' encoding='cp1252'>,infeasible,312.4795742034912,312.3953317000414,2.5385269000544213,53,86,9,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.35.json' mode='r' encoding='cp1252'>,infeasible,312.78656125068665,312.6490804000059,4.5283541000681,55,88,10,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.36.json' mode='r' encoding='cp1252'>,infeasible,314.11494398117065,314.0442450999981,2.628125300339889,48,80,7,0,40,0
