instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,316.24022340774536,316.19963160000043,2.522733600344509,34,66,0,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,311.0230975151062,310.9755592000438,1.8293844998115674,42,82,0,0,41,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,310.9724717140198,310.9166525999899,1.5247391004231758,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,310.7511670589447,310.69598479999695,3.073251700086985,38,74,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,317.5110261440277,317.4224365000264,2.4618159002857283,37,72,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,311.13521337509155,311.06824880000204,1.78326780005591,37,72,0,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,318.94459438323975,318.87630150001496,1.1993400000501424,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,306.68276619911194,306.6065955000231,3.122553200169932,38,74,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,307.2225375175476,307.11995679995744,2.94672120019095,39,76,0,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,310.34475588798523,310.2491482999758,3.823763800202869,32,62,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,315.13309955596924,315.00066580006387,3.008486400358379,37,72,0,0,36,0
