instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,318.3281629085541,318.2774485999835,1.3800360001041554,31,60,0,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,312.9533140659332,312.8954365000245,1.3298868998535909,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,321.73817777633667,321.6906742999563,1.1016415999620222,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,321.2604591846466,321.1508585999836,2.687509399780538,23,44,0,0,22,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,310.7324333190918,310.67153260001214,1.1615700997645035,32,62,0,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,310.3188169002533,310.26365420001093,1.280715900065843,35,68,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,310.86626172065735,310.81031109998,1.1763311002287082,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,319.5203309059143,319.4567551999935,2.48558629991021,24,46,0,0,23,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,312.1159772872925,312.08706829999574,1.134600000048522,26,50,0,0,25,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,310.1632933616638,310.1240056999959,3.3152904994785786,29,56,0,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,309.666629076004,309.61153400002513,2.5878616005647928,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,318.2503283023834,318.2057807999663,1.0381781000178307,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,309.5924117565155,309.5610080999322,1.2291072007501498,35,68,0,0,34,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,325.89346051216125,325.8384791999124,1.1894345997134224,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,309.21061849594116,309.16315629996825,3.03315810021013,30,58,0,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,309.94899463653564,309.8965655999491,4.096651500556618,33,64,0,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,315.021422624588,314.9891996999504,1.0708389999344945,25,48,0,0,24,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,316.65752506256104,316.59539539995603,1.121819200227037,28,54,0,0,27,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.18.json' mode='r' encoding='cp1252'>,infeasible,310.05239820480347,309.99825970001984,1.354885100852698,38,74,0,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.19.json' mode='r' encoding='cp1252'>,infeasible,316.76853585243225,316.7045890999725,1.1025077003287151,27,52,0,0,26,0
<_io.TextIOWrapper name='../generated_instances/instance-k11.20.json' mode='r' encoding='cp1252'>,infeasible,313.6952850818634,313.6513896000106,1.2543860001023859,33,64,0,0,32,0
