instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k1.0.json' mode='r' encoding='cp1252'>,False,True,False,5,0.41326427459716797,0.39908660016953945,0.009534699842333794,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.1.json' mode='r' encoding='cp1252'>,False,True,False,5,0.6547319889068604,0.6325702997855842,0.017466999823227525,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.2.json' mode='r' encoding='cp1252'>,False,True,False,5,0.5777857303619385,0.5525899000931531,0.012210600078105927,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.3.json' mode='r' encoding='cp1252'>,False,True,False,5,0.5704822540283203,0.545935699949041,0.010078799910843372,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.4.json' mode='r' encoding='cp1252'>,False,True,False,5,0.5984082221984863,0.5709472999442369,0.00969229987822473,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.5.json' mode='r' encoding='cp1252'>,False,True,False,5,0.3300812244415283,0.2816797001287341,0.009610099950805306,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.6.json' mode='r' encoding='cp1252'>,False,True,False,5,0.4784989356994629,0.24439699994400144,0.006350100040435791,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.7.json' mode='r' encoding='cp1252'>,False,True,False,5,0.763390064239502,0.7396172001026571,0.019535399973392487,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.8.json' mode='r' encoding='cp1252'>,False,True,False,5,0.4038724899291992,0.38174319989047945,0.010522499913349748,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.9.json' mode='r' encoding='cp1252'>,False,True,False,5,0.43132591247558594,0.4117764998227358,0.00788199994713068,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.10.json' mode='r' encoding='cp1252'>,False,True,False,5,0.6512613296508789,0.6274623998906463,0.011262400075793266,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.11.json' mode='r' encoding='cp1252'>,False,True,False,5,0.3198409080505371,0.2923814000096172,0.008417599834501743,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.12.json' mode='r' encoding='cp1252'>,False,True,False,5,0.5842483043670654,0.5641570999287069,0.01078739995136857,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.13.json' mode='r' encoding='cp1252'>,False,True,False,5,0.4115164279937744,0.3907807001378387,0.0066374000161886215,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.14.json' mode='r' encoding='cp1252'>,False,True,False,5,0.14854717254638672,0.12689110008068383,0.003004699945449829,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.15.json' mode='r' encoding='cp1252'>,False,True,False,5,0.2977774143218994,0.2778827000875026,0.00532830017618835,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.16.json' mode='r' encoding='cp1252'>,False,True,False,5,0.1861567497253418,0.16830349992960691,0.0034056000877171755,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.17.json' mode='r' encoding='cp1252'>,False,True,False,5,0.4277939796447754,0.4125533998012543,0.010575999971479177,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.18.json' mode='r' encoding='cp1252'>,False,True,False,5,0.24456071853637695,0.2220483000855893,0.007005400024354458,1,0,0,0,0,0
<_io.TextIOWrapper name='../generated_instances/instance-k1.19.json' mode='r' encoding='cp1252'>,False,True,False,5,0.26027393341064453,0.24213789985515177,0.006438999902456999,1,0,0,0,0,0
