instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k9.0.json' mode='r' encoding='cp1252'>,infeasible,317.7218225002289,317.465101400041,3.2892483001342043,54,84,11,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.1.json' mode='r' encoding='cp1252'>,infeasible,313.06048250198364,312.9667889000266,1.9768864999641664,57,94,9,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.2.json' mode='r' encoding='cp1252'>,infeasible,315.7974500656128,315.7548231999972,3.4426043001003563,50,78,10,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.3.json' mode='r' encoding='cp1252'>,infeasible,306.59736371040344,306.52536879997933,2.933350699604489,58,90,12,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.4.json' mode='r' encoding='cp1252'>,infeasible,311.67926573753357,311.6365107000456,3.805425199912861,42,66,8,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.5.json' mode='r' encoding='cp1252'>,infeasible,314.18001222610474,314.136849100003,2.8939907999592833,60,100,9,0,46,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.6.json' mode='r' encoding='cp1252'>,infeasible,306.67152094841003,306.5462492000079,2.665516300010495,61,92,14,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.7.json' mode='r' encoding='cp1252'>,infeasible,321.51594376564026,321.4367362000048,2.389292300096713,34,58,4,0,29,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.8.json' mode='r' encoding='cp1252'>,infeasible,309.3187110424042,309.21570000000065,2.1314925001352094,51,78,11,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.9.json' mode='r' encoding='cp1252'>,infeasible,317.4811894893646,317.40150949999224,2.6391204998944886,54,88,9,0,40,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.10.json' mode='r' encoding='cp1252'>,infeasible,317.8762056827545,317.7954077000031,1.781033199862577,42,66,8,0,33,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.11.json' mode='r' encoding='cp1252'>,infeasible,310.75113463401794,310.63124910002807,6.27534079994075,46,72,9,0,32,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.12.json' mode='r' encoding='cp1252'>,infeasible,310.6428291797638,310.53841690003173,1.6337795996805653,49,72,12,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.13.json' mode='r' encoding='cp1252'>,infeasible,317.66913533210754,317.5907831999939,1.9909321998129599,51,84,8,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.14.json' mode='r' encoding='cp1252'>,infeasible,318.2973999977112,318.18922119995113,2.2963926001102664,36,62,4,0,31,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.15.json' mode='r' encoding='cp1252'>,infeasible,312.29991364479065,312.2298537000315,1.941917999763973,50,74,12,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.16.json' mode='r' encoding='cp1252'>,infeasible,310.6817133426666,310.60039660002803,1.6055202998686582,51,82,9,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.17.json' mode='r' encoding='cp1252'>,infeasible,309.53078174591064,309.3874139999971,2.6178301000618376,69,100,18,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.18.json' mode='r' encoding='cp1252'>,infeasible,312.0959589481354,311.9439912000089,4.332646600203589,56,90,10,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.19.json' mode='r' encoding='cp1252'>,infeasible,309.36576437950134,309.2887736999546,2.4865890003275126,52,76,13,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.20.json' mode='r' encoding='cp1252'>,infeasible,310.34508299827576,310.08375430002343,2.5600731997401454,52,82,10,0,39,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.21.json' mode='r' encoding='cp1252'>,infeasible,312.0278215408325,311.87599770003,1.955198899959214,55,86,11,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.22.json' mode='r' encoding='cp1252'>,infeasible,309.3940713405609,309.261838299979,3.298281200346537,68,102,16,0,37,0
