instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k8.0.json' mode='r' encoding='cp1252'>,infeasible,302.3246901035309,302.06742809998104,108.89507480117027,1042,1268,407,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.1.json' mode='r' encoding='cp1252'>,infeasible,302.15286016464233,302.0215920000337,68.48175140144303,1169,1568,384,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.2.json' mode='r' encoding='cp1252'>,infeasible,302.14004707336426,302.0669666000176,107.57213989936281,940,1860,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.3.json' mode='r' encoding='cp1252'>,infeasible,302.38673090934753,302.28279189998284,86.25350120011717,1162,1586,368,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.4.json' mode='r' encoding='cp1252'>,infeasible,302.61767196655273,302.5293280999758,121.59613139939029,1524,1714,666,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.5.json' mode='r' encoding='cp1252'>,infeasible,301.94686555862427,301.8774058999843,79.32600289897528,2176,2774,788,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.6.json' mode='r' encoding='cp1252'>,infeasible,301.9697194099426,301.9131008000113,66.64855069987243,1667,1814,759,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.7.json' mode='r' encoding='cp1252'>,infeasible,301.36792039871216,301.2942081000074,70.5700931994943,1207,1456,478,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.8.json' mode='r' encoding='cp1252'>,infeasible,301.805810213089,301.7460740999668,45.650752600689884,1265,1410,559,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.9.json' mode='r' encoding='cp1252'>,infeasible,301.22123098373413,301.2026608999586,136.8265557034174,1721,3306,67,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.10.json' mode='r' encoding='cp1252'>,infeasible,302.9556772708893,302.9347852000501,120.91283809999004,1041,1268,406,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.11.json' mode='r' encoding='cp1252'>,infeasible,302.8149902820587,302.61112489999505,41.30030140076997,1436,1696,587,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.12.json' mode='r' encoding='cp1252'>,infeasible,301.0166552066803,300.9580066000344,131.58929570153123,1112,1366,428,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.13.json' mode='r' encoding='cp1252'>,infeasible,302.25724959373474,302.175842800003,79.01309469848638,1040,1130,474,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.14.json' mode='r' encoding='cp1252'>,infeasible,303.12441658973694,303.080819899973,70.90834399987943,979,1216,370,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.15.json' mode='r' encoding='cp1252'>,infeasible,301.64967131614685,301.56592379999347,94.15032560063992,1286,1736,417,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.16.json' mode='r' encoding='cp1252'>,infeasible,302.27397751808167,302.1449353999924,89.18092659628019,1565,1916,606,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k8.17.json' mode='r' encoding='cp1252'>,infeasible,301.3913366794586,301.1778263999731,97.1994462988805,1227,1508,472,0,0,0
