instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k9.0.json' mode='r' encoding='cp1252'>,infeasible,608.1444625854492,608.1270716001745,4.551019797800109,93,184,0,0,92,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.1.json' mode='r' encoding='cp1252'>,infeasible,610.4358434677124,610.4218004001305,2.3143081977032125,107,212,0,0,106,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.2.json' mode='r' encoding='cp1252'>,infeasible,606.1854593753815,606.1688157999888,3.663380101788789,94,186,0,0,93,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.3.json' mode='r' encoding='cp1252'>,infeasible,611.5289621353149,611.5143504999578,5.2061944988090545,107,212,0,0,106,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.4.json' mode='r' encoding='cp1252'>,infeasible,609.6639711856842,609.651142799994,2.8913364002946764,87,172,0,0,86,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.5.json' mode='r' encoding='cp1252'>,infeasible,606.3777463436127,606.364835599903,2.4937894970644265,126,250,0,0,125,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.6.json' mode='r' encoding='cp1252'>,infeasible,611.4798314571381,611.4659594998229,3.0396583003457636,117,232,0,0,116,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.7.json' mode='r' encoding='cp1252'>,infeasible,609.0970432758331,609.0851264998782,4.250898000784218,74,146,0,0,73,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.8.json' mode='r' encoding='cp1252'>,infeasible,608.7810387611389,608.7654808999505,6.305690901586786,101,200,0,0,100,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.9.json' mode='r' encoding='cp1252'>,infeasible,611.2752497196198,611.2601260000374,2.894857098115608,96,190,0,0,95,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.10.json' mode='r' encoding='cp1252'>,infeasible,609.4029724597931,609.3897794999648,3.9638778001535684,86,170,0,0,85,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.11.json' mode='r' encoding='cp1252'>,infeasible,610.4919815063477,610.4789233999327,3.6141781960614026,85,168,0,0,84,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.12.json' mode='r' encoding='cp1252'>,infeasible,609.3645331859589,609.3515268000774,1.8916099003981799,95,188,0,0,94,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.13.json' mode='r' encoding='cp1252'>,infeasible,607.2070167064667,607.1944500000682,4.29352140170522,96,190,0,0,95,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.14.json' mode='r' encoding='cp1252'>,infeasible,609.6115295886993,609.5975953000598,3.547223698813468,62,122,0,0,61,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.15.json' mode='r' encoding='cp1252'>,infeasible,604.7573018074036,604.7450886999723,3.795971499523148,102,202,0,0,101,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.16.json' mode='r' encoding='cp1252'>,infeasible,608.7762117385864,608.7638786998577,2.2398036995436996,107,212,0,0,106,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.17.json' mode='r' encoding='cp1252'>,infeasible,608.6129751205444,608.6002708000597,4.283888099715114,115,228,0,0,114,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.18.json' mode='r' encoding='cp1252'>,infeasible,607.4778599739075,607.4647256000899,4.981199501547962,102,202,0,0,101,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.19.json' mode='r' encoding='cp1252'>,infeasible,609.3061962127686,609.293515099911,2.202935301233083,93,184,0,0,92,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.20.json' mode='r' encoding='cp1252'>,infeasible,605.3523762226105,605.3394364998676,3.138555003562942,95,188,0,0,94,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.21.json' mode='r' encoding='cp1252'>,infeasible,609.4035785198212,609.3897150999401,4.558302300982177,98,194,0,0,97,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.22.json' mode='r' encoding='cp1252'>,infeasible,604.9932386875153,604.9806553998496,6.264847500948235,116,230,0,0,115,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.23.json' mode='r' encoding='cp1252'>,infeasible,610.7268433570862,610.7145721998531,2.8587497998960316,101,200,0,0,100,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.24.json' mode='r' encoding='cp1252'>,infeasible,608.2404680252075,608.2271791999228,4.2448101015761495,116,230,0,0,115,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.25.json' mode='r' encoding='cp1252'>,infeasible,605.5411057472229,605.5276129001286,8.501986897084862,138,274,0,0,137,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.26.json' mode='r' encoding='cp1252'>,infeasible,609.8707928657532,609.8576214001514,6.205382901476696,110,218,0,0,109,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.27.json' mode='r' encoding='cp1252'>,infeasible,611.4719042778015,611.4595566999633,3.6837386975530535,81,160,0,0,80,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.28.json' mode='r' encoding='cp1252'>,infeasible,607.3102531433105,607.2969911999535,2.6580899984110147,104,206,0,0,103,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.29.json' mode='r' encoding='cp1252'>,infeasible,606.1803624629974,606.1675152999815,2.3325660000555217,91,180,0,0,90,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.30.json' mode='r' encoding='cp1252'>,infeasible,607.9598121643066,607.9463297999464,5.686785998987034,76,150,0,0,75,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.31.json' mode='r' encoding='cp1252'>,infeasible,607.8184220790863,607.8061278001405,2.4852840988896787,113,224,0,0,112,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.32.json' mode='r' encoding='cp1252'>,infeasible,605.7403545379639,605.7274392999243,2.52849950036034,97,192,0,0,96,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.33.json' mode='r' encoding='cp1252'>,infeasible,610.2744069099426,610.2608363998588,2.3778192021418363,113,224,0,0,112,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.34.json' mode='r' encoding='cp1252'>,infeasible,604.9917216300964,604.9788089999929,3.6516083981841803,114,226,0,0,113,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.35.json' mode='r' encoding='cp1252'>,infeasible,607.6810963153839,607.6686173998751,4.295468198833987,99,196,0,0,98,0
<_io.TextIOWrapper name='../generated_instances/instance-k9.36.json' mode='r' encoding='cp1252'>,infeasible,609.9280023574829,609.9142083001789,4.035703398752958,70,138,0,0,69,0
