instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k6.0.json' mode='r' encoding='cp1252'>,True,False,True,48,601.7799017429352,601.753745199996,294.6494187966455,6033,6054,3005,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.1.json' mode='r' encoding='cp1252'>,,,,infeasible,602.3140926361084,602.29708509997,275.8099517971277,3961,5830,1045,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.2.json' mode='r' encoding='cp1252'>,,,,infeasible,602.1745910644531,602.1598390000872,226.91291239473503,6211,6296,3062,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.3.json' mode='r' encoding='cp1252'>,True,False,True,52,602.3921387195587,602.376745000016,262.3454801024636,6410,10226,1296,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.4.json' mode='r' encoding='cp1252'>,True,False,True,52,602.7202639579773,602.704593100003,229.36147600295953,4487,7474,749,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.5.json' mode='r' encoding='cp1252'>,True,False,True,52,602.9086573123932,602.8848657999188,270.1346214005025,6812,9596,2013,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.6.json' mode='r' encoding='cp1252'>,True,False,True,48,601.9932818412781,601.975941499928,266.707294592401,4379,4914,1921,0,0,3
<_io.TextIOWrapper name='generated_instances/instance-k6.7.json' mode='r' encoding='cp1252'>,True,False,True,52,602.2621660232544,602.2437614999944,224.05883890180849,5490,7252,1863,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.8.json' mode='r' encoding='cp1252'>,True,False,True,48,601.2302498817444,601.2120798000833,319.8505477969302,3518,4724,1155,0,0,588
<_io.TextIOWrapper name='generated_instances/instance-k6.9.json' mode='r' encoding='cp1252'>,True,False,True,52,602.0289535522461,602.0118581000715,221.42719319905154,6418,10218,1308,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.10.json' mode='r' encoding='cp1252'>,True,False,True,50,603.0446560382843,603.02611169999,259.19885100470856,3609,4552,1332,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.11.json' mode='r' encoding='cp1252'>,,,,infeasible,602.5634560585022,602.5469137999462,269.3672321009217,3290,4816,881,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.12.json' mode='r' encoding='cp1252'>,,,,infeasible,601.7733769416809,601.7573402998969,260.81790850358084,4565,5636,1746,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.13.json' mode='r' encoding='cp1252'>,True,False,True,50,601.9053502082825,601.8894945000065,303.114574301173,3802,6012,795,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.14.json' mode='r' encoding='cp1252'>,True,False,True,50,602.663825750351,602.6456373999827,261.14405550598167,3914,4950,1438,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.15.json' mode='r' encoding='cp1252'>,,,,infeasible,601.8917460441589,601.8729805999901,250.45954150310718,5399,8724,1036,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k6.16.json' mode='r' encoding='cp1252'>,True,False,True,48,602.2529511451721,602.2368393000215,274.4350375023205,4222,7968,237,0,0,646
