instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k9.0.json' mode='r' encoding='cp1252'>,infeasible,603.932373046875,603.9196876999922,98.29771170113236,895,1764,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.1.json' mode='r' encoding='cp1252'>,infeasible,601.8639378547668,601.8499234999763,131.49174159951508,1058,1642,236,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.2.json' mode='r' encoding='cp1252'>,infeasible,602.0317108631134,602.0183665999211,75.64802199916448,1060,1706,206,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.3.json' mode='r' encoding='cp1252'>,infeasible,602.5334138870239,602.517976699979,129.6976653978927,882,1752,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.4.json' mode='r' encoding='cp1252'>,infeasible,602.737860918045,602.7229180999566,83.84044979989994,868,1318,208,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.5.json' mode='r' encoding='cp1252'>,infeasible,602.1358613967896,602.1221545001026,195.40410739614163,946,1874,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.6.json' mode='r' encoding='cp1252'>,infeasible,602.2802040576935,602.266950600082,114.62227220274508,1027,2034,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.7.json' mode='r' encoding='cp1252'>,infeasible,602.3846464157104,602.3708917000331,107.97815940005239,599,1162,17,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.8.json' mode='r' encoding='cp1252'>,infeasible,603.6856634616852,603.6705481000245,149.32733049837407,844,1672,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.9.json' mode='r' encoding='cp1252'>,infeasible,603.6238956451416,603.6107671000063,136.7905502980575,795,1570,9,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.10.json' mode='r' encoding='cp1252'>,infeasible,603.6426520347595,603.6291773000266,86.69767900195438,712,1264,79,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.11.json' mode='r' encoding='cp1252'>,infeasible,603.3780827522278,603.3641553999623,112.53979749768041,814,1566,30,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.12.json' mode='r' encoding='cp1252'>,infeasible,602.211954832077,602.1980183999985,78.40508930233773,749,1480,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.13.json' mode='r' encoding='cp1252'>,infeasible,603.6611919403076,603.6473358999938,106.85540330142248,730,1442,8,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.14.json' mode='r' encoding='cp1252'>,infeasible,602.6650743484497,602.6506222999888,102.0357580994023,568,964,85,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.15.json' mode='r' encoding='cp1252'>,infeasible,603.0430853366852,603.0292594999773,143.65582630143035,843,1610,37,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.16.json' mode='r' encoding='cp1252'>,infeasible,602.9469792842865,602.9330872000428,105.93241109896917,1112,1658,282,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.17.json' mode='r' encoding='cp1252'>,infeasible,602.240348815918,602.2262514999602,201.86409639834892,1146,2282,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.18.json' mode='r' encoding='cp1252'>,infeasible,602.3407151699066,602.327120599919,72.07986680022441,871,1720,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.19.json' mode='r' encoding='cp1252'>,infeasible,603.0611145496368,603.0481192000443,81.84165990247857,729,1436,10,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.20.json' mode='r' encoding='cp1252'>,infeasible,602.5023603439331,602.4884990999708,89.20783460047096,864,1714,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.21.json' mode='r' encoding='cp1252'>,infeasible,603.1661438941956,603.1517258000094,69.81408990034834,890,1764,7,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.22.json' mode='r' encoding='cp1252'>,infeasible,602.9939455986023,602.9802122000838,70.74519039981533,1394,1872,457,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k9.23.json' mode='r' encoding='cp1252'>,infeasible,603.6295912265778,603.6154482000275,96.38679389934987,922,1830,6,0,0,0
