instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k10.0.json' mode='r' encoding='cp1252'>,infeasible,303.5399420261383,303.1958702999982,55.57869339938043,629,802,227,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.1.json' mode='r' encoding='cp1252'>,infeasible,302.762335062027,302.6752437999821,96.03707989945542,591,984,98,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.2.json' mode='r' encoding='cp1252'>,infeasible,303.2202560901642,303.1450991000165,53.572981400357094,467,802,65,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.3.json' mode='r' encoding='cp1252'>,infeasible,303.6735873222351,303.58660569996573,85.69727790128672,751,1490,5,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.4.json' mode='r' encoding='cp1252'>,infeasible,302.19579219818115,302.1045329999761,77.42130079871276,668,810,262,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.5.json' mode='r' encoding='cp1252'>,infeasible,303.2309272289276,303.17915600002743,61.71068169834325,649,1194,51,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.6.json' mode='r' encoding='cp1252'>,infeasible,303.60151529312134,303.43340660003014,43.26772170182085,585,700,234,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.7.json' mode='r' encoding='cp1252'>,infeasible,301.72782015800476,301.68872289999854,66.77973520063097,916,1018,406,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.8.json' mode='r' encoding='cp1252'>,infeasible,301.99219274520874,301.95995519997086,39.58821309899213,910,1098,360,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.9.json' mode='r' encoding='cp1252'>,infeasible,301.52034282684326,301.5005306000239,72.26101290027145,763,920,302,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.10.json' mode='r' encoding='cp1252'>,infeasible,304.4206190109253,304.4024569999892,82.10677690024022,774,954,296,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.11.json' mode='r' encoding='cp1252'>,infeasible,303.251953125,303.1385631999583,64.44379220076371,605,838,185,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.12.json' mode='r' encoding='cp1252'>,infeasible,302.29396295547485,302.2519689000328,72.88871919951634,729,996,230,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.13.json' mode='r' encoding='cp1252'>,infeasible,305.1976728439331,305.1392461999785,41.414722799207084,563,730,197,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.14.json' mode='r' encoding='cp1252'>,infeasible,303.3842923641205,303.3430201000301,70.60258660075488,808,980,317,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.15.json' mode='r' encoding='cp1252'>,infeasible,301.4273295402527,301.3753184999805,55.15123700146796,790,944,317,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.16.json' mode='r' encoding='cp1252'>,infeasible,301.1356887817383,301.04861449997406,51.21772710053483,761,874,323,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.17.json' mode='r' encoding='cp1252'>,infeasible,301.5763792991638,301.48651499999687,65.71632619923912,584,976,95,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.18.json' mode='r' encoding='cp1252'>,infeasible,301.75506353378296,301.64170270005707,67.88048209936824,429,830,13,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.19.json' mode='r' encoding='cp1252'>,infeasible,301.6051778793335,301.51973709999584,48.22910379979294,664,758,284,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.20.json' mode='r' encoding='cp1252'>,infeasible,301.1417953968048,301.04918659996474,90.92993660125649,939,1086,395,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.21.json' mode='r' encoding='cp1252'>,infeasible,301.9272713661194,301.8454601999838,36.036659600096755,397,676,58,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.22.json' mode='r' encoding='cp1252'>,infeasible,301.91468143463135,301.84443629998714,52.48400659998879,405,768,20,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.23.json' mode='r' encoding='cp1252'>,infeasible,302.30884528160095,302.240489799995,65.4097387015936,604,962,122,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.24.json' mode='r' encoding='cp1252'>,infeasible,301.8875505924225,301.7873542000307,44.09845569980098,364,450,138,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.25.json' mode='r' encoding='cp1252'>,infeasible,302.2880208492279,302.1988366000005,75.98362099961378,585,946,111,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.26.json' mode='r' encoding='cp1252'>,infeasible,302.2461540699005,302.1678650000249,60.62859839882003,689,818,279,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.27.json' mode='r' encoding='cp1252'>,infeasible,301.929386138916,301.8516556000104,67.52272490010364,656,1004,153,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.28.json' mode='r' encoding='cp1252'>,infeasible,302.62909984588623,302.16162699996494,58.848612199071795,430,852,3,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.29.json' mode='r' encoding='cp1252'>,infeasible,303.93113803863525,301.4744065999985,53.52154780051205,567,698,217,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k10.30.json' mode='r' encoding='cp1252'>,infeasible,304.1135468482971,304.04417299997294,51.93880189926131,545,696,196,0,0,0
