instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k3.0.json' mode='r' encoding='cp1252'>,True,False,False,19,0.37325024604797363,0.359701200039126,0.22547319962177426,14,18,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.1.json' mode='r' encoding='cp1252'>,True,False,False,19,0.2731649875640869,0.2589412000961602,0.16035320004448295,6,8,1,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.2.json' mode='r' encoding='cp1252'>,True,False,False,19,0.16318225860595703,0.149817599914968,0.08833850000519305,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.3.json' mode='r' encoding='cp1252'>,True,False,False,19,0.3065643310546875,0.2954507999820635,0.18065890006255358,6,8,1,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.4.json' mode='r' encoding='cp1252'>,True,False,False,19,0.14589834213256836,0.13362249999772757,0.08382979989983141,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.5.json' mode='r' encoding='cp1252'>,True,False,False,21,0.7090179920196533,0.696556800045073,0.4504964000079781,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.6.json' mode='r' encoding='cp1252'>,True,False,False,19,0.16833877563476562,0.15607850009109825,0.09643030003644526,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.7.json' mode='r' encoding='cp1252'>,True,False,False,19,0.19685006141662598,0.18475670006591827,0.11395389994140714,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.8.json' mode='r' encoding='cp1252'>,True,False,False,21,0.6754117012023926,0.6636673000175506,0.4320102004567161,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.9.json' mode='r' encoding='cp1252'>,True,False,False,19,0.1552116870880127,0.14335390005726367,0.07973609992768615,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.10.json' mode='r' encoding='cp1252'>,True,False,False,21,0.7364280223846436,0.724904700065963,0.5115952000487596,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.11.json' mode='r' encoding='cp1252'>,True,False,False,19,0.27153468132019043,0.2598385000601411,0.14339880016632378,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.12.json' mode='r' encoding='cp1252'>,True,False,False,21,0.4678945541381836,0.4560592999914661,0.3012513997964561,16,22,4,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.13.json' mode='r' encoding='cp1252'>,True,False,False,19,0.18466901779174805,0.17198739992454648,0.09198399994056672,4,6,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k3.14.json' mode='r' encoding='cp1252'>,True,False,False,19,0.4123528003692627,0.16604659997392446,0.10341569990850985,4,6,0,0,0,0
