instance,bypass,cardial_conflicts,heuristic,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k5.0.json' mode='r' encoding='cp1252'>,False,True,True,41,608.8099012374878,608.5947572002187,33.472631899872795,513,1024,0,0,9,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.1.json' mode='r' encoding='cp1252'>,False,True,True,41,613.462239742279,613.416314000031,22.734306699829176,463,924,0,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.2.json' mode='r' encoding='cp1252'>,False,True,True,41,605.8691213130951,605.8279234000947,31.219805194763467,396,790,0,0,7,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.3.json' mode='r' encoding='cp1252'>,False,True,True,39,607.3402106761932,607.2936439001933,16.303116199560463,426,850,0,0,15,10
<_io.TextIOWrapper name='../generated_instances/instance-k5.4.json' mode='r' encoding='cp1252'>,False,True,True,39,606.5228183269501,606.4771070000716,18.2120296000503,208,414,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.5.json' mode='r' encoding='cp1252'>,False,True,True,39,607.1182012557983,607.0694522999693,31.075761003652588,294,586,0,0,16,5
<_io.TextIOWrapper name='../generated_instances/instance-k5.6.json' mode='r' encoding='cp1252'>,False,True,True,39,609.5625722408295,609.5038188002072,27.572742903139442,375,748,0,0,17,5
<_io.TextIOWrapper name='../generated_instances/instance-k5.7.json' mode='r' encoding='cp1252'>,False,True,True,37,604.4318840503693,604.3767901000101,57.10262810182758,526,1030,0,10,39,262
<_io.TextIOWrapper name='../generated_instances/instance-k5.8.json' mode='r' encoding='cp1252'>,False,True,True,39,604.7680065631866,604.7021824000403,26.69328899984248,314,626,0,0,23,25
<_io.TextIOWrapper name='../generated_instances/instance-k5.9.json' mode='r' encoding='cp1252'>,,,,infeasible,609.478645324707,609.4252776000649,26.300431705545634,311,620,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.10.json' mode='r' encoding='cp1252'>,,,,infeasible,605.0656547546387,605.0468045000453,35.69765819981694,339,676,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.11.json' mode='r' encoding='cp1252'>,False,True,True,41,605.6247692108154,605.6025105000008,21.6956675008405,364,726,0,0,10,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.12.json' mode='r' encoding='cp1252'>,False,True,True,39,606.562171459198,606.5154186999425,28.700884598540142,207,412,0,0,22,14
<_io.TextIOWrapper name='../generated_instances/instance-k5.13.json' mode='r' encoding='cp1252'>,False,True,True,37,604.7475743293762,604.6978551000357,22.887706903275102,530,1058,0,0,40,95
<_io.TextIOWrapper name='../generated_instances/instance-k5.14.json' mode='r' encoding='cp1252'>,False,True,True,39,606.0522410869598,606.0239211001899,33.48500479571521,424,846,0,0,12,9
<_io.TextIOWrapper name='../generated_instances/instance-k5.15.json' mode='r' encoding='cp1252'>,False,True,True,41,604.5876789093018,604.5455265000928,37.874810598790646,460,918,0,0,9,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.16.json' mode='r' encoding='cp1252'>,,,,infeasible,604.4720604419708,604.4150680000894,31.717294501373544,357,712,0,0,11,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.17.json' mode='r' encoding='cp1252'>,False,True,True,41,605.3247141838074,605.3079886001069,33.27071560174227,396,790,0,0,9,0
<_io.TextIOWrapper name='../generated_instances/instance-k5.18.json' mode='r' encoding='cp1252'>,,,,infeasible,607.6821749210358,607.6355720998254,22.95700120041147,276,550,0,0,11,0
