instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k4.0.json' mode='r' encoding='cp1252'>,infeasible,602.0306212902069,602.0173649999779,376.1788395048352,7224,8794,2826,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.1.json' mode='r' encoding='cp1252'>,infeasible,601.2631483078003,601.2514848000137,375.93682699196506,5393,6606,2089,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.2.json' mode='r' encoding='cp1252'>,infeasible,602.5207591056824,602.5081612999784,281.73960108787287,5393,6942,1921,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.3.json' mode='r' encoding='cp1252'>,infeasible,602.0785384178162,602.0653371000662,364.90973329893313,3787,7528,22,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.4.json' mode='r' encoding='cp1252'>,infeasible,601.7807557582855,601.7689052000642,341.8791294954717,3407,6800,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.5.json' mode='r' encoding='cp1252'>,infeasible,602.4663791656494,602.4532626,259.91843289812095,6334,7866,2400,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.6.json' mode='r' encoding='cp1252'>,infeasible,601.8337771892548,601.8212568999734,379.46496849914547,4550,9074,12,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.7.json' mode='r' encoding='cp1252'>,infeasible,602.0349333286285,602.0205492998939,368.21689739625435,6966,8628,2651,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.8.json' mode='r' encoding='cp1252'>,infeasible,602.1817336082458,602.1693396999035,444.6817240995588,3031,6038,11,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.9.json' mode='r' encoding='cp1252'>,infeasible,601.9166009426117,601.9040743000805,407.9892952993978,4326,8638,6,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.10.json' mode='r' encoding='cp1252'>,infeasible,602.5231459140778,602.5095563000068,270.2422702006297,9040,11338,3370,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.11.json' mode='r' encoding='cp1252'>,infeasible,601.51917719841,601.5014357999898,460.63011579809245,3550,7068,15,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k4.12.json' mode='r' encoding='cp1252'>,infeasible,601.6116645336151,601.5981853000121,338.96177659835666,5094,6000,2093,0,0,0
