instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='generated_instances/instance-k11.0.json' mode='r' encoding='cp1252'>,infeasible,303.1250615119934,303.03245319996495,32.55940730019938,313,624,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.1.json' mode='r' encoding='cp1252'>,infeasible,302.8441710472107,302.7928287999821,37.03301790030673,340,678,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.2.json' mode='r' encoding='cp1252'>,infeasible,303.38099431991577,303.3004547000164,40.33590399910463,233,464,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.3.json' mode='r' encoding='cp1252'>,infeasible,304.8570249080658,304.8052316000103,30.176166200253647,214,426,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.4.json' mode='r' encoding='cp1252'>,infeasible,303.50670289993286,303.4590159999789,27.84475810051663,357,712,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.5.json' mode='r' encoding='cp1252'>,infeasible,302.1726863384247,302.0637126999791,30.15991519932868,350,698,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.6.json' mode='r' encoding='cp1252'>,infeasible,304.1475727558136,304.0913099999889,39.440795999078546,303,604,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.7.json' mode='r' encoding='cp1252'>,infeasible,303.46608781814575,303.41127349995077,41.809119600453414,214,426,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.8.json' mode='r' encoding='cp1252'>,infeasible,302.33313608169556,302.27037380001275,28.82794549979735,257,512,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.9.json' mode='r' encoding='cp1252'>,infeasible,304.5673315525055,304.4991141000064,33.02588629972888,294,586,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.10.json' mode='r' encoding='cp1252'>,infeasible,302.4940230846405,302.3643394999672,25.97772680147318,309,616,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.11.json' mode='r' encoding='cp1252'>,infeasible,302.2713243961334,302.21035080001457,33.06317159970058,278,554,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.12.json' mode='r' encoding='cp1252'>,infeasible,303.3794665336609,303.3187136000488,44.583971799875144,391,780,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.13.json' mode='r' encoding='cp1252'>,infeasible,302.64759397506714,302.5650585999829,33.385223799909,283,564,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.14.json' mode='r' encoding='cp1252'>,infeasible,302.4230124950409,302.35006720002275,41.50558039988391,344,686,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.15.json' mode='r' encoding='cp1252'>,infeasible,303.0318703651428,302.98361269995803,39.01471229939489,376,750,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.16.json' mode='r' encoding='cp1252'>,infeasible,304.2793958187103,304.2148243999691,24.315159499412403,251,500,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.17.json' mode='r' encoding='cp1252'>,infeasible,303.38448691368103,303.3090721999761,41.99786139995558,242,482,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.18.json' mode='r' encoding='cp1252'>,infeasible,302.89883160591125,302.85735220002243,40.78356310038362,335,668,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.19.json' mode='r' encoding='cp1252'>,infeasible,303.0322995185852,302.98466959997313,27.267895599943586,270,538,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.20.json' mode='r' encoding='cp1252'>,infeasible,303.5023205280304,303.4252829999896,25.26800899958471,313,624,0,0,0,0
<_io.TextIOWrapper name='generated_instances/instance-k11.21.json' mode='r' encoding='cp1252'>,infeasible,304.1783547401428,304.1296829999774,37.7141771990573,283,564,0,0,0,0
